timestamp,saturation_status
66918657,1533
66934184,1533
67906980,1533
68925039,1
69925684,1
70923524,1
71906761,1
72910019,1
73910766,1
74909123,1
75908689,1
76907277,1
77913276,1
78907862,1
79921796,1
80919951,1
81923094,1
82921389,1
83927020,1
84930890,1
85925706,1
86923815,1
87926919,1
88910415,1
89911407,1
90914120,1
91912794,1
92907873,1
93909035,1
94924131,1
95921975,1
96922946,1
97923528,1
98921701,1
99922840,1
100921697,1
101921068,1
102919200,1
103920106,1
104920464,1
105923586,1
106924437,1
107923201,1
108928173,1
109911293,1
110927844,1
111930608,1
112928444,1
113906613,1
114910301,1
115912733,1
116908346,1
117906618,1
118929468,1
119912785,1
120928529,1
121909349,1
122912231,1
123915157,1
124918560,1
125916767,1
126922442,1
127927845,1
128908870,1
129912708,1
130917380,1
131920691,1
132923642,1
133921596,1
134923076,1
135925829,1
136909504,1
137907276,1
138907965,1
139925665,1
140922110,1
141927038,1
142910251,1
143911661,1
144914791,1
145917491,1
146922724,1
147923988,1
148923861,1
149922174,1
150922860,1
151921189,1
152920565,1
153922402,1
154927874,1
155916423,1
156906992,1
157927307,1
158908420,1
159913877,1
160916846,1
161910058,1
162908190,1
163909196,1
164924369,1
165922688,1
166919420,1
167923815,1
168924625,1
169908164,1
170913393,1
171916506,1
172914621,1
173917941,1
174916148,1
175913898,1
176914750,1
177918144,1
178921839,1
179926614,1
180920268,1
181915721,1
182921869,1
183920294,1
184921254,1
185919551,1
186922291,1
187922012,1
188924997,1
189928077,1
190911352,1
191909498,1
192910832,1
193915748,1
194912308,1
195929778,1
196913460,1
197913594,1
198909823,1
199929552,1
200926505,1
201909390,1
202912306,1
203910095,1
204915212,1
205916707,1
206916721,1
207914683,1
208916011,1
209915946,1
210914326,1
211915242,1
212919168,1
213911476,1
214911931,1
215915397,1
216911503,1
217931265,1
218909617,1
219910423,1
220913300,1
221916751,1
222920841,1
223917921,1
224923362,1
225921945,1
226919800,1
227922597,1
228924204,1
229923272,1
230919958,1
231918105,1
232923388,1
233919231,1
234919887,1
235923141,1
236924480,1
237924080,1
238925149,1
239925564,1
240923817,1
241922086,1
242927573,1
243912234,1
244909096,1
245929541,1
246907713,1
247909056,1
248914160,1
249909972,1
250908197,1
251908430,1
252931546,1
253909739,1
254911190,1
255911181,1
256914148,1
257917299,1
258920483,1
259923568,1
260906805,1
261909744,1
262911382,1
263914278,1
264929028,1
265930121,1
266910706,1
267913802,1
268915202,1
269913283,1
270913463,1
271916196,1
272919502,1
273917657,1
274915700,1
275922509,1
276924594,1
277928397,1
278928582,1
279909338,1
280913004,1
281915638,1
282919882,1
283922442,1
284925512,1
285925629,1
286908655,1
287926847,1
288915540,1
289911030,1
290911289,1
291912598,1
292907584,1
293928901,1
294923968,1
295925152,1
296930175,1
297908333,1
298909279,1
299912891,1
300927682,1
301930808,1
302924020,1
303925651,1
304923031,1
305918451,1
306919824,1
307924737,1
308927831,1
309908978,1
310909376,1
311915090,1
312918066,1
313916549,1
314920604,1
315919992,1
316922925,1
317926403,1
318929372,1
319927551,1
320908484,1
321909097,1
322929622,1
323908013,1
324928636,1
325926966,1
326907384,1
327927973,1
328928630,1
329926803,1
330926246,1
331925632,1
332917565,1
333920889,1
334927536,1
335913142,1
336913936,1
337917161,1
338922648,1
339918398,1
340916528,1
341919802,1
342925058,1
343928148,1
344921472,1
345924859,1
346927627,1
347928259,1
348909064,1
349910974,1
350925327,1
351928701,1
352929629,1
353929706,1
354910858,1
355908897,1
356929153,1
357927318,1
358908331,1
359908982,1
360911852,1
361913167,1
362911365,1
363914200,1
364917199,1
365917754,1
366908833,1
367908949,1
368910040,1
369915234,1
370918412,1
371925041,1
372924622,1
373908215,1
374929109,1
375926879,1
376924962,1
377926029,1
378928338,1
379906879,1
380910115,1
381930709,1
382909048,1
383909600,1
384912716,1
385913393,1
386916483,1
387912197,1197
388930267,1533
389925739,1533
390926207,1533
