timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
67999335,34.0343625725,108.755086924,429.096,2.53219,1.02507,0.191824,3.08624,1,1,0
71482960,34.0343625725,108.755086924,429.096,2.53219,1.02507,0.191824,3.0924,1,1,0
390735228,34.0343472578,108.755228022,429.048,0.829283,14.0269,0.239704,-1.50344,1,1,0
