timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
66921929,34.0343616373,108.75508643,429.069,399.743,-0.0,0.779592,1.0843,428.97,2,0,1,0
66931805,34.0343616437,108.755086437,429.07,399.719,-0.0,0.779933,1.08455,428.97,2,0,1,0
67120511,34.0343617891,108.755086532,429.074,399.708,-0.0,0.779457,1.08404,428.972,2,0,1,0
67329091,34.0343619453,108.755086617,429.079,399.694,-0.0,0.779811,1.08403,428.982,2,0,1,0
67527719,34.0343621263,108.755086687,429.088,399.682,-0.0,0.77987,1.08468,428.988,2,0,1,0
67726357,34.0343623153,108.755086789,429.092,399.665,-0.0,0.779887,1.08443,428.987,2,0,1,0
67929963,34.0343625091,108.755086897,429.095,399.648,-0.0,0.779902,1.08418,428.991,2,0,1,0
68128757,34.0343626931,108.755086983,429.1,399.633,-0.0,0.77992,1.08482,428.993,2,0,1,0
68327238,34.0343628186,108.755087065,429.111,399.624,-0.0,0.779991,1.08457,428.993,2,0,1,0
68520910,34.0343629512,108.755087123,429.125,399.619,-0.0,0.779784,1.08407,428.993,2,0,1,0
68729480,34.0343631006,108.755087135,429.14,399.614,-0.0,0.78043,1.08407,428.993,2,0,1,0
68928241,34.0343632424,108.755087172,429.15,399.604,-0.0,0.780858,1.08472,428.993,2,0,1,0
69121789,34.0343633588,108.755087203,429.16,399.593,-0.0,0.780806,1.08422,428.993,2,0,1,0
69320481,34.0343634714,108.755087267,429.168,399.582,-0.0,0.781228,1.08485,428.993,2,0,1,0
69524032,34.034363634,108.755087446,429.176,399.57,-0.0,0.781616,1.08459,428.993,2,0,1,0
69722730,34.0343638252,108.755087665,429.189,399.563,-0.0,0.781879,1.08432,428.993,2,0,1,0
69921308,34.0343640915,108.755087869,429.215,399.569,-0.0,0.782161,1.08495,428.993,2,0,1,0
70129878,34.0343643492,108.755088198,429.298,399.632,-0.0,0.782886,1.08493,428.993,2,0,1,0
70323550,34.0343644647,108.755088467,429.45,399.764,-0.0,0.782592,1.08442,428.993,2,0,1,0
70522237,34.0343645423,108.755088839,429.661,399.955,-0.0,0.782663,1.08415,428.993,2,0,1,0
70720827,34.0343645444,108.755089409,429.902,400.176,-0.0,0.782741,1.08479,428.993,2,0,1,0
70929397,34.0343648036,108.75509007,430.152,400.405,-0.0,0.783241,1.08477,428.993,2,0,1,0
71128034,34.0343648201,108.755090718,430.351,400.585,-0.0,0.783177,1.08451,428.993,2,0,1,0
71326741,34.0343649537,108.755090841,430.506,400.72,-0.0,0.783092,1.08425,428.993,2,0,1,0
71525312,34.0343650503,108.755090592,430.634,400.828,-0.0,0.782986,1.08488,428.993,2,0,1,0
71728915,34.0343652439,108.75509028,430.744,400.918,-0.0,0.78283,1.08462,428.993,2,0,1,0
71927553,34.0343652463,108.755090027,430.843,400.996,-0.0,0.782653,1.08436,428.993,2,0,1,0
72126270,34.0343650559,108.755089921,430.941,401.074,-0.0,0.782475,1.0841,428.993,2,0,1,0
72329795,34.0343651655,108.755089643,431.027,401.141,-0.0,0.782285,1.08473,428.993,2,0,1,0
72523468,34.0343652137,108.755089554,431.103,401.197,-0.0,0.78167,1.08421,428.993,2,0,1,0
72722106,34.0343652256,108.755089489,431.176,401.249,-0.0,0.781461,1.08485,428.993,2,0,1,0
72920744,34.034365216,108.755089431,431.25,401.305,-0.0,0.78131,1.08459,428.993,2,0,1,0
73124348,34.0343652118,108.75508931,431.328,401.362,-0.0,0.781166,1.08433,0.0,2,0,0,0
73322989,34.0343653332,108.755089334,431.413,401.427,-0.0,0.780983,1.08407,0.0,2,0,0,0
73521626,34.0343652844,108.755089516,431.467,401.461,-0.0,0.780828,1.08471,0.0,2,0,0,0
73730235,34.0343651254,108.755090364,431.502,401.477,-0.0,0.781025,1.08469,0.0,2,0,0,0
73923868,34.0343650559,108.755091799,431.526,401.482,-0.0,0.780454,1.08507,0.0,2,0,0,0
74122506,34.034364976,108.755093688,431.531,401.466,-0.0,0.780288,1.08481,0.0,2,0,0,0
74321322,34.0343649207,108.755095753,431.539,401.455,-0.0,0.780113,1.08454,0.0,2,0,0,0
74519781,34.0343648445,108.755097732,431.57,401.465,-0.0,0.779913,1.08428,0.0,2,0,0,0
74723385,34.0343646779,108.755099711,431.605,401.481,-0.0,0.779675,1.08491,0.0,2,0,0,0
74922024,34.0343645836,108.755101611,431.641,401.497,-0.0,0.779417,1.08465,0.0,2,0,0,0
75130769,34.0343645032,108.755103546,431.675,401.51,-0.0,0.779534,1.08463,0.0,2,0,0,0
75329233,34.0343644052,108.755105327,431.702,401.518,-0.0,0.779245,1.08436,0.0,2,0,0,0
75527920,34.0343643098,108.755107029,431.723,401.519,-0.0,0.778991,1.085,0.0,2,0,0,0
75721544,34.0343641531,108.755108684,431.738,401.514,-0.0,0.778408,1.08449,0.0,2,0,0,0
75920332,34.0343639678,108.755110434,431.755,401.511,-0.0,0.778202,1.08423,0.0,2,0,0,0
76123785,34.0343637776,108.755112281,431.775,401.51,-0.0,0.778048,1.08487,0.0,2,0,0,0
76322424,34.0343635866,108.755114085,431.813,401.529,-0.0,0.777906,1.08462,0.0,2,0,0,0
76530994,34.0343633901,108.755115996,431.854,401.55,-0.0,0.77814,1.08462,0.0,2,0,0,0
76729733,34.0343632856,108.755117894,431.879,401.555,-0.0,0.778037,1.08436,0.0,2,0,0,0
76928300,34.0343632451,108.755119846,431.896,401.552,-0.0,0.777962,1.08501,0.0,2,0,0,0
77121939,34.034363136,108.755121878,431.917,401.552,-0.0,0.777551,1.08451,0.0,2,0,0,0
77320581,34.0343630263,108.755123978,431.946,401.561,-0.0,0.777476,1.08426,0.0,2,0,0,0
77519249,34.0343628678,108.755126064,431.973,401.569,-0.0,0.777442,1.08492,0.0,2,0,0,0
77727790,34.0343627586,108.755128254,431.988,401.564,-0.0,0.777762,1.08492,0.0,2,0,0,0
77926429,34.0343625907,108.755130361,432.002,401.558,-0.0,0.777677,1.08466,0.0,2,0,0,0
78130032,34.034362395,108.755132533,432.012,401.547,-0.0,0.77759,1.0853,0.0,2,0,0,0
78328735,34.0343620956,108.755134535,432.019,401.535,-0.0,0.777487,1.08503,0.0,2,0,0,0
78522343,34.0343616042,108.755136196,432.022,401.518,-0.0,0.777067,1.08452,0.0,2,0,0,0
78720981,34.0343607676,108.755137301,432.019,401.495,-0.0,0.776953,1.08517,0.0,2,0,0,0
78924586,34.0343595852,108.755137682,432.014,401.469,-0.0,0.776817,1.0849,0.0,2,0,0,0
79123311,34.0343582195,108.755137671,432.008,401.443,-0.0,0.77667,1.08462,0.0,2,0,0,0
79321862,34.0343567344,108.755137344,432.005,401.42,-0.0,0.776545,1.08525,0.0,2,0,0,0
79530432,34.0343551631,108.755137143,432.01,401.406,-0.0,0.776716,1.08522,0.0,2,0,0,0
79724105,34.0343535376,108.755137108,432.014,401.39,-0.0,0.776198,1.08469,0.0,2,0,0,0
79922743,34.0343517949,108.755137143,432.026,401.381,-0.0,0.776017,1.08531,0.0,2,0,0,0
80121381,34.034350046,108.755137338,432.048,401.384,-0.0,0.775859,1.08503,0.0,2,0,0,0
80320031,34.0343482268,108.755137586,432.077,401.392,-0.0,0.775674,1.08476,0.0,2,0,0,0
80518666,34.0343463757,108.755137879,432.099,401.395,-0.0,0.775524,1.08449,0.0,2,0,0,0
80727268,34.0343443827,108.755138275,432.12,401.395,-0.0,0.775678,1.08537,0.0,2,0,0,0
80925866,34.0343424767,108.755138656,432.13,401.386,-0.0,0.775531,1.08509,0.0,2,0,0,0
81129471,34.0343405042,108.755138957,432.127,401.362,-0.0,0.775406,1.08482,0.0,2,0,0,0
81318397,34.0343387272,108.75513917,432.116,401.332,-0.0,0.77495,1.0852,0.0,2,0,0,0
81521782,34.034336916,108.755139298,432.106,401.301,-0.0,0.774873,1.08493,0.0,2,0,0,0
81720420,34.0343351549,108.755139398,432.099,401.275,-0.0,0.774853,1.08467,0.0,2,0,0,0
81919058,34.0343334256,108.75513948,432.093,401.249,-0.0,0.774848,1.08441,0.0,2,0,0,0
82127798,34.0343315753,108.75513949,432.09,401.226,-0.0,0.775153,1.0844,0.0,2,0,0,0
82321317,34.0343298066,108.755139357,432.099,401.214,-0.0,0.77481,1.08479,0.0,2,0,0,0
82529872,34.0343279077,108.755139031,432.105,401.2,-0.0,0.775146,1.08478,0.0,2,0,0,0
82723544,34.0343260817,108.755138678,432.107,401.182,-0.0,0.774851,1.08428,0.0,2,0,0,0
82922296,34.0343242821,108.755138357,432.104,401.159,-0.0,0.774851,1.08491,0.0,2,0,0,0
83120821,34.0343224856,108.755138255,432.102,401.137,-0.0,0.77487,1.08466,0.0,2,0,0,0
83324425,34.0343205982,108.75513813,432.092,401.108,-0.0,0.774828,1.08441,0.0,2,0,0,0
83523064,34.0343187414,108.755138004,432.071,401.066,-0.0,0.774797,1.08416,0.0,2,0,0,0
83721772,34.0343168842,108.755137947,432.057,401.032,-0.0,0.774757,1.0848,0.0,2,0,0,0
83930272,34.0343149433,108.75513773,432.043,401.0,-0.0,0.775052,1.08479,0.0,2,0,0,0
84128932,34.0343131235,108.75513741,432.041,400.976,-0.0,0.775046,1.08454,0.0,2,0,0,0
84327589,34.0343113911,108.755137151,432.05,400.965,-0.0,0.774987,1.08429,0.0,2,0,0,0
84526247,34.034309594,108.755136753,432.053,400.949,-0.0,0.774919,1.08493,0.0,2,0,0,0
84719860,34.0343078326,108.755136417,432.055,400.93,-0.0,0.774501,1.08442,0.0,2,0,0,0
84928430,34.034305892,108.755136219,432.061,400.917,-0.0,0.774771,1.08442,0.0,2,0,0,0
85122103,34.0343041058,108.755135904,432.063,400.899,-0.0,0.774365,1.08481,0.0,2,0,0,0
85320742,34.0343023327,108.755135613,432.066,400.882,-0.0,0.774303,1.08456,0.0,2,0,0,0
85529351,34.0343004726,108.755135406,432.074,400.87,-0.0,0.774631,1.08456,0.0,2,0,0,0
85722985,34.0342987633,108.755135149,432.076,400.852,-0.0,0.774246,1.08495,0.0,2,0,0,0
85921623,34.0342970135,108.755134891,432.081,400.837,-0.0,0.774237,1.08469,0.0,2,0,0,0
86120280,34.0342951924,108.75513467,432.076,400.812,-0.0,0.774238,1.08443,0.0,2,0,0,0
