timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
629814739,0.0,0.0,0.0,0.0
629815983,0.0,0.0,0.0,0.0
630014760,0.0,0.0,0.0,0.0
630218221,0.0,0.0,0.0,0.0
630416861,0.0,0.0,0.0,0.0
630616740,0.0,0.0,0.0,0.0
630820529,0.0,0.0,0.0,0.0
631016525,0.0,0.0,0.0,0.0
631215156,0.0,0.0,0.0,0.0
631415054,-0.00127805,0.00142509,1.56637e-05,0.0
631615080,-0.00525179,0.0049668,-0.000134537,0.0
631817298,-0.00914439,0.00705401,-0.000304902,0.0
632017172,-0.0129008,0.0088324,-0.000501649,0.0
632217069,-0.0167737,0.0106158,-0.0007963,0.0
632415754,-0.0206034,0.0124956,-0.00107145,0.0
632615591,-0.0243315,0.0142188,-0.00142691,0.0
632815470,-0.0283996,0.0156089,-0.00172725,0.0
633017862,-0.0320901,0.0166651,-0.00177108,0.0
633217747,-0.0357986,0.0175819,-0.00223864,0.0
633416357,-0.0392991,0.0184713,-0.00357819,0.0
633616243,-0.0430496,0.0195301,-0.0048956,0.0
633816125,-0.0465576,0.0205576,-0.00562191,0.0
634016072,-0.0494176,0.0212137,-0.00716343,0.0
634214658,-0.0528135,0.0219499,-0.00833028,0.0
634418318,-0.0522765,0.0219297,-0.00992889,0.0
634616899,-0.0505273,0.019325,-0.0109039,0.0
634816789,-0.0483245,0.0134756,-0.0116144,0.0
635016677,-0.0515323,0.00963451,-0.0144435,0.0
635216555,-0.0560807,0.0130935,-0.0194723,0.0
635415241,-0.0573299,0.013056,-0.0234813,0.0
635615084,-0.0523579,0.0123903,-0.0270511,0.0
635817451,-0.0484763,0.00883691,-0.0276057,0.0
636017328,-0.0433751,0.00504776,-0.0258218,0.0
636217211,-0.0419449,0.000411464,-0.0229678,0.0
636417093,-0.0410182,-0.00128254,-0.0206884,0.0
636615745,-0.040607,0.00436335,-0.0182619,0.0
636815618,-0.0360848,0.00437374,-0.0163889,0.0
637014436,-0.0344598,0.0020873,-0.0150211,0.0
637217866,-0.0341616,-0.00058401,-0.0136794,0.0
637417750,-0.025895,-0.00290994,-0.0129429,0.0
637616404,-0.0299688,-0.00262885,-0.0126547,0.0
637816482,-0.031149,-0.00270288,-0.0121599,0.0
