timestamp,main_state
629754682,0
630256648,0
630764050,0
631272147,0
631779116,0
632286049,0
632786060,0
633295622,0
633804091,0
634310981,0
634818226,0
635325090,0
635831983,0
636340365,0
636847167,0
637353979,0
637862007,0
638367979,0
638875980,0
639382980,0
639891011,0
640399146,0
640908301,0
641415647,0
641921249,0
642428039,0
642936981,0
643445231,0
643955137,0
644463034,0
644968980,0
645475980,0
645984079,0
646491092,0
646998981,0
647506128,0
648014071,0
648522087,0
649027981,0
649536982,0
650037076,0
650543981,0
651053013,0
651561982,0
652070091,0
652578336,0
653086080,0
653593044,0
654101008,0
654608340,0
655116535,0
655623980,0
656130981,0
656638165,0
657144979,0
657652152,0
658159229,0
658670366,0
659176121,0
659683980,0
660192988,0
660703014,0
661211995,0
661719018,0
662229224,0
662736066,0
663243251,0
663750145,0
664258491,0
664767224,0
665275293,0
665785282,0
666291981,0
666800024,0
667306430,0
667814657,0
668323222,0
668831101,0
669339036,0
669847089,0
670355011,0
670862138,0
671371091,0
671877988,0
672385051,0
672893069,0
673403101,0
673909977,0
674420303,0
674929095,0
675436111,0
675946279,0
676453041,0
676960263,0
677465980,0
677974105,0
678484995,0
678993337,0
679502196,0
680011396,0
680519012,0
681029395,0
681537990,0
682045009,0
682554596,0
683061017,0
683569087,0
684078621,0
684586060,0
685092977,0
685599978,0
686109240,0
686616142,0
687125129,0
687632597,0
688141337,0
688648108,0
689157006,0
689665406,0
690172981,0
690681330,0
691188020,0
691694980,0
692201208,0
692711365,0
693219076,0
693727999,0
694235059,0
694741979,0
695253054,0
695761979,0
696269977,0
696778981,0
697284980,0
697793202,0
698302248,0
698808979,0
699316139,0
699823995,0
700333267,0
700839980,0
701347085,0
701855115,0
702361080,0
702868980,0
703377039,0
703884027,0
704394735,0
704902096,0
705410977,0
705919017,0
706426025,0
706932984,0
707440023,0
707947036,0
708455013,0
708963499,0
709471051,0
709979045,0
710487598,0
710994691,0
711501979,0
712010999,0
712517980,0
713027012,0
713534059,0
714042120,0
714550018,0
715058980,0
715568980,0
716077209,0
716586593,0
717093232,0
717602000,0
718107978,0
718616979,0
719126014,0
719635490,0
720142191,0
720650169,0
721159586,0
721667287,0
722174184,0
722682977,0
723191979,0
723699397,0
724205108,0
724713052,0
725222192,0
725730119,0
726237039,0
726745198,0
727251979,0
727759598,0
728268065,0
728776068,0
729284448,0
729790979,0
730298979,0
730807065,0
731313980,0
731821977,0
732331092,0
732839982,0
733348983,0
733858977,0
734368237,0
734877002,0
735386051,0
735894377,0
736402014,0
736911083,0
737419280,0
737927995,0
738435982,0
738943866,0
739450353,0
739959000,0
740466024,0
740974147,0
741482029,0
741992184,0
742498030,0
743006422,0
743512978,0
744021216,0
744530061,0
745038990,0
745548292,0
746056980,0
746564979,0
747071110,0
747579468,0
748087043,0
748595035,0
749104043,0
749612083,0
750119036,0
750627168,0
751133456,0
751641349,0
752149047,0
752657012,0
753164280,0
753673231,0
754179981,0
754687979,0
755194005,0
755702035,0
756211142,0
756717038,0
757226047,0
757735036,0
758243171,0
758744055,0
759251983,0
759753165,0
760263088,0
760765306,0
761274081,0
761783986,0
762292183,0
