timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
596901007,34.0356000057,108.75724953,420.463,0.323104,-9.84769,-0.0415012,-1.69296,1,1,0
631283221,34.0355974093,108.757248498,420.45,0.0344022,-9.94271,-0.0282772,-1.68855,1,1,0
644241986,34.0355974093,108.757248498,420.45,0.0344022,-9.94271,-0.0282772,-1.68362,1,1,0
986623176,34.035555535,108.757354965,420.577,-4.62181,-0.132226,-0.155624,-1.38324,1,1,0
