timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
629806246,629806246,38,0,0,0,1487,1507,1107,1808,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
629829307,629829307,38,0,0,0,1487,1507,1123,1759,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
630297801,630297801,38,0,0,0,1487,1507,1136,1490,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
630819351,630819351,38,0,0,0,1486,1508,1136,1490,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
631304094,631304094,38,0,0,0,1487,1490,1233,1490,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
631815841,631815841,38,0,0,0,1487,1508,1311,1495,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
632308007,632308007,38,0,0,0,1487,1508,1423,1494,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
632795937,632795937,38,0,0,0,1486,1508,1496,1491,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
633307852,633307852,38,0,0,0,1486,1508,1523,1491,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
633793894,633793894,38,0,0,0,1487,1508,1509,1491,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
634300606,634300606,38,0,0,0,1486,1508,1539,1489,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
634815117,634815117,38,0,0,0,1487,1508,1528,1493,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
635303701,635303701,38,0,0,0,1487,1508,1526,1491,1499,1174,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
