timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
629814742,629814489,-0.0205655,0.00841587,0.00242372,0.00873929,0.0,0.0,0.0,-1.0
629815986,629815728,-0.0197894,0.00628026,0.00296959,0.00873929,0.0,0.0,0.0,-1.0
630014763,630014522,-0.00177361,-0.0254744,-0.0133361,0.0449449,0.0,0.0,0.0,-1.0
630116422,630116173,-0.0164426,0.00787588,-0.0017333,0.0449449,0.0,0.0,0.0,-1.0
630218224,630217977,-0.026805,0.0425527,-0.000645485,0.0449449,0.0,0.0,0.0,-1.0
630316305,630316057,-0.0221183,-0.00961029,-0.00463306,0.0449449,0.0,0.0,0.0,-1.0
630416864,630416622,-0.0235595,0.0945211,0.00247035,0.0449449,0.0,0.0,0.0,-1.0
630514943,630514698,0.00933413,-0.0780182,0.00440965,0.0449449,0.0,0.0,0.0,-1.0
630616743,630616502,-0.00905104,-0.059344,-0.00132103,0.0449449,0.0,0.0,0.0,-1.0
630714826,630714582,-0.0968977,0.043411,-0.00845707,0.0449449,0.0,0.0,0.0,-1.0
630820532,630820270,0.0665131,-0.0982978,-0.00587304,0.0449449,0.0,0.0,0.0,-1.0
630918442,630918194,0.0124238,-0.139369,-0.00998333,0.0449449,0.0,0.0,0.0,-1.0
631016528,631016271,-0.0274441,-0.158484,-0.0137451,0.0449449,0.0,0.0,0.0,-1.0
631117081,631116831,0.0207091,-0.188605,-0.00274237,0.0449449,0.0,0.0,0.0,-1.0
631215159,631214911,0.0411719,-0.113663,-0.00173299,0.0561812,0.0,0.0,0.0,-1.0
631316962,631316715,0.132101,-0.186293,-0.000361149,0.22,0.0,0.0,0.0,-1.0
631415057,631414796,-0.0304868,0.00655835,-0.00685092,0.276842,0.0,0.0,0.0,-1.0
631516844,631516598,-0.0192719,0.0646307,0.00132164,0.306316,0.0,0.0,0.0,-1.0
631615083,631614827,-0.0845315,0.0672328,-0.00559018,0.303158,0.0,0.0,0.0,-1.0
631715488,631715240,-0.113105,0.0747986,-0.00511896,0.302105,0.0,0.0,0.0,-1.0
631817302,631817052,-0.116473,0.100366,-0.00232064,0.301053,0.0,0.0,0.0,-1.0
631915371,631915124,0.14167,-0.071978,-0.000976628,0.352632,0.0,0.0,0.0,-1.0
632017175,632016927,-0.0449757,0.0540791,-0.00523741,0.395789,0.0,0.0,0.0,-1.0
632115257,632115007,-0.124656,0.0861675,-0.00358113,0.410526,0.0,0.0,0.0,-1.0
632215864,632215620,-0.0309996,0.0540934,-0.00407422,0.421053,0.0,0.0,0.0,-1.0
632317682,632317433,-0.0137361,0.0254419,-0.00576074,0.42,0.0,0.0,0.0,-1.0
632415757,632415510,-0.0828836,0.0305424,-0.0106871,0.414737,0.0,0.0,0.0,-1.0
632517501,632517257,0.0347321,-0.00881587,-0.0030485,0.412632,0.0,0.0,0.0,-1.0
632615594,632615340,-0.061683,0.0386584,-0.00398886,0.458947,0.0,0.0,0.0,-1.0
632717384,632717140,-0.0520307,0.0547916,-0.0109845,0.477895,0.0,0.0,0.0,-1.0
632815473,632815220,-0.0754024,0.0353016,0.00171894,0.496842,0.0,0.0,0.0,-1.0
632916025,632915782,0.0373818,0.0200823,-0.00524714,0.511799,0.0,0.0,0.0,-1.0
633017865,633017612,-0.055958,0.0163386,0.00301423,0.515398,0.0,0.0,0.0,-1.0
633115931,633115683,-0.0171323,-0.0191875,-0.00954254,0.524994,0.0,0.0,0.0,-1.0
633217749,633217506,0.0634851,0.0242938,-0.00811804,0.526193,0.0,0.0,0.0,-1.0
633315803,633315551,-0.135386,0.0228068,-0.0146116,0.527393,0.0,0.0,0.0,-1.0
633416360,633416112,-0.0929899,-0.0254265,-0.0127932,0.501053,0.0,0.0,0.0,-1.0
633514666,633514418,-0.103082,0.0450192,-0.0137534,0.506316,0.0,0.0,0.0,-1.0
633616246,633615996,-0.0817552,0.0653138,-0.00624598,0.508421,0.0,0.0,0.0,-1.0
633718084,633717837,-0.0225659,0.0401054,-0.0164595,0.5106,0.0,0.0,0.0,-1.0
633816128,633815879,-0.0953986,0.0625891,-0.0210796,0.5106,0.0,0.0,0.0,-1.0
