timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
35572942,0,0.0,0.0,0.0,0.0,-3.276823,-3.106976e-07,-3.4005595e-07,0.0,0.119989425,0.6720886,-1.476778,-0.31571043,-6.255866e-05,-6.846993e-05,0.0,0.12490778,0.08616543,-0.2984382,-1.352504,-0.61846626,0.0,0.44339776,0.33258647,0.5053105,0.18988983,0.11853579,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
35582878,0,0.0,0.0,0.0,0.0,-3.2790732,-3.106976e-07,-3.4005595e-07,0.0,0.1209607,0.6690276,-1.4749974,-0.31400487,-6.255866e-05,-6.846993e-05,0.0,0.036223583,0.15556702,-0.034600772,-1.3518133,-0.61846626,0.0,0.44564795,0.3341479,0.5062357,0.19063367,0.1186513,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
35672330,0,0.0,0.0,0.0,0.0,-3.2874053,-3.106976e-07,-3.4005595e-07,0.0,0.1218626,0.6428342,-1.4710059,-0.29844058,-6.255866e-05,-6.846993e-05,0.0,-0.6964614,0.084391266,-0.16656663,-1.3540663,-0.61846626,0.0,0.45397997,0.34852928,0.50408226,0.19858631,0.11820935,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
35771611,0,0.0,0.0,0.0,0.0,-3.300686,-3.106976e-07,-3.4005595e-07,0.0,0.12561478,0.6458258,-1.4745725,-0.2935558,-6.255866e-05,-6.846993e-05,0.0,0.6258385,0.20952559,-0.23875403,-1.3549563,-0.61846626,0.0,0.4672606,0.36508667,0.5028609,0.2097904,0.11789193,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
35870964,0,0.0,0.0,0.0,0.0,-3.3149488,-3.106976e-07,-3.4005595e-07,0.0,0.13439968,0.60963625,-1.4650841,-0.27688226,-6.255866e-05,-6.846993e-05,0.0,-0.052208237,-0.6222618,-0.48331162,-1.3547821,-0.61846626,0.0,0.4815235,0.38256615,0.5016385,0.22320138,0.11757508,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
35970281,0,0.0,0.0,0.0,0.0,-3.3299463,-3.106976e-07,-3.4005595e-07,0.0,0.13431199,0.6291626,-1.463822,-0.269693,-6.255866e-05,-6.846993e-05,0.0,-0.6982395,1.1306139,-0.18771464,-1.3554336,-0.61846626,0.0,0.496521,0.40080807,0.50044155,0.23839107,0.11727463,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
36079550,0,0.0,0.0,0.0,0.0,-3.3458085,-3.106976e-07,-3.4005595e-07,0.0,0.14111243,0.6256074,-1.4600381,-0.2591839,-6.255866e-05,-6.846993e-05,0.0,-0.041515335,1.2491214,0.07344212,-1.3555567,-0.61846626,0.0,0.5123832,0.42225277,0.500174,0.25683272,0.11709562,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
36169039,0,0.0,0.0,0.0,0.0,-3.3611019,-3.106976e-07,-3.4005595e-07,0.0,0.14251703,0.60860986,-1.460307,-0.25660425,-6.255866e-05,-6.846993e-05,0.0,-2.4066339,-0.6867323,-1.3816253,-1.3540916,-0.61846626,0.0,0.5276766,0.44065627,0.50322914,0.27293932,0.117419615,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
36278222,0,0.0,0.0,0.0,0.0,-3.3763754,-3.106976e-07,-3.4005595e-07,0.0,0.15384401,0.61750245,-1.4507184,-0.2410668,-6.255866e-05,-6.846993e-05,0.0,-3.0085874,0.46729258,-1.4007379,-1.3541527,-0.61846626,0.0,0.54295015,0.46487308,0.50295097,0.29381797,0.1172488,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
36377571,0,0.0,0.0,0.0,0.0,-3.3862677,-3.106976e-07,-3.4005595e-07,0.0,0.17161414,0.6175085,-1.440055,-0.2217225,-6.255866e-05,-6.846993e-05,0.0,4.169642,0.32740062,3.0290809,-1.3553944,-0.61846626,0.0,0.5528424,0.48816243,0.50178003,0.31350547,0.11696949,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
