timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
43738316,34.033736541843645,108.7637864184724,431.54788,403.53284,-0.0,2.0253236,2.2128694,0.0,2,0,0,0
43748259,34.03373652661166,108.76378637990729,431.53574,403.5207,-0.0,2.0253894,2.2129393,0.0,2,0,0,0
43946960,34.03373624536467,108.76378575432261,431.31015,403.315,-0.0,1.973492,2.2110713,0.0,2,0,0,0
44140629,34.03373590505052,108.76378509935351,431.13245,403.15765,-0.0,1.9380451,2.2102165,0.0,2,0,0,0
44344261,34.033735664779954,108.76378420214228,430.97775,403.02206,-0.0,1.9121271,2.209111,0.0,2,0,0,0
44542932,34.03373553647997,108.76378331795443,430.847,402.9132,-0.0,1.8926175,2.2079918,0.0,2,0,0,0
44741603,34.033735469643226,108.76378243055278,430.75034,402.83597,-0.0,1.876529,2.207021,0.0,2,0,0,0
44940274,34.03373525688657,108.76378149580056,430.6855,402.79132,-0.0,1.8614876,2.2067795,0.0,2,0,0,0
45138945,34.03373489982205,108.76378042444325,430.6328,402.75812,-0.0,1.845715,2.2060087,0.0,2,0,0,0
45347550,34.03373447414874,108.76377924608525,430.61255,402.75818,-0.0,1.8311765,2.2054589,0.0,2,0,0,0
45546268,34.03373432006962,108.76377782230831,430.59732,402.7627,-0.0,1.8195919,2.2050426,0.0,2,0,0,0
45744892,34.03373455123299,108.76377665254927,430.60583,402.79126,-0.0,1.8091921,2.2051868,0.0,2,0,0,0
45938596,34.033735055616255,108.76377559878644,430.6314,402.83673,-0.0,1.8000506,2.2047546,0.0,2,0,0,0
46137436,34.03373569276662,108.76377465566729,430.68134,402.90677,-0.0,1.7930331,2.2051895,0.0,2,0,0,0
46335998,34.03373646804161,108.76377383998623,430.73105,402.97632,-0.0,1.7881919,2.2057304,0.0,2,0,0,0
46539577,34.03373697884873,108.7637731183602,430.78503,403.05026,-0.0,1.7833642,2.2058847,0.0,2,0,0,0
46743219,34.033737620109164,108.76377239319724,430.8449,403.13065,-0.0,1.7780374,2.206138,0.0,2,0,0,0
46942040,34.03373815657274,108.76377172218085,430.8891,403.19354,-0.0,1.7724508,2.2064261,0.0,2,0,0,0
