timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
48268130,-0.11604915,-1.8177149,-2.2223904,-1.3564891,0.7853982,-0.5525665,-0.13394088,-0.5196521,-7.842779e-05,-1.8963217e-05,-1.316234,0.0,0.0,0.0,-0.0,-0.0,-0.57845145
48288071,-0.12656735,-1.820261,-2.232282,-1.3564891,0.0,-0.5525767,-0.13402484,-0.5253466,0.14835837,0.07737763,-1.274076,0.0,0.0,0.0,0.008718573,0.0045472495,-0.57625896
48357419,-0.16444507,-1.8291384,-2.267876,-1.3564891,0.0,-0.54427433,-0.12934281,-0.5393721,0.4847182,0.17925477,-1.0242391,0.0,0.0,0.0,0.027840598,0.010295796,-0.5632661
48456756,-0.2150903,-1.8401604,-2.3152714,-1.3564891,0.0,-0.4960838,-0.121051975,-0.5227609,0.9340055,0.20303488,-0.55872166,0.0,0.0,0.0,0.05134056,0.011160452,-0.5390566
48570991,-0.2638043,-1.8503387,-2.3602717,-1.3564891,0.0,-0.3735498,-0.11500603,-0.44849196,1.6395817,0.14852591,0.14972663,0.0,0.0,0.0,0.083965525,0.007606243,-0.50221336
48670327,-0.2942279,-1.8571101,-2.3880568,-1.3564891,0.0,-0.20520145,-0.1177026,-0.36246043,2.1229374,0.1264765,0.3241288,0.0,0.0,0.0,0.10675529,0.0063600717,-0.4931435
48769679,-0.30979234,-1.8617908,-2.4038153,-1.3564891,0.0,-0.028490815,-0.11415456,-0.2694493,1.9884815,0.1520865,0.48131675,0.0,0.0,0.0,0.09833635,0.0075211306,-0.48496887
48869002,-0.3124379,-1.8642809,-2.4076378,-1.3564891,0.0,0.10348637,-0.10539462,-0.18849652,1.6691482,0.1325969,0.19471353,0.0,0.0,0.0,0.08508137,0.006758852,-0.49987385
48968336,-0.30669665,-1.8647357,-2.4027686,-1.3564891,0.0,0.20027533,-0.09273118,-0.14285089,1.2731107,0.14510888,-0.69383514,0.0,0.0,0.0,0.07089334,0.008080407,-0.5460833
49067701,-0.29620478,-1.8633336,-2.3927386,-1.3564891,0.0,0.26245582,-0.07614148,-0.13438265,0.9164834,0.20848334,-1.3852389,0.0,0.0,0.0,0.054394487,0.0123737585,-0.5820401
