timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
35514509,inf,0,0,0,0,0
36522741,inf,0,0,0,0,0
37531170,inf,0,0,0,0,0
38539269,inf,0,0,0,0,0
39542753,inf,0,0,0,0,0
40550978,inf,0,0,0,0,0
41559148,inf,0,0,0,0,0
42562460,inf,0,0,0,0,0
43570487,inf,0,0,0,0,0
44575035,inf,0,0,0,0,0
45578146,inf,0,0,0,0,0
46580448,inf,0,0,0,0,0
47588971,inf,0,0,0,0,0
48591998,inf,0,0,0,0,0
49600326,inf,0,0,0,0,0
50608692,inf,0,0,0,0,0
51611774,inf,0,0,0,0,0
52620236,inf,0,0,0,0,0
53628323,inf,0,0,0,0,0
54632035,inf,0,0,0,0,0
55639867,inf,0,0,0,0,0
56643142,inf,0,0,0,0,0
57651605,inf,0,0,0,0,0
58659734,inf,0,0,0,0,0
59663123,inf,0,0,0,0,0
60671464,inf,0,0,0,0,0
61679652,inf,0,0,0,0,0
62682911,inf,0,0,0,0,0
63691588,inf,0,0,0,0,0
64699631,inf,0,0,0,0,0
65707385,inf,0,0,0,0,0
66711337,inf,0,0,0,0,0
67714284,inf,0,0,0,0,0
68717772,inf,0,0,0,0,0
69720683,inf,0,0,0,0,0
70729213,inf,0,0,0,0,0
71737494,inf,0,0,0,0,0
72741286,inf,0,0,0,0,0
73743901,inf,0,0,0,0,0
74752256,inf,0,0,0,0,0
75760385,inf,0,0,0,0,0
76768685,inf,0,0,0,0,0
77777148,inf,0,0,0,0,0
78780329,inf,0,0,0,0,0
79788534,inf,0,0,0,0,0
80792023,inf,0,0,0,0,0
81800076,inf,0,0,0,0,0
82803370,inf,0,0,0,0,0
83811825,inf,0,0,0,0,0
84819841,inf,0,0,0,0,0
85822992,inf,0,0,0,0,0
86831652,inf,0,0,0,0,0
87844583,inf,0,0,0,0,0
88852814,inf,0,0,0,0,0
89861124,inf,0,0,0,0,0
90864580,inf,0,0,0,0,0
91867801,inf,0,0,0,0,0
92875925,inf,0,0,0,0,0
93884224,inf,0,0,0,0,0
94893006,inf,0,0,0,0,0
95895948,inf,0,0,0,0,0
96898939,inf,0,0,0,0,0
97907243,inf,0,0,0,0,0
98915708,inf,0,0,0,0,0
99923853,inf,0,0,0,0,0
100932157,inf,0,0,0,0,0
101941182,inf,0,0,0,0,0
102948730,inf,0,0,0,0,0
103952229,inf,0,0,0,0,0
104960437,inf,0,0,0,0,0
105963497,inf,0,0,0,0,0
106971919,inf,0,0,0,0,0
107980128,inf,0,0,0,0,0
108983317,inf,0,0,0,0,0
109991746,inf,0,0,0,0,0
110999852,inf,0,0,0,0,0
112003302,inf,0,0,0,0,0
113006294,inf,0,0,0,0,0
114009908,inf,0,0,0,0,0
115014190,inf,0,0,0,0,0
116017486,inf,0,0,0,0,0
117025691,inf,0,0,0,0,0
