timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
35575672,35575426,-0.02843166,-0.013572144,-0.008990999,0.08,0.0,0.0,0.0,-1.0
35576916,35576666,-0.030501386,-0.010608175,-0.009811081,0.08,0.0,0.0,0.0,-1.0
35677529,35677277,-0.017310126,-0.01852928,-0.013693775,0.08,0.0,0.0,0.0,-1.0
35778069,35777819,-0.08500838,-0.020542258,0.00020849811,0.08,0.0,0.0,0.0,-1.0
35876187,35875933,-0.045977946,-0.086868264,-0.011128758,0.08,0.0,0.0,0.0,-1.0
35977979,35977732,-0.020552289,0.053881686,0.012124049,0.08,0.0,0.0,0.0,-1.0
36079801,36079550,-0.031443723,0.06516179,0.015396187,0.08,0.0,0.0,0.0,-1.0
36178016,36177765,0.13747196,-0.08904576,0.0047845044,0.08,0.0,0.0,0.0,-1.0
36279727,36279467,-0.41910738,-0.038096253,-0.019479387,0.08,0.0,0.0,0.0,-1.0
36376562,36376315,0.13675728,0.020423746,0.022003984,0.08,0.0,0.0,0.0,-1.0
36478382,36478133,0.16964516,0.020435657,0.012959704,0.08,0.0,0.0,0.0,-1.0
36576482,36576227,0.28686303,-0.018545276,0.011618512,0.08,0.0,0.0,0.0,-1.0
36678296,36678047,0.08001152,-0.0036910528,0.0005116517,0.08,0.0,0.0,0.0,-1.0
36776388,36776140,-0.2719838,0.027988182,0.0140183875,0.08,0.0,0.0,0.0,-1.0
36878214,36877958,-0.2098794,-0.05961166,-0.00011066195,0.08,0.0,0.0,0.0,-1.0
36978874,36978628,-0.19468564,-0.15387177,-0.01351429,0.08,0.0,0.0,0.0,-1.0
37076872,37076629,-0.33446282,-0.16166401,-0.0061263097,0.08,0.0,0.0,0.0,-1.0
37178694,37178448,-0.19456427,-0.15476772,-0.009845987,0.08,0.0,0.0,0.0,-1.0
37276787,37276541,-0.1741581,-0.17727546,-0.011149102,0.08,0.0,0.0,0.0,-1.0
37378604,37378361,-0.15331034,-0.09806245,-0.0014780824,0.08,0.0,0.0,0.0,-1.0
37476709,37476454,-0.09876861,-0.07323614,0.006724054,0.08,0.0,0.0,0.0,-1.0
37577279,37577032,-0.10412006,-0.1052001,0.004186716,0.08,0.0,0.0,0.0,-1.0
37679098,37678850,-0.15984812,-0.054204267,0.007408113,0.08,0.0,0.0,0.0,-1.0
37777253,37777000,0.15814863,-0.010263959,0.002964703,0.08,0.0,0.0,0.0,-1.0
37879014,37878765,0.107187666,-0.0059900978,0.014888729,0.08,0.0,0.0,0.0,-1.0
37977105,37976856,0.33874905,-0.02860588,-0.004753533,0.08,0.0,0.0,0.0,-1.0
38077684,38077433,0.32016948,0.10130576,0.0077642733,0.08,0.0,0.0,0.0,-1.0
38175781,38175530,0.20358844,0.05181179,0.020921193,0.08,0.0,0.0,0.0,-1.0
38277627,38277384,-0.011463752,-0.020442922,0.01899458,0.08,0.0,0.0,0.0,-1.0
38379413,38379165,-0.11215662,-0.019471182,-0.0036676568,0.08,0.0,0.0,0.0,-1.0
38477508,38477259,-0.17186144,0.06445653,0.009584088,0.08,0.0,0.0,0.0,-1.0
38578111,38577866,-0.08444564,0.05764666,0.01032399,0.08,0.0,0.0,0.0,-1.0
38676169,38675929,-0.28789043,-0.035123464,-0.00056574226,0.08,0.0,0.0,0.0,-1.0
38778002,38777750,-0.16502094,-0.08358334,-0.027157376,0.08,0.0,0.0,0.0,-1.0
38876281,38876030,-0.13835728,-0.011998364,-0.0020820643,0.08,0.0,0.0,0.0,-1.0
38977911,38977662,0.03857123,0.064209126,0.005403762,0.08,0.0,0.0,0.0,-1.0
39079734,39079479,0.023537537,-0.03000951,-0.011801624,0.08,0.0,0.0,0.0,-1.0
39176574,39176331,0.04801464,-0.0330339,-0.021606352,0.08,0.0,0.0,0.0,-1.0
39278404,39278151,0.031175608,0.048626494,0.008653595,0.08,0.0,0.0,0.0,-1.0
39376487,39376245,-0.14852998,0.056439772,0.010726664,0.08,0.0,0.0,0.0,-1.0
39478313,39478063,-0.2490063,0.047683153,-0.004664128,0.08,0.0,0.0,0.0,-1.0
39576412,39576162,0.122674786,0.016591243,0.0054474603,0.08,0.0,0.0,0.0,-1.0
39677127,39676876,0.19010681,-0.048506606,0.004220976,0.08,0.0,0.0,0.0,-1.0
39778831,39778589,0.2095863,-0.042512,-0.017342612,0.08,0.0,0.0,0.0,-1.0
39876890,39876647,0.03546132,-0.03801518,-0.015224694,0.08,0.0,0.0,0.0,-1.0
39978712,39978465,0.21219155,-0.036376387,0.00031518977,0.08,0.0,0.0,0.0,-1.0
40076806,40076559,-0.08640212,-0.10942549,-0.0066155326,0.08,0.0,0.0,0.0,-1.0
40178658,40178409,-0.14182231,-0.014756604,0.008437994,0.08,0.0,0.0,0.0,-1.0
40276729,40276472,-0.11372355,-0.053098224,0.009917273,0.09933728,0.0,0.0,0.0,-1.0
40377344,40377097,0.1669358,0.05269994,0.01669719,0.1156213,0.0,0.0,0.0,-1.0
40479275,40479031,-0.31869885,0.0059652417,0.019371618,0.14818935,0.0,0.0,0.0,-1.0
40577214,40576965,-0.07455536,-0.015335245,0.014927713,0.17566864,0.0,0.0,0.0,-1.0
40679032,40678783,-0.066996984,-0.0844764,-0.010509024,0.17872189,0.0,0.0,0.0,-1.0
40777114,40776874,-0.10172265,-0.16226497,-0.002995581,0.20416568,0.0,0.0,0.0,-1.0
40877710,40877451,-0.079605676,-0.10230568,-0.008427694,0.21230769,0.0,0.0,0.0,-1.0
40979524,40979271,-0.11044754,0.026535206,0.017388443,0.21739644,0.0,0.0,0.0,-1.0
41077647,41077400,-0.0697221,-0.1242201,0.0083222715,0.2163787,0.0,0.0,0.0,-1.0
41179431,41179186,-0.047538977,0.028387101,0.009640486,0.2163787,0.0,0.0,0.0,-1.0
41277602,41277356,-0.046365835,-0.01617361,0.0031342742,0.22655621,0.0,0.0,0.0,-1.0
41378097,41377853,-0.089041434,0.07009666,0.005960735,0.23266272,0.0,0.0,0.0,-1.0
41476201,41475950,-0.17888921,0.010576268,0.014366701,0.256071,0.0,0.0,0.0,-1.0
41578016,41577766,-0.15653504,-0.08991067,0.008085189,0.25912425,0.0,0.0,0.0,-1.0
41679834,41679586,-0.07241528,0.1255858,0.007798109,0.25912425,0.0,0.0,0.0,-1.0
41777932,41777679,-0.11391379,0.06685383,0.013983407,0.25912425,0.0,0.0,0.0,-1.0
41878502,41878256,-0.049412645,0.0026167415,0.0035268816,0.260142,0.0,0.0,0.0,-1.0
41976595,41976350,-0.062111493,0.0015228724,0.011043394,0.2754083,0.0,0.0,0.0,-1.0
42078462,42078221,-0.081938386,-0.042757247,0.0054227198,0.2957633,0.0,0.0,0.0,-1.0
42176507,42176263,-0.019699713,0.015632778,0.019214809,0.29881656,0.0,0.0,0.0,-1.0
42278331,42278082,-0.012409869,-0.011920881,0.022300493,0.31102958,0.0,0.0,0.0,-1.0
42376606,42376366,-0.016442284,0.025211435,0.011647452,0.32426035,0.0,0.0,0.0,-1.0
42478253,42477992,-0.022529652,-0.111350074,0.015567923,0.3273136,0.0,0.0,0.0,-1.0
42578882,42578628,-0.011231037,-0.013121769,0.016263513,0.36191717,0.0,0.0,0.0,-1.0
42676916,42676665,0.0071646348,-0.043257494,0.016333066,0.37514794,0.0,0.0,0.0,-1.0
42778729,42778485,-0.060223233,0.029875278,0.014886872,0.3802367,0.0,0.0,0.0,-1.0
42876837,42876593,-0.043028496,-0.0698485,0.012859774,0.39957398,0.0,0.0,0.0,-1.0
42978643,42978397,-0.018648034,-0.048152167,0.018503256,0.40568048,0.0,0.0,0.0,-1.0
43076744,43076490,-0.053448267,-0.014092909,0.01712786,0.43824852,0.0,0.0,0.0,-1.0
43177486,43177239,-0.051294465,-0.043780934,0.013978987,0.4514793,0.0,0.0,0.0,-1.0
43279130,43278887,-0.025986737,-0.035231344,0.021725532,0.46063906,0.0,0.0,0.0,-1.0
43377237,43376981,-0.04594284,-0.034760498,0.020691331,0.4871006,0.0,0.0,0.0,-1.0
43479051,43478799,-0.06577739,-0.038662076,0.00519447,0.49727812,0.0,0.0,0.0,-1.0
43577137,43576894,-0.002291589,-0.091213435,-4.9573144e-05,0.5023669,0.0,0.0,0.0,-1.0
43677811,43677565,-0.02206845,-0.12354984,-0.026537914,0.5105798,0.0,0.0,0.0,-1.0
43779539,43779291,0.02113627,-0.12230485,-0.072198555,0.52449703,0.0,0.0,0.0,-1.0
43878877,43878627,0.01923487,-0.017457118,-0.06678759,0.52449703,0.0,0.0,0.0,-1.0
43979576,43979333,0.046066765,-0.029110566,-0.05049089,0.52449703,0.0,0.0,0.0,-1.0
44077542,44077296,-0.043286722,-0.09964049,-0.034606528,0.52681655,0.0,0.0,0.0,-1.0
44178126,44177873,-0.029430384,-0.018560285,-0.027018294,0.52565676,0.0,0.0,0.0,-1.0
44276232,44275968,0.1684747,-0.08867401,-0.021550914,0.52449703,0.0,0.0,0.0,-1.0
44378036,44377787,0.018867237,-0.09047411,0.00225482,0.57088757,0.0,0.0,0.0,-1.0
44479860,44479606,0.0966647,-0.08048923,0.006914798,0.57088757,0.0,0.0,0.0,-1.0
44577964,44577699,-0.03919178,-0.051926788,0.021123001,0.57088757,0.0,0.0,0.0,-1.0
44678525,44678277,0.003548577,-0.082252696,0.023450224,0.56508875,0.0,0.0,0.0,-1.0
44776709,44776460,0.04045831,-0.055533603,0.00859213,0.56508875,0.0,0.0,0.0,-1.0
44878441,44878192,-0.032703232,-0.047189537,0.0186605,0.56508875,0.0,0.0,0.0,-1.0
44976534,44976284,0.026488202,-0.05857936,0.021572273,0.56508875,0.0,0.0,0.0,-1.0
45078349,45078102,0.017638585,-0.02796569,0.018829156,0.56508875,0.0,0.0,0.0,-1.0
45180180,45179922,0.041536957,-0.089205705,0.021439781,0.56508875,0.0,0.0,0.0,-1.0
45277035,45276773,-0.01846384,-0.054649696,0.025094295,0.56508875,0.0,0.0,0.0,-1.0
45378889,45378642,0.05914418,-0.044447765,0.012259262,0.56508875,0.0,0.0,0.0,-1.0
45476940,45476686,-0.042915206,-0.06673146,0.014971876,0.56508875,0.0,0.0,0.0,-1.0
45578822,45578573,-0.04483112,-0.027116556,0.010758561,0.56508875,0.0,0.0,0.0,-1.0
45676860,45676601,0.021131303,-0.07220605,0.008256476,0.56508875,0.0,0.0,0.0,-1.0
45776222,45775967,0.07774223,-0.05864698,0.008392926,0.56508875,0.0,0.0,0.0,-1.0
45879247,45878995,-0.03151603,-0.055310525,0.01160896,0.56508875,0.0,0.0,0.0,-1.0
45977384,45977143,0.024182541,-0.06431343,0.008181477,0.56508875,0.0,0.0,0.0,-1.0
46079218,46078961,-0.017787622,-0.057635132,0.0053334087,0.56508875,0.0,0.0,0.0,-1.0
46178498,46178247,0.0324916,-0.049435005,0.005301363,0.56508875,0.0,0.0,0.0,-1.0
46279072,46278823,-0.0031156125,-0.06904279,0.007406651,0.56508875,0.0,0.0,0.0,-1.0
46377202,46376947,0.012279806,-0.05576213,0.0074745547,0.56508875,0.0,0.0,0.0,-1.0
46477734,46477492,0.021865752,-0.04907862,0.00023693731,0.56508875,0.0,0.0,0.0,-1.0
46579559,46579312,0.02153373,-0.055473577,-0.0036793605,0.56508875,0.0,0.0,0.0,-1.0
46677839,46677593,0.06894827,-0.06207403,-0.0012741277,0.56508875,0.0,0.0,0.0,-1.0
46779474,46779228,0.000654734,-0.046905044,0.0026108595,0.56392896,0.0,0.0,0.0,-1.0
46877565,46877318,-0.0022881136,-0.038074616,-0.006055369,0.56392896,0.0,0.0,0.0,-1.0
46978148,46977897,0.06007891,-0.07043245,-0.005489854,0.56392896,0.0,0.0,0.0,-1.0
47076249,47075989,-0.013960063,-0.050224684,-0.0066269315,0.56392896,0.0,0.0,0.0,-1.0
47178052,47177811,0.015393796,-0.08501178,-0.014383993,0.56276923,0.0,0.0,0.0,-1.0
47279879,47279628,-0.007981252,-0.04528234,-0.013356665,0.56276923,0.0,0.0,0.0,-1.0
47377967,47377722,-0.056275275,-0.040000726,-0.0134827085,0.56276923,0.0,0.0,0.0,-1.0
47478704,47478455,0.048914675,-0.0886057,-0.014400833,0.56392896,0.0,0.0,0.0,-1.0
47576634,47576393,-0.050913285,-0.026173308,-0.008857091,0.56392896,0.0,0.0,0.0,-1.0
47678467,47678215,0.028601363,-0.057857525,-0.012541893,0.56392896,0.0,0.0,0.0,-1.0
47776553,47776306,-0.010177259,-0.04670352,-0.010003488,0.56392896,0.0,0.0,0.0,-1.0
47878376,47878125,0.0067890566,-0.06775701,-0.007859489,0.56392896,0.0,0.0,0.0,-1.0
47980203,47979944,-0.054465547,-0.04657743,-0.0010749178,0.56392896,0.0,0.0,0.0,-1.0
48077051,48076796,0.034506284,-0.06537067,-0.008213618,0.56392896,0.0,0.0,0.0,-1.0
48178862,48178615,-0.012852489,-0.07156223,-0.0048659244,0.56392896,0.0,0.0,0.0,-1.0
48277066,48276821,-0.01183578,-0.047797255,0.15971495,0.57845145,0.0,0.0,0.0,1.0
48378781,48378530,0.013226312,-0.06326227,-0.0011407705,0.5640477,0.0,0.0,0.0,1.0
48476872,48476623,-0.033532586,-0.048480652,-0.0016401794,0.54161096,0.0,0.0,0.0,1.0
48578691,48578441,0.010553439,-0.05393987,-0.005708696,0.5092409,0.0,0.0,0.0,1.0
48679291,48679050,0.010388032,-0.05084688,-0.0024020323,0.5046064,0.0,0.0,0.0,1.0
48777355,48777112,-0.059103437,-0.04080422,-0.009386902,0.49489537,0.0,0.0,0.0,1.0
48879186,48878932,-0.0054311487,-0.042283133,-0.0020266192,0.50710785,0.0,0.0,0.0,1.0
48977267,48977025,0.013018436,-0.058527846,-0.0019319458,0.55072504,0.0,0.0,0.0,1.0
49079202,49078944,-0.04053525,-0.05076896,-0.005052004,0.5847072,0.0,0.0,0.0,1.0
49177217,49176938,0.04381577,-0.08665948,-0.005484479,0.60066617,0.0,0.0,0.0,1.0
49277814,49277562,0.054795083,-0.08973164,-0.009104893,0.6013491,0.0,0.0,0.0,1.0
49379576,49379335,0.022654051,-0.06997404,-0.007739468,0.5760584,0.0,0.0,0.0,1.0
49477673,49477429,0.04510776,-0.08328778,-0.017109158,0.5641427,0.0,0.0,0.0,1.0
49579500,49579248,0.01464786,-0.072551444,-0.011998895,0.55880624,0.0,0.0,0.0,1.0
49677583,49677342,-0.022709055,-0.07478413,-0.019121751,0.55700046,0.0,0.0,0.0,1.0
49778166,49777919,0.013539472,-0.05822544,-0.02015203,0.5580554,0.0,0.0,0.0,1.0
49876318,49876068,-0.006042059,-0.029878575,-0.023499096,0.5567068,0.0,0.0,0.0,1.0
49978081,49977832,0.035197556,-0.07813002,-0.031521544,0.55641395,0.0,0.0,0.0,1.0
50079908,50079651,-0.010902215,-0.03462068,-0.02867532,0.55665874,0.0,0.0,0.0,1.0
50177993,50177748,-0.016618041,-0.029738516,-0.033012226,0.5581294,0.0,0.0,0.0,1.0
50278567,50278323,-0.022600433,-0.06910091,-0.037576623,0.5599782,0.0,0.0,0.0,1.0
50376667,50376421,-0.010988994,-0.05585351,-0.03355163,0.5617168,0.0,0.0,0.0,1.0
50478486,50478235,0.03136944,-0.0680731,-0.044491023,0.5625222,0.0,0.0,0.0,1.0
50576573,50576330,-0.0018894796,-0.064994514,-0.04098091,0.56283915,0.0,0.0,0.0,1.0
50678442,50678181,-0.008574419,-0.057556815,-0.04020512,0.5608442,0.0,0.0,0.0,1.0
50776491,50776243,0.0011537265,-0.06368336,-0.04402163,0.5576839,0.0,0.0,0.0,1.0
50877089,50876830,-0.01135789,-0.05604351,-0.04021087,0.55592644,0.0,0.0,0.0,1.0
50979113,50978858,0.0052266656,-0.07113352,-0.04380947,0.55501986,0.0,0.0,0.0,1.0
51076983,51076733,0.03217075,-0.063129716,-0.04135923,0.5508085,0.0,0.0,0.0,1.0
51178799,51178552,-0.000562264,-0.050804324,-0.043669708,0.55128455,0.0,0.0,0.0,1.0
51276897,51276646,0.04608372,-0.093148366,-0.04118822,0.55223185,0.0,0.0,0.0,1.0
51378741,51378485,0.0148041,-0.084595405,-0.04805239,0.5532134,0.0,0.0,0.0,1.0
51479295,51479050,-0.030536745,-0.06348515,-0.041794777,0.5509364,0.0,0.0,0.0,1.0
51577437,51577186,-0.029855793,-0.056617793,-0.038143907,0.5493401,0.0,0.0,0.0,1.0
51679202,51678956,0.025836078,-0.072262764,-0.030956669,0.5509779,0.0,0.0,0.0,1.0
51777472,51777231,-0.023422962,-0.06018334,-0.026013788,0.5511089,0.0,0.0,0.0,1.0
51879118,51878869,0.011235542,-0.051739193,-0.022404043,0.550476,0.0,0.0,0.0,1.0
51977215,51976963,-0.05400625,-0.030844903,-0.015780654,0.55169314,0.0,0.0,0.0,1.0
52077836,52077589,0.04201663,-0.08460814,-0.017882783,0.5517473,0.0,0.0,0.0,1.0
52179602,52179360,-0.013177743,-0.059831742,-0.007547332,0.5528835,0.0,0.0,0.0,1.0
52277716,52277466,-0.031970337,-0.062326048,-0.011440141,0.5542897,0.0,0.0,0.0,1.0
52379520,52379272,0.019126236,-0.08543813,-0.0045168335,0.55473447,0.0,0.0,0.0,1.0
52477612,52477367,0.014920319,-0.06233564,-0.008961939,0.55871344,0.0,0.0,0.0,1.0
52578288,52578045,-0.008604039,-0.0760623,-0.0061045815,0.56192285,0.0,0.0,0.0,1.0
52676311,52676064,-0.00865189,-0.044089347,0.00039209495,0.56272256,0.0,0.0,0.0,1.0
52778109,52777857,-0.027638163,-0.047535885,-0.001784498,0.5648207,0.0,0.0,0.0,1.0
52879924,52879676,-0.038142797,-0.051038172,-0.0038698078,0.5644439,0.0,0.0,0.0,1.0
52978032,52977772,0.019934874,-0.07380979,-0.0017038886,0.56258243,0.0,0.0,0.0,1.0
53076116,53075864,-0.050220784,-0.053389817,-0.005976908,0.5626592,0.0,0.0,0.0,1.0
53176689,53176442,-0.009813631,-0.06522148,-0.0064016683,0.5619177,0.0,0.0,0.0,1.0
53278507,53278261,-0.040424388,-0.06004704,-0.0071618347,0.5633563,0.0,0.0,0.0,1.0
53376664,53376418,-0.024292404,-0.063293844,-0.0017496144,0.5625262,0.0,0.0,0.0,1.0
53478428,53478176,-0.058044415,-0.0539411,-0.0037220533,0.56434876,0.0,0.0,0.0,1.0
53580249,53579994,-0.01444677,-0.05228999,-0.0042464584,0.56346107,0.0,0.0,0.0,1.0
53677099,53676846,-0.011204348,-0.06369277,0.00050555565,0.5625306,0.0,0.0,0.0,1.0
53778946,53778702,-0.021713179,-0.062295556,0.0028488592,0.5635715,0.0,0.0,0.0,1.0
53877014,53876760,0.0038371952,-0.0863191,-0.009007854,0.5632423,0.0,0.0,0.0,1.0
53978826,53978584,0.004301952,-0.067626685,-0.005637676,0.5638755,0.0,0.0,0.0,1.0
54076925,54076674,-0.03216853,-0.048660345,-0.0009768773,0.56376636,0.0,0.0,0.0,1.0
54177540,54177287,-0.005508521,-0.07656383,-0.0059039686,0.56568986,0.0,0.0,0.0,1.0
54279329,54279072,0.06305957,-0.090878494,-0.006541413,0.5661867,0.0,0.0,0.0,1.0
54377453,54377206,-0.07346219,-0.04387259,0.0020942683,0.56470394,0.0,0.0,0.0,1.0
54479458,54479209,-0.03943091,-0.052764446,-0.00083970616,0.5641026,0.0,0.0,0.0,1.0
54577356,54577112,0.0061057443,-0.085767664,-0.0025939157,0.5637711,0.0,0.0,0.0,1.0
54679144,54678895,-0.018819973,-0.047001526,-0.0008784071,0.5615701,0.0,0.0,0.0,1.0
54777258,54776992,0.03580962,-0.074632645,-0.0064002005,0.56217074,0.0,0.0,0.0,1.0
54877837,54877590,0.026569217,-0.060474165,-0.006372977,0.5599053,0.0,0.0,0.0,1.0
54975913,54975668,-0.019400803,-0.06863706,-0.00880234,0.55957556,0.0,0.0,0.0,1.0
55077768,55077515,-0.038668036,-0.05791453,-0.010947769,0.55865383,0.0,0.0,0.0,1.0
55179543,55179299,0.042244017,-0.06154742,-0.008664292,0.5581043,0.0,0.0,0.0,1.0
55276537,55276290,0.03315373,-0.0741076,-0.017359879,0.5604769,0.0,0.0,0.0,1.0
55378218,55377970,-0.03342166,-0.058520015,-0.011909994,0.56067485,0.0,0.0,0.0,1.0
55476316,55476066,0.03868206,-0.08710371,-0.019265724,0.56060565,0.0,0.0,0.0,1.0
55578133,55577884,0.012311304,-0.08977091,-0.013722509,0.558974,0.0,0.0,0.0,1.0
55676271,55676024,-0.0651378,-0.05752379,-0.0077617057,0.49727812,0.0,0.0,0.0,-1.0
55778067,55777821,0.0062535163,-0.06742771,-0.009503569,0.49727812,0.0,0.0,0.0,-1.0
55878629,55878376,-0.054847762,-0.026852267,-0.0005818816,0.49727812,0.0,0.0,0.0,-1.0
55976717,55976469,-0.028787177,-0.061878804,-0.0024799092,0.49727812,0.0,0.0,0.0,-1.0
56078668,56078415,-0.043541625,-0.06701685,0.008247965,0.49727812,0.0,0.0,0.0,-1.0
56176629,56176383,-0.036053404,-0.049111214,0.0064038653,0.50033134,0.0,0.0,0.0,-1.0
56278483,56278241,-0.007893678,-0.050653446,0.014005001,0.5175385,0.0,0.0,0.0,-1.0
56379029,56378778,-0.01612419,-0.0739968,0.010732705,0.56160945,0.0,0.0,0.0,-1.0
56477117,56476873,0.02860883,-0.09527268,0.013342204,0.56624854,0.0,0.0,0.0,-1.0
56578952,56578698,0.033785164,-0.0774813,0.020003937,0.5743668,0.0,0.0,0.0,-1.0
56677038,56676786,-0.08453224,-0.041292507,0.018718993,0.58596444,0.0,0.0,0.0,-1.0
56778847,56778605,-0.017365143,-0.07930531,0.011030689,0.5871242,0.0,0.0,0.0,-1.0
56877031,56876779,0.010631049,-0.08565343,-0.00019111858,0.59060353,0.0,0.0,0.0,-1.0
56977520,56977277,-0.032439418,-0.050975222,-0.009547126,0.59060353,0.0,0.0,0.0,-1.0
57079349,57079097,-0.07510825,-0.11173087,-0.01432163,0.5929231,0.0,0.0,0.0,-1.0
57177438,57177190,0.022660479,-0.069961786,-0.027160933,0.5917633,0.0,0.0,0.0,-1.0
57279267,57279012,0.04863974,-0.07110933,-0.04087086,0.5917633,0.0,0.0,0.0,-1.0
57377351,57377104,-0.016773008,-0.048112005,-0.046673864,0.5917633,0.0,0.0,0.0,-1.0
57479178,57478926,0.0013466455,-0.028930003,-0.060947917,0.5917633,0.0,0.0,0.0,-1.0
57576025,57575775,-0.020218732,-0.03441601,-0.071726754,0.5917633,0.0,0.0,0.0,-1.0
57677902,57677656,0.0026333423,-0.038330115,-0.067531705,0.5917633,0.0,0.0,0.0,-1.0
57775939,57775694,-0.0426598,-0.09497768,-0.072008476,0.5917633,0.0,0.0,0.0,-1.0
57877759,57877509,0.002855462,-0.04863874,-0.08051392,0.5917633,0.0,0.0,0.0,-1.0
57979580,57979327,-0.018610986,-0.058983933,-0.085409455,0.59060353,0.0,0.0,0.0,-1.0
58077684,58077421,0.041987445,-0.090810165,-0.09772213,0.59060353,0.0,0.0,0.0,-1.0
58178250,58177999,0.0030275485,-0.0381884,-0.09663963,0.59060353,0.0,0.0,0.0,-1.0
58277595,58277337,0.015375938,-0.057315968,-0.095304064,0.59060353,0.0,0.0,0.0,-1.0
58378162,58377913,-0.008887683,-0.06273613,-0.09399762,0.59060353,0.0,0.0,0.0,-1.0
58480014,58479763,-0.015529582,-0.010337235,-0.092620835,0.5917633,0.0,0.0,0.0,-1.0
58578069,58577825,0.065077126,-0.08014465,-0.08854736,0.5917633,0.0,0.0,0.0,-1.0
58678662,58678405,-0.029433977,-0.0070637646,-0.083985426,0.59060353,0.0,0.0,0.0,-1.0
58776895,58776653,0.072395205,-0.02456981,-0.07549109,0.59060353,0.0,0.0,0.0,-1.0
