timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
35563458,0.06783328,0.26823577,0.4057101
35574654,0.07083505,0.2710921,0.3992427
35775946,0.079840295,0.27680477,0.44451457
35965916,0.07083505,0.27394846,0.43481347
36166843,0.07683855,0.2796611,0.43481347
36368126,0.079840295,0.2710921,0.42187864
36569192,0.07383679,0.27394846,0.43157977
36770488,0.079840295,0.27680477,0.43481347
36971687,0.079840295,0.26823577,0.4154112
37173461,0.079840295,0.26823577,0.4186449
37375003,0.07383679,0.27394846,0.43481347
37565127,0.079840295,0.2710921,0.43157977
37766153,0.07083505,0.27394846,0.43481347
37967403,0.07683855,0.2796611,0.43804717
38168733,0.07683855,0.26823577,0.4186449
38369763,0.07083505,0.2710921,0.42511234
38571087,0.07083505,0.2710921,0.40894383
38772120,0.07083505,0.2710921,0.4057101
38973222,0.07083505,0.26823577,0.4057101
39163184,0.06783328,0.2710921,0.4024764
39364159,0.06783328,0.2710921,0.4057101
39565502,0.07083505,0.26823577,0.40894383
39766762,0.07083505,0.26823577,0.3992427
39968704,0.07083505,0.2710921,0.4024764
40170083,0.07083505,0.2710921,0.4024764
40371300,0.07083505,0.2710921,0.4057101
40572484,0.07083505,0.2710921,0.4024764
40762480,0.07083505,0.26537943,0.4024764
40974825,0.07383679,0.26537943,0.4057101
41164837,0.07383679,0.26823577,0.40894383
41376997,0.07083505,0.26823577,0.40894383
41567128,0.07083505,0.26537943,0.40894383
41768105,0.07083505,0.26252308,0.40894383
41969431,0.07083505,0.26823577,0.3992427
42170649,0.07083505,0.26823577,0.4024764
42371710,0.07083505,0.26823577,0.40894383
42572810,0.06783328,0.2710921,0.4024764
42774722,0.07083505,0.2710921,0.3992427
42976238,0.06783328,0.26823577,0.4024764
43177590,0.07083505,0.26823577,0.4057101
43367408,0.07083505,0.2710921,0.4024764
43568709,0.06182978,0.27680477,0.39600897
43769903,0.06783328,0.26252308,0.40894383
43971008,0.08584382,0.23967241,0.4186449
44172025,0.079840295,0.26252308,0.4024764
44373228,0.07683855,0.2710921,0.4024764
44574523,0.07083505,0.2710921,0.3992427
44775561,0.07383679,0.27680477,0.39600897
44965568,0.079840295,0.27680477,0.39277527
45177774,0.08284206,0.2796611,0.39600897
45367987,0.08284206,0.29108644,0.38954157
45569086,0.07683855,0.30822447,0.37013933
45771349,0.07683855,0.3110808,0.37013933
45972617,0.07383679,0.3110808,0.37337306
46173818,0.07383679,0.29965547,0.38307416
46374798,0.07083505,0.28537378,0.3863079
46576130,0.07383679,0.27680477,0.3992427
46777162,0.07083505,0.25966674,0.4154112
46967271,0.07683855,0.25395408,0.41217753
47168251,0.07683855,0.25681043,0.41217753
47369411,0.07683855,0.25966674,0.41217753
47570776,0.079840295,0.25966674,0.4057101
47771850,0.07683855,0.25966674,0.41217753
47972820,0.07683855,0.26252308,0.4057101
48174181,0.07383679,0.26252308,0.4057101
48375146,0.08284206,0.26823577,0.4154112
48566185,0.08584382,0.29965547,0.4186449
48767478,0.10085259,0.33107516,0.38307416
48968746,0.09184732,0.32250616,0.35073712
49170033,0.079840295,0.30536813,0.3863079
49371209,0.079840295,0.28251746,0.38954157
49572151,0.08284206,0.28251746,0.3863079
49773526,0.08584382,0.28251746,0.39600897
49974627,0.08584382,0.28537378,0.38307416
50175779,0.088845566,0.2796611,0.39277527
50365759,0.088845566,0.2796611,0.3992427
50566885,0.088845566,0.28251746,0.3992427
50768171,0.088845566,0.28251746,0.38954157
50969177,0.09184732,0.28537378,0.38954157
51170281,0.088845566,0.28251746,0.39277527
51372283,0.08584382,0.28251746,0.3992427
51573724,0.08584382,0.28251746,0.3992427
51775027,0.08284206,0.28251746,0.3992427
51965005,0.079840295,0.2796611,0.3992427
52166246,0.07383679,0.2796611,0.4024764
52367410,0.07383679,0.27680477,0.4024764
52568518,0.07083505,0.2796611,0.4024764
52769584,0.07083505,0.28251746,0.4024764
52970757,0.07083505,0.28251746,0.3992427
53172055,0.06783328,0.28823012,0.39600897
53373028,0.07083505,0.28823012,0.38954157
53574139,0.06783328,0.28823012,0.39277527
53775250,0.07083505,0.29108644,0.39600897
53965496,0.07083505,0.29108644,0.39600897
54177603,0.07383679,0.28823012,0.3992427
54368458,0.07383679,0.28537378,0.3992427
54569976,0.07683855,0.28823012,0.39600897
54771308,0.07683855,0.28537378,0.3992427
54972239,0.079840295,0.28537378,0.4024764
55173466,0.079840295,0.28537378,0.3992427
55374767,0.07683855,0.28823012,0.39600897
55564786,0.07383679,0.29108644,0.39600897
55776925,0.08584382,0.28823012,0.46391684
55966914,0.079840295,0.27680477,0.43481347
56168259,0.079840295,0.27394846,0.4412809
56369396,0.06783328,0.2710921,0.4186449
56570592,0.06483154,0.2710921,0.41217753
56771498,0.06783328,0.2710921,0.41217753
56972678,0.06483154,0.27680477,0.41217753
57163728,0.058828026,0.3110808,0.39277527
