timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
35283080,1200.0,0.78145033,0.02095827,1.2814486,0.0,0,0,0,1,1,1,37,0,0,0,0,0,35278222,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36280262,1200.0,0.78145033,0.02087475,1.1998011,0.0,0,0,0,1,1,1,37,0,0,0,0,0,36272448,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37273260,1200.0,0.78145033,0.020937188,1.2831504,0.0,0,0,0,1,1,1,37,0,0,0,0,0,37272702,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38274144,1200.0,0.78145033,0.020955719,0.9410116,0.0,0,0,0,1,1,1,37,0,0,0,0,0,37272702,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38284087,1200.0,0.78145033,0.020955719,0.9410116,0.0,0,0,0,1,1,1,37,0,0,0,0,0,38277504,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39274172,1200.0,0.78145033,0.020794405,1.0516027,0.0,0,0,0,1,1,1,37,0,0,0,0,0,39272485,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40264001,1200.0,0.78145033,0.020990428,1.2864133,0.0,0,0,0,1,1,1,37,0,0,0,0,0,40256286,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41264290,1200.0,0.78145033,0.02080147,1.073752,0.0,0,0,0,1,1,1,37,0,0,0,0,0,41257318,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42284002,1200.0,0.78145033,0.046998024,1.2469475,0.0,0,0,0,1,1,1,37,0,0,0,0,0,42276502,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43254141,1200.0,0.78145033,0.02099813,0.8209269,0.0,0,0,0,1,1,1,37,0,0,0,0,0,43251225,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44284000,1200.0,0.6657652,0.020794775,1.2773933,0.0,0,0,0,1,1,1,37,0,0,0,0,0,44277568,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45276004,1200.0,0.6657652,0.020957371,1.2275032,0.0,0,0,0,1,1,1,37,0,0,0,0,0,45271308,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46279332,1200.0,0.6657652,0.020958794,0.9431457,0.0,0,0,0,1,1,1,37,0,0,0,0,0,46271220,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47271381,1200.0,0.6657652,0.02095668,1.1516196,0.0,0,0,0,1,1,1,37,0,0,0,0,0,47271027,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48273071,1200.0,0.6308107,0.020938586,1.308163,0.0,0,0,0,1,1,1,37,0,0,0,0,0,48271293,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49284203,1200.0,0.6308107,0.020999936,0.998997,0.0,0,0,0,1,1,1,37,0,0,0,0,0,49279223,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50275489,1200.0,0.6308107,0.020956974,1.4121009,0.0,0,0,0,1,1,1,37,0,0,0,0,0,50271690,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51255062,1200.0,0.6308107,0.020992273,1.1015946,0.0,0,0,0,1,1,1,37,0,0,0,0,0,51250226,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52275130,1200.0,0.6308107,0.04655424,1.2173438,0.0,0,0,0,1,1,1,37,0,0,0,0,0,52270551,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53275573,1200.0,0.6308107,0.020999977,1.0619988,0.0,0,0,0,1,1,1,37,0,0,0,0,0,53275306,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54295077,1200.0,0.6308107,0.020989945,1.2603962,0.0,0,0,0,1,1,1,37,0,0,0,0,0,54293994,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55275177,1200.0,0.6308107,0.020801965,1.1371741,0.0,0,0,0,1,1,1,37,0,0,0,0,0,55269229,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56275446,1200.0,0.6308107,0.020999916,1.2689949,0.0,0,0,0,1,1,1,37,0,0,0,0,0,56269062,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57275246,1200.0,0.6308107,0.020997794,0.7689192,0.0,0,0,0,1,1,1,37,0,0,0,0,0,57269526,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58275269,1200.0,0.6308107,0.020793848,1.3822958,0.0,0,0,0,1,1,1,37,0,0,0,0,0,58269225,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59276238,1200.0,0.6308107,0.02097948,0.9980239,0.0,0,0,0,1,1,1,37,0,0,0,0,0,59274263,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60276301,1200.0,0.6308107,0.020999264,1.0479633,0.0,0,0,0,1,1,1,37,0,0,0,0,0,60269459,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61276097,1200.0,0.6308107,0.0207928,1.1475645,0.0,0,0,0,1,1,1,37,0,0,0,0,0,61269219,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62276319,1200.0,0.6308107,0.0469984,1.3359545,0.0,0,0,0,1,1,1,37,0,0,0,0,0,62273226,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63276544,1200.0,0.6308107,0.020792779,0.9544875,0.0,0,0,0,1,1,1,37,0,0,0,0,0,63269540,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64298000,1200.0,0.6308107,0.020957435,1.4680184,0.0,0,0,0,1,1,1,37,0,0,0,0,0,64294255,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65278171,1200.0,0.6308107,0.020792717,1.0653791,0.0,0,0,0,1,1,1,37,0,0,0,0,0,65268229,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66280043,1200.0,0.6308107,0.020975541,1.0138178,0.0,0,0,0,1,1,1,37,0,0,0,0,0,66274310,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67273043,1200.0,0.6308107,0.020940674,1.2494602,0.0,0,0,0,1,1,1,37,0,0,0,0,0,67268269,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68295066,1200.0,0.6308107,0.020937167,1.004984,0.0,0,0,0,1,1,1,37,0,0,0,0,0,68293387,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69277094,1200.0,0.6308107,0.020956598,1.1745675,0.0,0,0,0,1,1,1,37,0,0,0,0,0,69267448,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70267365,1200.0,0.6308107,0.020998193,1.3438843,0.0,0,0,0,1,1,1,37,0,0,0,0,0,70267101,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71269351,1200.0,0.6308107,0.02096101,0.8933383,0.0,0,0,0,1,1,1,37,0,0,0,0,0,71267482,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72271052,1200.0,0.6308107,0.04690698,1.2026151,0.0,0,0,0,1,1,1,37,0,0,0,0,0,72267340,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73284280,1200.0,0.6308107,0.020933807,1.0726084,0.0,0,0,0,1,1,1,37,0,0,0,0,0,73274223,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74275370,1200.0,0.6308107,0.020982437,1.2279721,0.0,0,0,0,1,1,1,37,0,0,0,0,0,74267348,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75275037,1200.0,0.6308107,0.020996954,1.0928415,0.0,0,0,0,1,1,1,37,0,0,0,0,0,75267287,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76275567,1200.0,0.6308107,0.020795044,0.9842987,0.0,0,0,0,1,1,1,37,0,0,0,0,0,76266971,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77287068,1200.0,0.6308107,0.020957999,1.2944059,0.0,0,0,0,1,1,1,37,0,0,0,0,0,77286342,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78269404,1200.0,0.6308107,0.020979082,1.2137898,0.0,0,0,0,1,1,1,37,0,0,0,0,0,78266277,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79281614,1200.0,0.6308107,0.020934891,0.82942045,0.0,0,0,0,1,1,1,37,0,0,0,0,0,79272376,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80272005,1200.0,0.6308107,0.020981347,1.4087476,0.0,0,0,0,1,1,1,37,0,0,0,0,0,80266326,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81273180,1200.0,0.6308107,0.020977302,0.99991804,0.0,0,0,0,1,1,1,37,0,0,0,0,0,81266223,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
