timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
35568174,35567975,3670026,-0.029348036,0.052624065,0.051132694,36.339046,0
35569422,35569216,3670026,-0.036272254,0.07643273,0.051931642,36.40269,0
36567745,36567537,3670026,0.14519554,0.12895027,-0.21720743,36.31946,0
37568551,37568339,3670026,-0.71777517,-0.03845605,-0.30610374,36.31946,0
38570594,38570397,3670026,0.84012085,-0.20873857,-0.03222425,36.304775,0
39571394,39571190,3670026,-1.0415623,-0.1933455,0.012836437,36.28519,0
40568467,40568269,3670026,-0.0070307455,-0.22631542,-0.1551025,36.38311,0
41569471,41569273,3670026,0.04458132,0.047351006,0.0112385405,36.378212,0
42571319,42571121,3670026,-0.042291,0.021252027,-0.036005937,36.451653,0
43568403,43568206,3670026,0.044368267,0.15542209,0.022903185,36.35863,0
44569210,44569007,3670026,-0.18024275,0.045859635,0.1433846,36.363525,0
45570097,45569897,3670026,-0.20165457,0.20192088,0.1510545,36.46634,0
46570869,46570667,3670026,-0.0013848438,-0.12026836,-0.18599518,36.47613,0
47569146,47568945,3670026,-0.25134915,0.12761869,0.20996363,36.456547,0
48569948,48569749,3670026,0.5481318,-0.0732902,-0.04000068,36.461445,0
49570758,49570557,3670026,-0.036112465,0.024394555,0.047830377,36.49082,0
50567840,50567641,3670026,0.22162828,-0.063702814,-0.077817574,36.456547,0
51568646,51568445,3670026,-0.16197346,0.067484505,0.06540724,36.44676,0
52569508,52569310,3670026,0.22658175,0.013901701,-0.17763285,36.520195,0
53571498,53571301,3670026,0.11707257,0.0831439,-0.11222561,36.38311,0
54568581,54568384,3670026,0.059228707,0.18253307,-0.1945173,36.456547,0
55569450,55569254,3670026,0.15233281,0.08229168,-0.21603563,36.451653,0
56570206,56570001,3670026,-0.16618125,0.02775014,0.024927188,36.520195,0
57568526,57568329,3670026,-0.09054748,0.13859092,0.16303873,36.554466,0
58569337,58569135,3670026,0.16101474,-0.0020240024,-0.26312032,36.49082,0
59570234,59570036,3670026,-0.34408042,0.25731462,0.23691483,36.53978,0
60570951,60570751,3670026,0.1047155,0.018642128,-0.10455571,36.549572,0
61568037,61567835,3670026,0.04926848,0.029880669,-0.06743124,36.559364,0
62570084,62569886,3670026,0.30162963,-0.11483551,-0.21065605,36.57895,0
63568411,63568212,3670026,-0.46887615,0.3817908,0.18775286,36.529987,0
64568041,64567834,3670026,-0.11313109,-0.5529255,-0.08058726,36.554466,0
65570036,65569838,3670026,-0.29076394,-0.035473306,-0.27116308,36.554466,0
66569737,66569539,3670026,-0.026525084,0.11984225,-0.17736652,36.544678,0
67571648,67571451,3670026,0.20213392,-0.0060720076,-0.19915119,36.559364,0
68569977,68569778,3670026,-0.3720436,0.22817965,0.086606,36.53978,0
69569546,69569348,3670026,-0.29758164,0.13129385,-0.015659388,36.593636,0
70570367,70570158,3670026,0.023009712,0.1347027,-0.03653857,36.56426,0
71569930,71569727,3670026,-0.43638557,0.21294637,0.41225734,36.588737,0
72569495,72569295,3670026,0.33667684,0.024021715,-0.12942964,36.56426,0
73570489,73570284,3670026,-0.36357477,0.10823087,0.045007423,36.6377,0
74571117,74570918,3670026,0.3177684,-0.123357624,-0.16245283,36.657284,0
