timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
34918726,34917354,0.51666546,0.0013264264,1.8596313,5.228854,0.07348601,4.674121,0
34939087,34937216,0.51362,0.0011923686,0.59976494,5.1996512,0.0076867975,4.6348147,0
35017848,35016686,0.5135794,0.0008324465,-0.5721556,4.8912377,0.007436473,4.4759603,0
35117327,35115975,0.51249605,0.0005981563,0.30408973,4.5791154,0.0022437754,4.2761993,0
35216830,35215313,0.49987352,0.00046119903,0.3603919,4.3691163,0.003303041,4.1210794,0
35316041,35314752,0.49946693,0.00036779125,-0.94131035,4.166169,0.023631226,3.9672215,0
35415327,35413908,0.51162267,0.00030680606,-1.2532895,4.039149,0.04320862,3.887005,0
35514508,35513220,0.51653486,0.0002646692,-0.616913,3.8648129,0.0109415,3.7244952,0
35613920,35612529,0.51528525,0.00023171437,1.1753623,3.683273,0.041674186,3.5684884,0
35713046,35711840,0.51019466,0.00020411806,0.9999031,3.5459087,0.031328943,3.4338267,0
35812701,35811164,0.503312,0.00018061808,1.1521678,3.438971,0.042890437,3.334037,0
35916613,35915428,0.5042557,0.00016078258,-1.3836797,3.3907173,0.062738925,3.3049905,0
36015963,36014737,0.5022027,0.00014480979,0.60208094,3.2875612,0.012251617,3.1921225,0
36115272,36114166,0.5060689,0.00013116396,-2.5056162,3.3027,0.21121144,3.2722797,0
36219604,36218325,0.50741607,0.00012042846,0.51195896,3.369302,0.008643464,3.2862,0
36318821,36317681,0.5144872,0.00011205379,0.26607722,3.4881241,0.0022551785,3.4093945,0
36418517,36416946,0.5133684,0.00010494485,0.46432555,3.4120748,0.0070207594,3.3389883,0
36517566,36516257,0.5099902,9.8460616e-05,0.746277,3.3197737,0.018640136,3.2512991,0
36617297,36615576,0.5064912,9.23821e-05,1.1696397,3.2243228,0.047143646,3.1633964,0
36716172,36714878,0.5042583,8.6669475e-05,0.10557425,3.1066797,0.00039863648,3.0373454,0
36815514,36814192,0.50763774,8.138766e-05,-2.7477317,3.002408,0.27940646,3.0109835,0
36915714,36913635,0.5138608,7.703403e-05,-1.5808691,3.1538024,0.08804705,3.1094353,0
37019064,37017776,0.51808506,7.331613e-05,-3.1606097,3.0767663,0.36074868,3.0940042,0
