timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
23561748,-0.034741145,-0.0,-1.5295541,0.0,0.72142786,-0.012532875,0.012026365,-0.6922717,0.0,0.0,-0.0,0,0,0,0,0
23566720,-0.034741145,-0.0,-1.5296851,0.0,0.72138256,-0.012532088,0.012027186,-0.6923189,0.0,0.0,-0.0,0,0,0,0,0
23660976,-0.034741145,-0.0,-1.5290439,0.0,0.7216044,-0.012535943,0.012023168,-0.69208765,0.0,0.0,-0.0,0,0,0,0,0
23760553,-0.034741145,-0.0,-1.5283992,0.0,0.7218275,-0.012539818,0.012019126,-0.691855,0.0,0.0,-0.0,0,0,0,0,0
23859773,-0.034741145,-0.0,-1.5282552,0.0,0.7218773,-0.012540682,0.012018223,-0.69180304,0.0,0.0,-0.0,0,0,0,0,0
23963898,-0.034741145,-0.0,-1.5273137,0.0,0.7222029,-0.012546339,0.012012318,-0.6914631,0.0,0.0,-0.0,0,0,0,0,0
24063350,-0.034741145,-0.0,-1.526427,0.0,0.7225094,-0.012551664,0.012006755,-0.69114286,0.0,0.0,-0.0,0,0,0,0,0
24162510,-0.034741145,-0.0,-1.524686,0.0,0.72311085,-0.012562112,0.011995824,-0.6905137,0.0,0.0,-0.0,0,0,0,0,0
24261864,-0.034741145,-0.0,-1.5242985,0.0,0.7232445,-0.012564435,0.0119933905,-0.69037354,0.0,0.0,-0.0,0,0,0,0,0
24361152,-0.034741145,-0.0,-1.5239289,0.0,0.72337216,-0.012566652,0.011991068,-0.6902399,0.0,0.0,-0.0,0,0,0,0,0
24460530,-0.034741145,-0.0,-1.5217366,0.0,0.7241283,-0.012579788,0.011977286,-0.68944657,0.0,0.0,-0.0,0,0,0,0,0
24559883,-0.034741145,-0.0,-1.5199668,0.0,0.72473806,-0.012590381,0.011966149,-0.68880546,0.0,0.0,-0.0,0,0,0,0,0
24664123,-0.034741145,-0.0,-1.519148,0.0,0.7250201,-0.012595281,0.0119609935,-0.6885087,0.0,0.0,-0.0,0,0,0,0,0
