timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
23560355,5.1401367,3.2887206,1,0,1,0,1,0,0
23570537,5.136914,3.2887206,1,0,1,0,1,0,0
24060371,5.194922,3.290332,1,0,1,0,1,0,0
24560351,5.1498046,3.2919433,1,0,1,0,1,0,0
25060337,5.194922,3.2871094,1,0,1,0,1,0,0
25560341,5.141748,3.2919433,1,0,1,0,1,0,0
26060519,5.191699,3.290332,1,0,1,0,1,0,0
26560337,5.194922,3.2887206,1,0,1,0,1,0,0
27060341,5.194922,3.2871094,1,0,1,0,1,0,0
27560412,5.190088,3.290332,1,0,1,0,1,0,0
28061246,5.053125,3.2919433,1,0,1,0,1,0,0
28560431,5.191699,3.2871094,1,0,1,0,1,0,0
29060530,5.1852536,3.2887206,1,0,1,0,1,0,0
29560351,5.1868653,3.2919433,1,0,1,0,1,0,0
30060342,5.1836424,3.290332,1,0,1,0,1,0,0
30560508,5.177197,3.2871094,1,0,1,0,1,0,0
31060749,5.127246,3.2919433,1,0,1,0,1,0,0
31560354,5.1755857,3.2919433,1,0,1,0,1,0,0
32060340,5.1643066,3.2871094,1,0,1,0,1,0,0
32560455,5.104687,3.2887206,1,0,1,0,1,0,0
33060342,5.127246,3.2919433,1,0,1,0,1,0,0
33560338,5.0982423,3.2935545,1,0,1,0,1,0,0
34060342,5.067627,3.2887206,1,0,1,0,1,0,0
34561400,4.9177732,3.2871094,1,0,1,0,1,0,0
35060471,4.9677243,3.2919433,1,0,1,0,1,0,0
35560337,4.999951,3.2919433,1,0,1,0,1,0,0
36060337,4.995117,3.2871094,1,0,1,0,1,0,0
36560341,4.9628906,3.2871094,1,0,1,0,1,0,0
37060514,4.9435544,3.2919433,1,0,1,0,1,0,0
37560382,4.9338865,3.290332,1,0,1,0,1,0,0
38060345,4.941943,3.2871094,1,0,1,0,1,0,0
38560337,4.929053,3.2919433,1,0,1,0,1,0,0
39060372,4.941943,3.2919433,1,0,1,0,1,0,0
39560659,4.920996,3.285498,1,0,1,0,1,0,0
40060342,4.930664,3.2871094,1,0,1,0,1,0,0
40560406,4.9177732,3.2919433,1,0,1,0,1,0,0
41060495,4.930664,3.2919433,1,0,1,0,1,0,0
41560372,4.906494,3.290332,1,0,1,0,1,0,0
42060367,4.9193845,3.2871094,1,0,1,0,1,0,0
42560548,4.904883,3.290332,1,0,1,0,1,0,0
43060339,4.9226074,3.2919433,1,0,1,0,1,0,0
43560341,4.9000487,3.2871094,1,0,1,0,1,0,0
44060445,4.920996,3.2871094,1,0,1,0,1,0,0
44560398,4.911328,3.2919433,1,0,1,0,1,0,0
45060341,4.9193845,3.2887206,1,0,1,0,1,0,0
45560427,4.8984375,3.2871094,1,0,1,0,1,0,0
46060896,4.9177732,3.285498,1,0,1,0,1,0,0
46560365,4.914551,3.2919433,1,0,1,0,1,0,0
47060367,4.9226074,3.2887206,1,0,1,0,1,0,0
47560338,4.90166,3.2871094,1,0,1,0,1,0,0
48060377,4.920996,3.290332,1,0,1,0,1,0,0
48560338,4.903271,3.290332,1,0,1,0,1,0,0
49060345,4.9081054,3.2887206,1,0,1,0,1,0,0
49560338,4.8952146,3.2871094,1,0,1,0,1,0,0
50060343,4.9371095,3.2919433,1,0,1,0,1,0,0
50560402,4.9000487,3.2919433,1,0,1,0,1,0,0
51060362,4.911328,3.2887206,1,0,1,0,1,0,0
51560345,4.906494,3.2919433,1,0,1,0,1,0,0
52060347,4.927441,3.2919433,1,0,1,0,1,0,0
52561265,4.9129395,3.290332,1,0,1,0,1,0,0
53060383,4.906494,3.2887206,1,0,1,0,1,0,0
53560346,4.9129395,3.2919433,1,0,1,0,1,0,0
54060896,4.927441,3.2919433,1,0,1,0,1,0,0
54560544,4.904883,3.2887206,1,0,1,0,1,0,0
55060546,5.069238,3.2871094,1,0,1,0,1,0,0
55560345,4.914551,3.2919433,1,0,1,0,1,0,0
56060340,4.9129395,3.2919433,1,0,1,0,1,0,0
56560398,4.9000487,3.2887206,1,0,1,0,1,0,0
57060393,4.916162,3.2919433,1,0,1,0,1,0,0
57560341,4.9129395,3.2919433,1,0,1,0,1,0,0
58060342,4.9177732,3.2871094,1,0,1,0,1,0,0
58560371,4.903271,3.2871094,1,0,1,0,1,0,0
59060627,4.9129395,3.290332,1,0,1,0,1,0,0
59560462,4.906494,3.2919433,1,0,1,0,1,0,0
60060367,4.903271,3.285498,1,0,1,0,1,0,0
60560466,4.906494,3.2871094,1,0,1,0,1,0,0
61060344,4.9226074,3.2919433,1,0,1,0,1,0,0
61560373,4.9081054,3.290332,1,0,1,0,1,0,0
62060351,4.914551,3.2871094,1,0,1,0,1,0,0
