timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
23471835,0.0029544705,0.003432258,0.0004905218,0
23675390,0.0029544705,0.003432258,0.0004905218,1
23874064,0.0029544705,0.003432258,0.0004905218,1
24077597,0.0029544705,0.003432258,0.0004905218,1
24276226,0.0029544705,0.003432258,0.0004905218,1
24479806,0.0029544705,0.003432258,0.0004905218,1
24678430,0.0029544705,0.003432258,0.0004905218,1
24877047,0.0029544705,0.003432258,0.0004905218,1
25075687,0.0029544705,0.003432258,0.0004905218,1
25274289,0.0029544705,0.003432258,0.0004905218,1
25477876,0.0029544705,0.003432258,0.0004905218,1
352476323,0.0029544705,0.003432258,0.0004905218,1
352679915,0.0029544705,0.003432258,0.0004905218,1
352883503,0.0029544705,0.003432258,0.0004905218,1
353082227,0.0029544705,0.003432258,0.0004905218,1
353280750,0.0029544705,0.003432258,0.0004905218,1
353474408,0.0029544705,0.003432258,0.0004905218,1
353682963,0.0029544705,0.003432258,0.0004905218,1
353881643,0.0029544705,0.003432258,0.0004905218,1
354080215,0.0029544705,0.003432258,0.0004905218,1
354278835,0.0029544705,0.003432258,0.0004905218,1
354477460,0.0029544705,0.003432258,0.0004905218,1
354676136,0.0029544705,0.003432258,0.0004905218,1
354884638,0.0029544705,0.003432258,0.0004905218,1
355078297,0.0029544705,0.003432258,0.0004905218,1
355281886,0.0029544705,0.003432258,0.0004905218,1
355480550,0.0029544705,0.003432258,0.0004905218,1
355679134,0.0029544705,0.003432258,0.0004905218,1
355877758,0.0029544705,0.003432258,0.0004905218,1
356076382,0.0011119493,0.0020010192,0.00076391053,0
356275008,0.001426782,0.0032593466,0.0010239875,0
356483561,0.002841838,0.006792008,0.0012814603,0
356677219,0.0027853923,0.007858098,0.0017466978,0
356875852,0.0033958794,0.011600612,0.0019665526,0
357084405,0.004106623,0.012465953,0.0012772781,0
357278057,0.005469195,0.013318172,0.0012222726,0
357476681,0.0068047033,0.015054831,0.0020551595,0
