timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
23487257,0.15247928,0.025168652,0.0
356508846,0.1519031,0.025160883,0.0
356513865,0.15185116,0.025130901,0.0
356712373,0.1452611,0.02393161,0.0
356911006,0.13768914,0.02403689,0.0
357109792,0.14067855,0.023685543,0.0
357308408,0.1451593,0.023407178,0.0
