timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
26083670,1.0561727,3.589235,-2.5122967,-1.2549644,0.001751045,1.2577413,2.5139005,0.020671733,0.13264172,0.09447114,-0.04108789,-0.086696774,-0.17231302,-0.09579888,0.034335405,0.038245283,-0.08946884,0.1997278,0.19979796,0.20014729,0.20029318,0.2000337
26093602,1.056431,3.589251,-2.512001,-1.2546687,0.0020467914,1.2580369,2.5141962,0.020671733,0.13264172,0.09447114,-0.04108789,-0.086696774,-0.17231302,-0.09579888,0.034335405,0.038245283,-0.08946884,0.1997278,0.19979796,0.20014729,0.20029318,0.2000337
26292222,0.71202147,3.842973,-2.5118675,-1.2543048,0.0020896432,1.2576517,2.5138671,-0.017632313,0.14627038,0.09395087,-0.10207837,-0.17109509,-0.18608585,-0.07787527,0.11134797,0.120108604,-0.06359764,0.19954163,0.19982323,0.20034935,0.20039266,0.19989315
26490843,1.391692,3.563692,-2.5127425,-1.2554938,0.0014056927,1.2575933,2.5136912,0.019650828,0.21544205,0.12624586,-0.124332406,-0.19040585,-0.1930276,-0.03563647,0.1989965,0.18683623,-0.055290345,0.19981423,0.19977273,0.20004521,0.2002554,0.20011248
26689466,-0.22327398,3.5893285,-2.5122843,-1.2555273,0.000120036886,1.2560257,2.5132005,-0.022024142,0.2149192,0.113080986,-0.18653049,-0.27005678,-0.2628932,-0.07893373,0.20315744,0.19349688,-0.094370425,0.19969015,0.20024621,0.20046212,0.20003913,0.19956239
26893051,0.5338648,3.817671,-2.513782,-1.2560503,2.0693582e-05,1.2552145,2.511525,0.022523964,0.29694816,0.1808697,-0.165262,-0.2634602,-0.30885163,-0.09739384,0.2287566,0.21942982,-0.112917095,0.19937348,0.19986384,0.20054288,0.20047146,0.19974832
27086707,0.1218847,3.53544,-2.512712,-1.2550216,-0.00015114162,1.2543417,2.511419,-0.015115067,0.30009946,0.17509677,-0.21673459,-0.3347418,-0.34638563,-0.112487964,0.25913295,0.25546774,-0.11849324,0.1990533,0.20021023,0.20107837,0.20045437,0.19920368
27290294,-0.5170772,3.7642286,-2.5105166,-1.254746,-0.00262183,1.2520888,2.5120492,-0.046970434,0.310137,0.17458701,-0.26559797,-0.40352324,-0.3717631,-0.11277521,0.3061361,0.30751652,-0.11131652,0.19914271,0.20154697,0.2018124,0.19956946,0.19792844
27488934,-0.50456417,3.7445948,-2.5128293,-1.2568561,-0.004054141,1.2508743,2.5102906,0.0062111435,0.4031827,0.2558688,-0.23279925,-0.3889382,-0.41346523,-0.12787874,0.33716074,0.34232455,-0.12260568,0.19923897,0.20132154,0.2015771,0.19965032,0.19821197
27687536,-1.0092907,3.5562544,-2.513358,-1.2580469,-0.0034980553,1.2531757,2.5119247,0.022832014,0.4356505,0.27016526,-0.24552482,-0.40003726,-0.41571248,-0.10604081,0.3815941,0.3762972,-0.117385805,0.20008494,0.20102048,0.20054375,0.19931674,0.19903411
27891123,-1.4505876,3.513717,-2.5122275,-1.2583922,-0.0040181163,1.2540215,2.5137932,0.00583929,0.43530962,0.25235048,-0.29138425,-0.44434324,-0.44473806,-0.11179837,0.39960366,0.3841466,-0.13865457,0.20078866,0.2015496,0.20016468,0.19855686,0.19894017
28089744,-1.5962715,3.5797892,-2.5119362,-1.2580683,-0.0032602185,1.2550162,2.5144997,0.008070603,0.48250213,0.29812053,-0.29285866,-0.47238863,-0.4983998,-0.14895335,0.41094428,0.40883467,-0.15494563,0.20095293,0.20143114,0.19992812,0.1985289,0.19915885
28288444,-1.30091,3.447213,-2.5106282,-1.2573609,-0.004117252,1.2537881,2.5146117,-0.0137241995,0.47756726,0.28578207,-0.3267044,-0.51184505,-0.52397317,-0.16140728,0.4187245,0.41562828,-0.16873625,0.20079288,0.20218137,0.20054615,0.1981643,0.19831531
