timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
23561421,23561184,0.004611956,0.00645498,-0.0214638
23562657,23562428,0.0036897918,0.0065147723,-0.021977775
23582518,23582286,-0.011772074,0.011207068,0.023869801
23603614,23603389,-0.008894981,0.013376475,0.042628255
23621001,23620769,0.000119312615,0.027930005,-0.023502404
23642099,23641872,-0.009066568,0.0005730158,-0.033706363
23663215,23662981,0.0037914799,-0.016796548,0.029837487
23684311,23684083,-0.016156634,-0.0020184324,0.011586701
23701692,23701459,0.039892185,-0.01523048,-0.033840332
23722786,23722562,-0.06473751,0.04940859,-0.0048443307
23743922,23743696,0.08245595,-2.2002912e-06,0.022776397
23761385,23761158,-0.08210617,0.020925358,0.008122977
23782377,23782148,0.05684016,-0.03447684,-0.03000012
23803477,23803252,0.04135724,0.023467924,-0.014684383
23824586,23824355,-0.04962732,-0.0016638295,0.040223766
23841959,23841735,0.011215198,0.0058945506,-0.038055077
23863072,23862838,0.06542002,0.021168998,-0.0019154452
23884171,23883942,0.005083456,-0.012040925,0.031097084
23901549,23901321,-0.04512322,-0.017524797,-0.018617703
23922651,23922424,0.06306811,0.027865717,-0.032987293
23943757,23943528,0.046007976,0.0041194684,0.030729955
23964881,23964653,-0.047090176,-0.025401615,0.009935465
23982251,23982022,-0.00027583732,0.020993447,-0.026635796
24003380,24003151,0.06213657,0.016372168,0.009172815
24024592,24024363,0.014549178,-0.031012509,0.02649222
24041988,24041762,-0.04188221,0.010409376,-0.027943145
24062934,24062700,0.023836019,0.060669873,-0.013174933
24084053,24083819,0.03704858,0.007215037,0.046226
24105149,24104918,-0.013347404,-0.06691018,0.012577489
24122515,24122287,-0.017007135,0.016707469,-0.05681982
24143621,24143391,0.03165553,0.07569281,0.0077470974
24163478,24163253,0.0060178502,-0.0020637023,0.068942286
24182105,24181873,-0.023879007,-0.067387916,-0.043840557
24201979,24201746,0.0055595036,0.02988054,-0.06858763
24223064,24222839,0.024529906,0.07528354,0.029877426
24244177,24243951,-0.0053159813,0.011058348,0.0962579
24261558,24261322,-0.024511999,-0.06749172,-0.060863305
24282683,24282456,0.025358126,0.004047564,-0.10684935
24303894,24303670,0.04039512,0.0724442,0.007086465
24321142,24320908,-0.037124433,-0.014525485,0.09351354
24342257,24342012,-0.04160761,-0.0683276,-0.04209383
24363346,24363115,0.016042497,-0.032221846,-0.13246101
24384459,24384236,0.054141905,0.038233865,-0.034770906
24401829,24401599,-0.023545712,0.032692872,0.1235133
24422935,24422701,-0.062833995,-0.03687413,0.011112632
24444040,24443805,-0.009454178,-0.05902409,-0.11785403
24461423,24461187,0.048163567,0.028991802,0.0097923
24482512,24482288,0.010767866,0.056380346,0.10863796
24503615,24503391,-0.049344357,0.018394023,0.05946492
24524726,24524495,-0.039322287,-0.037242312,-0.05711526
24542192,24541967,0.04566643,-0.016659157,-0.042504564
24563302,24563071,0.034395404,0.05031765,0.058208942
24584544,24584307,-0.021384532,0.04969034,0.07207177
24601690,24601460,-0.030020906,-0.048757955,-0.060235936
24622813,24622588,0.029320832,-0.05706554,-0.057992566
24643898,24643667,0.036037162,0.0037390508,0.0038010043
24665009,24664771,0.008066767,0.055729248,0.05180499
24682378,24682150,-0.032984596,-0.0020702314,-0.017827377
24703499,24703271,-0.0025484005,-0.055449415,-0.030795747
24724588,24724357,0.021103531,-0.030587142,-0.00778179
24741964,24741737,0.0051427144,0.044752967,0.015184576
24763083,24762840,-0.019376077,0.014821372,-0.010180098
24782930,24782702,-0.0109124025,-0.042023957,-0.0071648164
24804043,24803815,-0.0012876317,-0.024305278,0.01328832
24821472,24821247,0.016327206,0.04168428,-0.0069731595
24842643,24842415,0.0006541075,0.007938422,-0.031374995
24863622,24863395,-0.0117485775,-0.048902616,-0.0050431904
24880994,24880771,-0.0077983686,0.011175131,0.029357124
24902108,24901875,0.011805381,0.0626403,-0.00051787036
24923208,24922978,0.011819116,0.019560326,-0.039649636
24944311,24944082,0.0053007896,-0.054879654,-0.025969256
24961687,24961461,-0.018433366,0.006356154,0.037538853
24982794,24982568,-0.011329223,0.069382705,0.039979342
25003893,25003669,0.009097859,0.035070132,-0.01164912
25021276,25021047,0.00785746,-0.08727887,-0.040106095
25042375,25042150,-0.009512006,-0.016332217,0.008822149
