timestamp,timestamp_sample,device_id,error_count,pressure,temperature
351005158,351005150,3997730,0,971.0,27.62
351015193,351015185,3997730,0,971.04,27.62
351990506,351990497,3997730,0,970.99,27.62
352995609,352995601,3997730,0,971.01,27.63
354000798,354000790,3997730,0,970.97,27.63
355006150,355006141,3997730,0,971.0,27.63
356000996,356000988,3997730,0,970.99,27.64
357006384,357006375,3997730,0,971.02,27.64
358001958,358001908,3997730,0,971.02,27.65
359007271,359007263,3997730,0,970.96,27.65
359992644,359992636,3997730,0,970.99,27.66
360997873,360997864,3997730,0,970.98,27.65
362002980,362002931,3997730,0,970.94,27.66
363008493,363008458,3997730,0,970.96,27.67
364004052,364004044,3997730,0,971.0,27.67
364999797,364999789,3997730,0,970.99,27.67
366005344,366005335,3997730,0,970.92,27.68
366990528,366990520,3997730,0,970.82,27.68
367995898,367995890,3997730,0,970.87,27.69
369001530,369001522,3997730,0,970.85,27.69
370007336,370007328,3997730,0,970.85,27.69
371002761,371002753,3997730,0,970.82,27.7
372008266,372008257,3997730,0,970.8,27.71
373003533,373003525,3997730,0,970.85,27.71
373988836,373988828,3997730,0,970.85,27.72
374994352,374994343,3997730,0,970.79,27.73
375999612,375999603,3997730,0,970.8,27.73
377004954,377004908,3997730,0,970.76,27.73
378000189,378000181,3997730,0,970.73,27.74
379005078,379005070,3997730,0,970.78,27.75
380000294,380000285,3997730,0,970.78,27.75
381005680,381005671,3997730,0,970.78,27.75
381990872,381990863,3997730,0,970.73,27.76
382996402,382996393,3997730,0,970.81,27.76
384001743,384001733,3997730,0,970.79,27.76
385007175,385007167,3997730,0,970.77,27.77
386002743,386002732,3997730,0,970.73,27.77
387008075,387008066,3997730,0,970.66,27.78
388003329,388003320,3997730,0,970.89,27.79
388988156,388988148,3997730,0,970.81,27.79
389993398,389993389,3997730,0,970.71,27.8
390998529,390998521,3997730,0,970.81,27.81
392004294,392004286,3997730,0,970.88,27.81
392999851,392999843,3997730,0,970.88,27.82
394005211,394005203,3997730,0,970.68,27.82
395000523,395000481,3997730,0,970.79,27.83
396005990,396005981,3997730,0,970.83,27.83
396990841,396990808,3997730,0,970.75,27.84
397996286,397996253,3997730,0,970.8,27.84
399001460,399001450,3997730,0,970.73,27.84
400006850,400006841,3997730,0,970.78,27.85
401001904,401001894,3997730,0,970.87,27.85
401997511,401997502,3997730,0,970.83,27.86
403003007,403002999,3997730,0,970.71,27.86
404008330,404008321,3997730,0,970.86,27.87
404993489,404993481,3997730,0,970.84,27.87
405998629,405998621,3997730,0,970.8,27.87
407004012,407004004,3997730,0,970.94,27.88
408009204,408009196,3997730,0,970.93,27.88
409004673,409004665,3997730,0,970.82,27.89
410000534,410000525,3997730,0,970.82,27.89
411005911,411005901,3997730,0,970.81,27.89
411991075,411991066,3997730,0,970.85,27.9
412996614,412996605,3997730,0,970.75,27.9
414001887,414001879,3997730,0,970.82,27.91
415007516,415007508,3997730,0,970.79,27.9
416002793,416002785,3997730,0,970.85,27.91
416997993,416997985,3997730,0,970.9,27.92
418003544,418003536,3997730,0,970.82,27.92
418989190,418989181,3997730,0,970.77,27.92
419994526,419994517,3997730,0,970.79,27.93
420999744,420999736,3997730,0,970.72,27.93
422004913,422004904,3997730,0,970.79,27.94
422999943,422999934,3997730,0,970.78,27.94
424005364,424005356,3997730,0,970.77,27.94
425000614,425000580,3997730,0,970.8,27.94
426005725,426005717,3997730,0,970.75,27.95
426991363,426991355,3997730,0,970.72,27.95
427996340,427996332,3997730,0,970.82,27.96
429001885,429001877,3997730,0,970.77,27.96
429997352,429997307,3997730,0,970.74,27.96
431002526,431002518,3997730,0,970.81,27.97
432008225,432008217,3997730,0,970.78,27.97
433003599,433003590,3997730,0,970.82,27.98
433988430,433988396,3997730,0,970.78,27.98
434993576,434993567,3997730,0,970.74,27.99
435998908,435998895,3997730,0,970.78,27.98
437004428,437004419,3997730,0,970.69,27.99
437999514,437999505,3997730,0,970.75,27.99
439004921,439004912,3997730,0,970.77,28.0
440000500,440000493,3997730,0,970.82,28.0
441005914,441005871,3997730,0,970.85,28.0
441991164,441991156,3997730,0,970.84,28.0
442996572,442996564,3997730,0,970.77,28.01
444001825,444001817,3997730,0,970.76,28.0
445007084,445007076,3997730,0,970.64,28.01
446002422,446002413,3997730,0,970.76,28.01
447007976,447007968,3997730,0,970.64,28.02
448003360,448003352,3997730,0,970.72,28.02
448988853,448988845,3997730,0,970.78,28.02
449994262,449994212,3997730,0,970.65,28.02
450999420,450999412,3997730,0,970.62,28.03
452005170,452005162,3997730,0,970.58,28.03
453010562,453010552,3997730,0,970.58,28.03
454005956,454005948,3997730,0,970.79,28.03
455001467,455001458,3997730,0,970.77,28.04
456006852,456006843,3997730,0,970.74,28.04
456992363,456992354,3997730,0,970.77,28.04
