timestamp,safety_switch_available,safety_off,override_available,override_enabled
350777895,1,1,0,0
351781187,1,1,0,0
352799308,1,1,0,0
353802365,1,1,0,0
354808139,1,1,0,0
355828585,1,1,0,0
356834360,1,1,0,0
357837493,1,1,0,0
358843117,1,1,0,0
359863713,1,1,0,0
360884374,1,1,0,0
361887377,1,1,0,0
362907921,1,1,0,0
363928534,1,1,0,0
364949174,1,1,0,0
365969609,1,1,0,0
366970273,1,1,0,0
367976056,1,1,0,0
368996475,1,1,0,0
369997175,1,1,0,0
371000458,1,1,0,0
372003596,1,1,0,0
373004408,1,1,0,0
374007373,1,1,0,0
375025478,1,1,0,0
376026212,1,1,0,0
377029592,1,1,0,0
378032532,1,1,0,0
379033223,1,1,0,0
380033999,1,1,0,0
381054568,1,1,0,0
382071706,1,1,0,0
383088209,1,1,0,0
384103857,1,1,0,0
385109668,1,1,0,0
386115130,1,1,0,0
387116082,1,1,0,0
388116567,1,1,0,0
389119696,1,1,0,0
390122836,1,1,0,0
391141158,1,1,0,0
392161576,1,1,0,0
393182181,1,1,0,0
394187744,1,1,0,0
395192595,1,1,0,0
396196723,1,1,0,0
397197384,1,1,0,0
398198092,1,1,0,0
399201158,1,1,0,0
400221987,1,1,0,0
401222465,1,1,0,0
402225641,1,1,0,0
403228777,1,1,0,0
404229530,1,1,0,0
405245829,1,1,0,0
406262202,1,1,0,0
407281189,1,1,0,0
408299360,1,1,0,0
409305092,1,1,0,0
410308228,1,1,0,0
411328728,1,1,0,0
412334445,1,1,0,0
413340181,1,1,0,0
414345804,1,1,0,0
415351512,1,1,0,0
416372054,1,1,0,0
417375226,1,1,0,0
418375877,1,1,0,0
419381542,1,1,0,0
420387215,1,1,0,0
421387964,1,1,0,0
422391341,1,1,0,0
423394232,1,1,0,0
424400323,1,1,0,0
425403263,1,1,0,0
426403800,1,1,0,0
427407025,1,1,0,0
428407925,1,1,0,0
429428425,1,1,0,0
430448882,1,1,0,0
431452072,1,1,0,0
