timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
350941949,1603428931000155,340356177,1087574413,426003,398089,0.156,0.770169,0.796,1.224,0.61,1.03,93,3,0.031,0.028,-0.012,-0.012,5.76486,0,nan,0.0,4,1,19
351143945,1603428931200155,340356176,1087574409,426012,398098,0.22,0.770177,0.794,1.222,0.61,1.03,93,7,0.023,0.011,0.021,-0.044,5.76486,0,nan,0.0,4,1,19
351943995,1603428932000154,340356173,1087574398,426141,398227,0.251,0.77021,0.788,1.216,0.61,1.03,93,7,0.039,0.007,0.038,-0.113,5.76486,0,nan,0.0,4,1,19
352944127,1603428933000154,340356167,1087574387,426308,398393,0.226,0.770246,0.78,1.206,0.61,1.03,93,8,0.03,0.027,0.014,-0.11,5.76486,0,nan,0.0,4,1,19
353936043,1603428934000153,340356166,1087574375,426472,398557,0.184,0.770281,0.771,1.195,0.59,1.02,93,4,0.017,-0.015,-0.008,-0.008,5.76486,0,nan,0.0,4,1,20
354941985,1603428935000153,340356162,1087574363,426541,398627,0.183,0.770319,0.764,1.185,0.61,1.03,93,2,0.04,0.039,0.007,-0.014,5.76486,0,nan,0.0,4,1,19
355954044,1603428936000152,340356159,1087574353,426552,398638,0.189,0.770356,0.758,1.177,0.61,1.03,93,2,0.026,-0.022,0.014,-0.001,5.76486,0,nan,0.0,4,1,19
356937237,1603428937000152,340356158,1087574346,426541,398626,0.218,0.770394,0.753,1.172,0.61,1.03,93,2,0.025,0.019,0.016,0.035,5.76486,0,nan,0.0,4,1,19
357934051,1603428938000151,340356158,1087574339,426459,398544,0.233,0.770433,0.747,1.166,0.61,1.03,93,2,0.017,-0.012,-0.013,0.119,5.76486,0,nan,0.0,4,1,19
358943378,1603428939000151,340356159,1087574330,426345,398430,0.243,0.770473,0.743,1.162,0.61,1.03,93,3,0.024,0.024,-0.004,0.112,5.76486,0,nan,0.0,4,1,19
359952943,1603428940000150,340356160,1087574323,426249,398334,0.205,0.770515,0.74,1.162,0.61,1.03,101,3,0.052,0.028,-0.044,0.019,5.76486,0,nan,0.0,4,1,19
360952943,1603428941000149,340356161,1087574321,426253,398339,0.194,0.770564,0.751,1.174,0.66,1.19,101,2,0.037,0.007,0.037,-0.011,5.76486,0,nan,0.0,4,1,18
361964941,1603428942000149,340356161,1087574324,426180,398266,0.271,0.770612,0.755,1.189,0.61,1.03,101,2,0.026,0.025,0.003,0.139,5.76486,0,nan,0.0,4,1,19
362946197,1603428943000148,340356167,1087574322,426208,398293,0.241,0.770657,0.75,1.191,0.61,1.03,101,3,0.004,-0.002,0.004,0.116,5.76486,0,nan,0.0,4,1,19
363955288,1603428944000148,340356173,1087574322,426095,398180,0.248,0.770702,0.746,1.188,0.61,1.03,101,4,0.025,-0.025,0.0,0.157,5.76486,0,nan,0.0,4,1,19
364946037,1603428945000147,340356178,1087574319,426015,398101,0.18,0.770742,0.74,1.177,0.61,1.03,101,3,0.106,0.036,-0.1,0.028,5.76486,0,nan,0.0,4,1,19
365946943,1603428946000147,340356185,1087574289,426323,398408,0.206,0.563566,0.733,1.168,0.62,1.06,101,2,0.391,-0.087,-0.381,-0.587,5.01608,0,nan,0.0,4,1,18
366945947,1603428947000146,340356177,1087574261,427072,399157,0.266,0.590059,0.738,1.178,0.6,1.05,101,2,0.06,-0.059,-0.01,-0.074,4.1925,0,nan,0.0,4,1,19
367952343,1603428948000145,340356193,1087574247,426907,398993,0.286,0.369603,0.737,1.178,0.6,1.05,101,3,0.398,0.275,-0.288,0.651,5.40829,0,nan,0.0,4,1,19
368943985,1603428949000145,340356209,1087574175,426782,398868,0.169,0.18919,0.735,1.176,0.59,1.02,100,3,1.158,0.165,-1.146,-0.27,4.90943,0,nan,0.0,4,1,20
369952942,1603428950000144,340356216,1087574049,426696,398781,0.227,0.21937,0.733,1.17,0.59,1.02,100,3,0.976,-0.122,-0.968,0.295,4.72493,0,nan,0.0,4,1,20
370945982,1603428951000144,340356230,1087573954,426663,398748,0.143,0.165803,0.725,1.157,0.59,1.02,100,7,0.983,0.376,-0.908,-0.141,5.02262,0,nan,0.0,4,1,20
371943940,1603428952000143,340356243,1087573880,426609,398694,0.172,0.311708,0.726,1.165,0.59,1.02,134,6,0.55,0.058,-0.547,0.013,4.83725,0,nan,0.0,4,1,20
372941378,1603428953000143,340356242,1087573828,426609,398694,0.153,0.449409,0.731,1.173,0.59,1.02,125,6,0.435,-0.185,-0.394,-0.017,4.53079,0,nan,0.0,4,1,20
373952941,1603428954000142,340356222,1087573780,426419,398505,0.194,0.349835,0.736,1.181,0.59,1.02,125,4,0.52,-0.223,-0.469,0.137,4.306,0,nan,0.0,4,1,20
374938176,1603428955000141,340356233,1087573715,426455,398541,0.202,0.290204,0.735,1.19,0.6,1.05,125,5,0.628,0.322,-0.54,-0.187,5.1048,0,nan,0.0,4,1,19
375943945,1603428956000141,340356261,1087573664,426208,398294,0.303,0.267531,0.742,1.206,0.6,1.05,116,4,0.725,0.475,-0.547,0.255,5.40194,0,nan,0.0,4,1,19
376942092,1603428957000140,340356272,1087573608,426627,398713,0.204,0.272298,0.744,1.211,0.6,1.05,116,5,0.639,0.142,-0.623,0.217,4.90106,0,nan,0.0,4,1,19
377945201,1603428958000140,340356275,1087573535,426119,398205,0.19,0.23698,0.744,1.21,0.63,1.05,109,3,0.875,-0.148,-0.863,0.173,4.68834,0,nan,0.0,4,1,19
378939946,1603428959000139,340356292,1087573424,425875,397960,0.176,0.148583,0.748,1.218,0.59,1.02,108,4,1.349,0.18,-1.337,-0.01,4.88382,0,nan,0.0,4,1,20
379954063,1603428960000139,340356310,1087573297,425740,397825,0.206,0.16049,0.749,1.219,0.59,1.02,108,3,1.109,0.139,-1.1,0.494,4.83419,0,nan,0.0,4,1,20
380939941,1603428961000138,340356304,1087573203,425709,397794,0.165,0.230221,0.744,1.206,0.59,1.02,108,3,0.717,-0.115,-0.707,-0.571,4.62135,0,nan,0.0,4,1,20
381954058,1603428962000137,340356296,1087573141,425660,397745,0.232,0.265451,0.735,1.192,0.59,1.02,101,3,0.614,0.035,-0.613,0.606,4.71394,0,nan,0.0,4,1,20
