timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
350937880,0.165936,0.0133665,0.0
674828178,0.315984,0.0355644,0.0
674833274,0.364977,0.0156376,0.0
675026790,0.214547,0.0135892,0.0
675230453,0.22376,0.0152314,0.0
675429072,0.155214,0.0148165,0.0
675627819,0.13499,0.0150206,0.0
