timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
351001721,-0.757731,-0.00470461,0.0150169,0.652378,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351006688,-0.757721,-0.00473703,0.0150953,0.652387,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351056344,-0.757545,-0.00484488,0.0148647,0.652595,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351106008,-0.757869,-0.00479967,0.0149476,0.652218,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351155674,-0.757675,-0.00469782,0.0147895,0.652447,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351205499,-0.757726,-0.00481098,0.0148855,0.652385,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351254993,-0.757812,-0.00486039,0.0150745,0.652281,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351304659,-0.7578,-0.00481971,0.0152939,0.65229,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351354318,-0.757854,-0.00447644,0.0147967,0.652242,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351403980,-0.757911,-0.00513767,0.0150534,0.652165,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351458698,-0.758011,-0.00513474,0.0153175,0.652041,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351508270,-0.758133,-0.00447098,0.0151694,0.651908,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351552966,-0.757978,-0.00494467,0.0149954,0.652089,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351602628,-0.758318,-0.00509455,0.0153135,0.651685,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351657261,-0.758413,-0.00493746,0.0152857,0.651576,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351706986,-0.758344,-0.00443927,0.0150837,0.651665,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351756635,-0.758316,-0.00467561,0.0149519,0.651699,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351806247,-0.758493,-0.00508416,0.0151675,0.651485,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351855907,-0.758704,-0.00501074,0.0150601,0.651242,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351905568,-0.75865,-0.00475698,0.014875,0.651311,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
351955230,-0.758586,-0.0046831,0.0151234,0.651381,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352005138,-0.758773,-0.00471355,0.0151217,0.651163,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352054554,-0.758997,-0.00484059,0.0150125,0.650903,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352104216,-0.759008,-0.00511589,0.0148369,0.650892,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352158844,-0.759078,-0.0051928,0.0148621,0.65081,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352208507,-0.758992,-0.00498279,0.0150899,0.650905,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352253241,-0.759111,-0.00456824,0.0147593,0.650778,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352302864,-0.759276,-0.00517251,0.0148332,0.650579,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352357493,-0.75936,-0.00533109,0.0148916,0.650478,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352407155,-0.759489,-0.00546396,0.0152123,0.65032,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352456817,-0.759465,-0.00479575,0.0149716,0.650358,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
352506481,-0.759339,-0.00443935,0.0144624,0.65052,0.999936,-4.30971e-11,-7.78655e-10,0.0113486,4
