timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
351006512,0.0,0.0,0,31,60080,65536,0,3,122
352009475,81.0986,80.8263,0,31,9380,65536,0,3,122
353010232,95.3164,47.5601,0,31,21384,65536,0,3,122
354011330,138.843,46.2005,0,31,3658,65536,0,3,122
355012309,162.122,40.4678,0,31,6372,65536,0,3,122
356013400,188.215,37.5881,0,31,6037,65536,0,3,122
357014419,214.145,35.6414,0,31,6221,65536,0,3,122
358015336,242.128,34.5442,0,31,4118,65536,0,3,122
359016398,268.49,33.5182,0,31,4193,65536,0,3,122
360017665,292.835,32.4955,0,31,6425,65536,0,3,122
361018223,320.0,31.9613,0,31,5474,65536,0,3,122
362019184,345.628,31.3834,0,31,6180,65536,0,3,122
363020174,371.875,30.9533,0,31,6414,65536,0,3,122
364021302,398.122,30.589,0,31,6464,65536,0,3,122
365022196,424.646,30.2971,0,31,6230,65536,0,3,122
366023215,456.961,30.4294,0,31,251,65536,0,3,122
367024335,483.208,30.1661,0,31,301,65536,0,3,122
368025176,509.504,29.9372,0,31,251,65536,0,3,122
369026184,535.979,29.7435,0,31,301,65536,0,3,122
370027202,556.159,29.2391,0,31,6584,65536,0,3,122
371028305,584.618,29.1985,0,31,4369,65536,0,3,122
372029646,614.998,29.2528,0,31,421,65536,0,3,122
373030184,640.0,29.0591,0,31,1696,65536,0,3,122
374031442,667.524,28.9909,0,31,438,65536,0,3,122
375032177,694.0,28.8853,0,31,438,65536,0,3,122
376033204,720.296,28.7806,0,31,438,65536,0,3,122
377034177,746.594,28.6842,0,31,438,65536,0,3,122
378035413,773.069,28.6012,0,31,488,65536,0,3,122
379036182,799.365,28.5181,0,31,438,65536,0,3,122
380037229,825.612,28.4389,0,31,488,65536,0,3,122
381039713,852.088,28.3711,0,31,521,65536,0,3,122
382042693,878.384,28.3016,0,31,521,65536,0,3,122
383043678,904.631,28.2366,0,31,521,65536,0,3,122
384044818,931.155,28.1838,0,31,521,65536,0,3,122
385046529,957.402,28.1255,0,31,641,65536,0,3,122
386046765,983.649,28.0717,0,31,641,65536,0,3,122
387047750,1010.17,28.028,0,31,641,65536,0,3,122
388049090,1036.4,27.9784,0,31,658,65536,0,3,122
389049695,1062.5,27.9286,0,31,859,65536,0,3,122
390050747,1088.0,27.8655,0,31,1694,65536,0,3,122
391051690,1115.28,27.8501,0,31,691,65536,0,3,122
392052677,1141.52,27.8104,0,31,691,65536,0,3,122
393053683,1168.05,27.7792,0,31,691,65536,0,3,122
394054714,1194.29,27.7429,0,31,741,65536,0,3,122
395055789,1220.54,27.7083,0,31,741,65536,0,3,122
396057179,1247.07,27.6811,0,31,787,65536,0,3,122
397057858,1273.19,27.6469,0,31,914,65536,0,3,122
398058762,1299.44,27.6166,0,31,964,65536,0,3,122
399059689,1325.96,27.5934,0,31,808,65536,0,3,122
400060720,1352.35,27.5683,0,31,707,65536,0,3,122
401062605,1378.5,27.5389,0,31,858,65536,0,3,122
402062741,1404.98,27.518,0,31,858,65536,0,3,122
403063998,1431.23,27.493,0,31,908,65536,0,3,122
404064788,1457.52,27.47,0,31,858,65536,0,3,122
405065912,1484.19,27.4547,0,31,707,65536,0,3,122
406066684,1510.24,27.4288,0,31,978,65536,0,3,122
407067793,1536.0,27.3984,0,31,1531,65536,0,3,122
408068682,1563.02,27.3913,0,31,978,65536,0,3,122
409069795,1589.26,27.371,0,31,1028,65536,0,3,122
410071485,1615.56,27.352,0,31,1028,65536,0,3,122
411071746,1642.03,27.3373,0,31,1028,65536,0,3,122
412072708,1668.28,27.319,0,31,1078,65536,0,3,122
413073681,1678.19,27.038,0,31,17813,65536,0,3,122
414074724,1721.05,27.2886,0,31,1078,65536,0,3,122
415075862,1747.35,27.2726,0,31,1028,65536,0,3,122
416076684,1773.6,27.2565,0,31,1078,65536,0,3,122
417077676,1800.07,27.2443,0,31,1078,65536,0,3,122
418078681,1826.37,27.2297,0,31,1078,65536,0,3,122
419079722,1852.76,27.217,0,31,977,65536,0,3,122
420080682,1878.93,27.2014,0,31,1296,65536,0,3,122
421081683,1905.22,27.1881,0,31,1296,65536,0,3,122
422082739,1931.52,27.1751,0,31,1246,65536,0,3,122
423083930,1957.94,27.1643,0,31,1346,65536,0,3,122
424084674,1984.0,27.1489,0,31,1374,65536,0,3,122
425085702,2010.49,27.1396,0,31,1178,65536,0,3,122
426087198,2036.96,27.1302,0,31,1298,65536,0,3,122
427087728,2063.26,27.119,0,31,1248,65536,0,3,122
428088783,2089.51,27.1073,0,31,1298,65536,0,3,122
429089750,2116.03,27.0995,0,31,1248,65536,0,3,122
430090817,2142.28,27.0884,0,31,1298,65536,0,3,122
431091739,2168.52,27.0776,0,31,1298,65536,0,3,122
432092700,2195.05,27.0704,0,31,1298,65536,0,3,122
433093826,2221.44,27.0618,0,31,1147,65536,0,3,122
434094768,2248.05,27.0561,0,31,827,65536,0,3,122
435096852,2274.07,27.043,0,31,1348,65536,0,3,122
436100333,2300.36,27.0331,0,31,1348,65536,0,3,122
437101224,2326.56,27.0232,0,31,1398,65536,0,3,122
438102221,2353.09,27.0171,0,31,1398,65536,0,3,122
439104745,2379.33,27.0076,0,31,1448,65536,0,3,122
440107781,2405.5,26.9973,0,31,2363,65536,0,3,122
441108880,2432.0,26.9914,0,31,2109,65536,0,3,122
442109709,2458.23,26.9828,0,31,2179,65536,0,3,122
443110756,2463.41,26.7457,0,31,23986,65536,0,3,122
444111716,2511.0,26.9694,0,31,2179,65536,0,3,122
445112897,2537.25,26.9613,0,31,2102,65536,0,3,122
446113682,2564.0,26.959,0,31,1815,65536,0,3,122
447114818,2590.07,26.9493,0,31,2052,65536,0,3,122
448116100,2616.26,26.9412,0,31,2102,65536,0,3,122
449116693,2642.56,26.9345,0,31,2336,65536,0,3,122
450117712,2669.08,26.9301,0,31,2052,65536,0,3,122
451118682,2696.12,26.9309,0,31,1294,65536,0,3,122
452120249,2721.42,26.9143,0,31,2504,65536,0,3,122
453120682,2747.94,26.9104,0,31,2270,65536,0,3,122
454121682,2774.19,26.9037,0,31,2320,65536,0,3,122
455122682,2800.43,26.8971,0,31,2554,65536,0,3,122
456123735,2826.91,26.8928,0,31,2370,65536,0,3,122
457124704,2853.21,26.8869,0,31,2320,65536,0,3,122
458125904,2880.0,26.8858,0,31,1875,65536,0,3,122
459126686,2905.93,26.8767,0,31,2272,65536,0,3,122
460127738,2932.22,26.8711,0,31,2272,65536,0,3,122
461129053,2957.63,26.8576,0,31,3413,65536,0,3,122
462129789,2984.95,26.8615,0,31,2322,65536,0,3,122
463130681,3012.01,26.8631,0,31,1535,65536,0,3,122
464131706,3037.54,26.851,0,31,2506,65536,0,3,122
465133053,3063.96,26.847,0,31,2372,65536,0,3,122
466133742,3090.26,26.842,0,31,2322,65536,0,3,122
467134682,3116.56,26.8371,0,31,2556,65536,0,3,122
468135678,3144.04,26.8424,0,31,1294,65536,0,3,122
469136774,3169.28,26.8286,0,31,2372,65536,0,3,122
470138745,3195.58,26.8237,0,31,2606,65536,0,3,122
471142203,3222.05,26.82,0,31,2422,65536,0,3,122
472143284,3248.3,26.815,0,31,2422,65536,0,3,122
473144216,3274.74,26.8118,0,31,2505,65536,0,3,122
474145182,3301.07,26.8077,0,31,2422,65536,0,3,122
475146182,3328.0,26.8084,0,31,1772,65536,0,3,122
476147512,3353.56,26.7982,0,31,2826,65536,0,3,122
477148197,3380.09,26.7959,0,31,2542,65536,0,3,122
478149349,3406.38,26.7917,0,31,2542,65536,0,3,122
479150177,3432.58,26.7869,0,31,2826,65536,0,3,122
480151234,3460.06,26.792,0,31,1614,65536,0,3,122
481152172,3485.4,26.7807,0,31,2542,65536,0,3,122
482153182,3511.49,26.7752,0,31,2994,65536,0,3,122
483154679,3537.96,26.7726,0,31,2810,65536,0,3,122
484155249,3564.13,26.768,0,31,2887,65536,0,3,122
485156877,3590.38,26.7638,0,31,3217,65536,0,3,122
486157241,3616.86,26.7616,0,31,2983,65536,0,3,122
487158261,3643.1,26.7576,0,31,3033,65536,0,3,122
488159270,3669.4,26.754,0,31,3217,65536,0,3,122
489160221,3695.92,26.7522,0,31,2983,65536,0,3,122
490161257,3722.12,26.748,0,31,3033,65536,0,3,122
491162238,3748.42,26.7446,0,31,2972,65536,0,3,122
492163850,3776.0,26.7502,0,31,1654,65536,0,3,122
493164184,3801.12,26.7387,0,31,2810,65536,0,3,122
494165265,3827.41,26.7354,0,31,3044,65536,0,3,122
495166347,3853.94,26.7337,0,31,2830,65536,0,3,122
496167399,3880.19,26.7302,0,31,2880,65536,0,3,122
497168314,3908.64,26.7418,0,31,856,65536,0,3,122
498169187,3933.93,26.7318,0,31,1880,65536,0,3,122
499170291,3959.2,26.7217,0,31,2880,65536,0,3,122
500171233,3985.45,26.7184,0,31,3164,65536,0,3,122
501172612,4011.91,26.7164,0,31,2997,65536,0,3,122
502173182,4038.21,26.7135,0,31,2947,65536,0,3,122
