timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
350997300,350996454,396825,0.17687,0.358201,0.381877,nan,0,0
351008504,351007614,396825,0.204828,0.606612,0.900727,nan,0,0
352002943,352002041,396825,0.183083,0.397109,0.333612,nan,0,0
352998823,352997991,396825,0.189296,0.427038,0.442208,nan,0,0
354004398,354003568,396825,0.211041,0.442002,0.128485,nan,0,0
354998865,354998003,396825,0.173764,0.361194,0.393943,nan,0,0
356005768,356004935,396825,0.192402,0.648513,-0.224454,nan,0,0
357000246,356999416,396825,0.18619,0.355208,0.393943,nan,0,0
358005854,358005019,396825,0.198615,0.690413,-0.0766417,nan,0,0
359001784,359000925,396825,0.211041,0.319293,0.348695,nan,0,0
359996120,359995254,396825,0.211041,0.322286,0.357744,nan,0,0
361001811,361000982,396825,0.214147,0.337251,0.375844,nan,0,0
362008467,362007636,396825,0.238998,0.379151,0.638285,nan,0,0
363002987,363002157,396825,0.285594,0.313307,0.255181,nan,0,0
363998356,363997499,396825,0.29802,0.232499,0.303446,nan,0,0
365004512,365003650,396825,0.369467,0.483903,-0.360199,nan,0,0
365998959,365998014,396825,0.338403,0.208556,0.288363,nan,0,0
367005755,367004894,396825,0.329084,0.564711,0.556838,nan,0,0
368000380,367999547,396825,0.403637,0.190598,0.270264,nan,0,0
369006089,369005255,396825,0.344615,0.453974,0.876594,nan,0,0
370001564,370000733,396825,0.375679,0.208556,0.27328,nan,0,0
371007454,371006593,396825,0.341509,0.669463,0.231048,nan,0,0
372001893,372001063,396825,0.232785,0.304329,0.107369,nan,0,0
373008731,373007900,396825,0.285594,0.24447,0.303446,nan,0,0
374003250,374002393,396825,0.363254,0.516825,-0.396398,nan,0,0
374997791,374996928,396825,0.291807,0.24447,0.294396,nan,0,0
376004709,376003873,396825,0.40985,0.492881,0.571921,nan,0,0
376999126,376998295,396825,0.276275,0.238485,0.303446,nan,0,0
378004907,378004072,396825,0.350828,0.471931,0.936926,nan,0,0
379000601,378999766,396825,0.363254,0.220527,0.30043,nan,0,0
380006318,380005372,396825,0.369467,0.588654,0.197866,nan,0,0
381000607,380999773,396825,0.325977,0.29535,0.137535,nan,0,0
382007880,382007038,396825,0.363254,0.621576,0.197866,nan,0,0
383002125,383001295,396825,0.369467,0.504853,-0.290818,nan,0,0
384008862,384008003,396825,0.301126,0.546754,0.671468,nan,0,0
385003443,385002612,396825,0.384999,0.507846,0.577954,nan,0,0
385998050,385997156,396825,0.273169,0.253449,0.327579,nan,0,0
387004878,387004027,396825,0.319764,0.660484,0.200883,nan,0,0
387999364,387998492,396825,0.36636,0.22352,0.30043,nan,0,0
389006287,389005457,396825,0.347722,0.675449,0.182783,nan,0,0
390002008,390001176,396825,0.29802,0.669463,0.179767,nan,0,0
390996492,390995663,396825,0.335296,0.235492,0.276297,nan,0,0
392002107,392001274,396825,0.335296,0.588654,0.463324,nan,0,0
392998010,392997145,396825,0.307339,0.241478,0.29138,nan,0,0
394003588,394002738,396825,0.257637,0.385137,0.722749,nan,0,0
