timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
351003589,351003246,3932170,3932170,0.000195664,-5.15275e-05,8.82849e-05,0.00060422,-0.000697801,-0.0481236,4964,4964,0
351008574,351008234,3932170,3932170,9.81402e-05,-7.46681e-05,4.93833e-06,-0.000893177,-0.00207489,-0.0487158,4988,4988,0
351507612,351507366,3932170,3932170,0.000586384,-0.000401669,0.000391445,4.50079e-05,0.00725701,-0.051108,4972,4972,0
352006349,352006082,3932170,3932170,-2.57707e-05,-0.000326491,-0.000398211,0.00284569,0.000935777,-0.0449051,4990,4990,0
352505293,352505014,3932170,3932170,-0.00107542,-0.000459002,-0.000188192,-0.00334801,0.00576209,-0.0496739,4998,4998,0
353004175,353003927,3932170,3932170,-0.000180151,-3.54479e-05,-0.000610501,0.00105959,0.000374641,-0.0447303,4983,4983,0
353503096,353502851,3932170,3932170,-0.000631451,-0.000511013,-2.46375e-05,-0.00732221,0.00553236,-0.0511367,4989,4989,0
354007544,354006765,3932170,3932170,-0.000243543,1.09356e-05,-0.000110052,-0.000887986,0.00225198,-0.0507283,4988,4988,0
354505987,354505688,3932170,3932170,0.000660949,-0.000498667,-0.000451642,-0.00185985,0.00215647,-0.0482804,4987,4987,0
355006074,355004759,3932170,3932170,-6.88491e-05,-0.000565376,0.000192848,-0.00521733,0.00242863,-0.052652,4964,4964,0
355508780,355508525,3932170,3932170,0.000734714,-0.000127286,-2.62682e-05,0.00141341,-0.00655984,-0.049827,4946,4946,0
356007753,356007449,3932170,3932170,0.000413624,-0.000485079,0.000118752,0.000430118,0.00308945,-0.0500376,4989,4989,0
356506625,356506373,3932170,3932170,-0.000360426,-0.000408937,6.65299e-07,0.000562863,-0.00184857,-0.0491085,4976,4976,0
357005610,357005300,3932170,3932170,0.00041786,8.96061e-05,-0.000786597,-0.00125018,-0.00624944,-0.0425331,4991,4991,0
357504479,357504226,3932170,3932170,0.00337572,-0.0013296,-0.000498119,0.00833303,-0.0084106,-0.0442657,4955,4955,0
358008435,358008141,3932170,3932170,-0.0012747,0.00142812,-0.000213071,-0.0130993,-0.00960689,-0.0526227,4973,4973,0
358507519,358507203,3932170,3932170,0.00127909,6.76103e-05,-0.000519948,-0.0125683,-0.00646463,-0.0495769,4975,4975,0
359006245,359005985,3932170,3932170,-0.000228276,0.0014081,0.000202439,-0.0100505,-0.00164801,-0.0484558,4981,4981,0
359505208,359504911,3932170,3932170,-0.0015756,-0.000450884,0.000122138,0.00564519,-0.00536444,-0.0501336,4994,4994,0
360004074,360003830,3932170,3932170,-0.00220506,0.00114794,0.00022558,-0.0068387,0.00163833,-0.0516946,4988,4988,0
360503003,360502755,3932170,3932170,0.00077637,-0.000428883,7.45377e-05,0.00172136,-0.00223423,-0.043703,4988,4988,0
