timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
351001721,-0.757726,-0.00470603,0.015115,0.652381,0.00806049,-0.0607749,0.00870645,-0.64896,1.94642,-1.09999,-3.41323e-05,-4.56434e-05,8.73507e-06,0.000145834,0.000249554,0.000582334,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,5.57643e-10,1.36084e-05,0.000314734,1.65509e-05,3.49162e-06,3.48291e-06,2.16004e-05,0.00874361,0.00874362,0.0118759,0.0439589,0.0439591,0.149996,2.07805e-11,2.07797e-11,3.33425e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000473496,0.00519064,0.0188293,67109399,0.29651,0.387293,0.0193647,0.0288884,0.0996686,0.0996686,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
351011669,-0.757737,-0.00470971,0.0151144,0.652368,0.00797139,-0.0607107,0.00865234,-0.64888,1.94582,-1.0999,-3.41325e-05,-4.56436e-05,8.72759e-06,0.000145834,0.000249554,0.000582331,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,1.00104e-09,1.94833e-05,0.000343133,1.65357e-05,3.50134e-06,3.49263e-06,2.15809e-05,0.0088021,0.00880212,0.0119205,0.0441959,0.0441961,0.150517,2.07905e-11,2.07897e-11,3.33302e-11,0.0,0.0,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048337,0.0049595,0.0174309,67109399,0.297308,0.387965,0.0192773,0.0288884,0.0996686,0.0996686,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
351200541,-0.75795,-0.00476291,0.0150377,0.652121,0.00566429,-0.058152,0.00486903,-0.648282,1.91699,-1.10497,-3.41395e-05,-4.571e-05,8.64194e-06,0.000145834,0.000249554,0.000585258,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,1.38123e-08,9.23249e-05,0.00124006,1.65372e-05,3.49399e-06,3.48538e-06,2.1606e-05,0.00873913,0.00873912,0.0118121,0.0438575,0.0438577,0.149617,2.0763e-11,2.07622e-11,3.33419e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000506607,0.00436189,0.0171135,535,0.296167,0.386803,0.0849072,0.0501708,0.100641,0.100641,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
351403980,-0.758092,-0.00466592,0.0150975,0.651956,0.00644066,-0.0470286,0.00718861,-0.640357,1.87779,-1.12024,-3.42057e-05,-4.56692e-05,8.35291e-06,0.000145834,0.000249554,0.000590804,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,6.89955e-08,0.000222714,0.00317535,1.65401e-05,3.49543e-06,3.48679e-06,2.15952e-05,0.00875148,0.00875147,0.0118043,0.043744,0.0437442,0.15107,2.0743e-11,2.07423e-11,3.33413e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121479,0.0106585,0.0272147,535,0.295784,0.388678,0.0997211,0.0390241,0.102921,0.102921,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
351602628,-0.758425,-0.00524544,0.0152049,0.651562,0.00278072,-0.0597465,-0.00615796,-0.640912,1.85275,-1.13732,-3.42121e-05,-4.57872e-05,8.10666e-06,0.000145834,0.000249554,0.00059539,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,2.13398e-07,0.000423937,0.00479676,1.65294e-05,3.49678e-06,3.48811e-06,2.1598e-05,0.00874846,0.00874841,0.0117366,0.0436318,0.043632,0.150681,2.07216e-11,2.0721e-11,3.33408e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150094,0.00801954,0.0239898,535,0.295405,0.388176,0.0627165,0.0702629,0.100205,0.100205,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
351801276,-0.75879,-0.00521939,0.0151791,0.651138,0.00417697,-0.0575069,-0.00997164,-0.646157,1.82371,-1.14684,-3.41776e-05,-4.58543e-05,7.84856e-06,0.000145834,0.000249554,0.000597689,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,2.6499e-07,0.00053386,0.00548399,1.6518e-05,3.49787e-06,3.48919e-06,2.16021e-05,0.00874314,0.00874309,0.0116664,0.0435259,0.0435261,0.150283,2.06991e-11,2.06986e-11,3.33404e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153532,0.007345,0.0221166,535,0.295046,0.387664,0.0922849,0.0448599,0.0990375,0.0990375,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
352000097,-0.759131,-0.00511862,0.0149816,0.650745,0.00171188,-0.0475845,-0.0170054,-0.649014,1.79806,-1.16362,-3.41857e-05,-4.59383e-05,7.59166e-06,0.000145834,0.000249554,0.000603406,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,2.35793e-07,0.000534673,0.00530849,1.65081e-05,3.49863e-06,3.49012e-06,2.1605e-05,0.00873914,0.00873909,0.0116509,0.0434333,0.0434334,0.151734,2.06758e-11,2.06753e-11,3.33399e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00151068,0.00907805,0.0230906,535,0.294732,0.38953,0.0937063,0.0548893,0.0965333,0.0965333,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
352203540,-0.759191,-0.00472778,0.0151271,0.650675,2.34346e-05,-0.0466681,-0.0143586,-0.652089,1.7726,-1.17446,-3.42063e-05,-4.60093e-05,7.3532e-06,0.000145834,0.000249554,0.000605835,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,2.28212e-07,0.000544723,0.00541959,1.65124e-05,3.49881e-06,3.48998e-06,2.15933e-05,0.00875377,0.00875371,0.011581,0.0433429,0.043343,0.151309,2.06506e-11,2.06503e-11,3.33394e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00143277,0.00611608,0.017899,535,0.294425,0.388985,0.0660342,0.0501081,0.0950802,0.0950802,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
352407155,-0.759459,-0.00493116,0.0149371,0.650365,0.00389604,-0.0363685,-0.0153255,-0.653559,1.75508,-1.17806,-3.42634e-05,-4.61427e-05,7.12346e-06,0.000145834,0.000249554,0.000605551,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,2.99981e-07,0.000663347,0.00648609,1.65048e-05,3.50056e-06,3.49192e-06,2.1594e-05,0.0087578,0.00875774,0.0115111,0.0432726,0.0432727,0.150895,2.06274e-11,2.06271e-11,3.33389e-11,0.0,0.0,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00142302,0.00702643,0.00945696,535,0.294186,0.388453,0.0830831,0.0795203,0.0939521,0.0939521,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
352605804,-0.759985,-0.00562178,0.0150512,0.649742,-0.00881593,-0.0377664,-0.028516,-0.663879,1.72766,-1.20265,-3.4214e-05,-4.61694e-05,6.88112e-06,0.000145834,0.000249554,0.000612361,0.305861,-0.0136038,0.413471,0.017455,-0.0179753,0.00616565,0.0,0.0,4.9028e-07,0.000842829,0.00755496,1.64828e-05,3.50135e-06,3.49275e-06,2.16092e-05,0.00878337,0.00878328,0.0114446,0.0431973,0.0431974,0.15048,2.06022e-11,2.0602e-11,3.33386e-11,0.0,0.0,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138638,0.00797306,0.0222967,535,0.29393,0.387917,0.0497957,0.0505831,0.0925386,0.0925386,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
