timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
350942071,350942,1,1,1,0,0,0,0,0
351449580,350942,1,1,1,0,0,0,0,0
351958113,350942,1,1,1,0,0,0,0,0
352466141,350942,1,1,1,0,0,0,0,0
352975041,350942,1,1,1,0,0,0,0,0
353482042,350942,1,1,1,0,0,0,0,0
353988991,350942,1,1,1,0,0,0,0,0
354495281,350942,1,1,1,0,0,0,0,0
355001979,350942,1,1,1,0,0,0,0,0
355512334,350942,1,1,1,0,0,0,0,0
356021041,350942,1,1,1,0,0,0,0,0
356527986,350942,1,1,1,0,0,0,0,0
357036456,350942,1,1,1,0,0,0,0,0
357545121,350942,1,1,1,0,0,0,0,0
358052985,350942,1,1,1,0,0,0,0,0
358560015,350942,1,1,1,0,0,0,0,0
359068080,350942,1,1,1,0,0,0,0,0
359574765,350942,1,1,1,0,0,0,0,0
360080017,350942,1,1,1,0,0,0,0,0
360589038,350942,1,1,1,0,0,0,0,0
361097272,350942,1,1,1,0,0,0,0,0
361607158,350942,1,1,1,0,0,0,0,0
362114981,350942,1,1,1,0,0,0,0,0
362624047,350942,1,1,1,0,0,0,0,0
363132383,350942,1,1,1,0,0,0,0,0
363641643,350942,1,1,1,0,0,0,0,0
364150981,350942,1,1,1,0,0,0,0,0
364658410,350942,1,1,1,0,0,0,0,0
365167130,350942,1,1,1,0,0,0,0,0
365674985,350942,1,1,1,0,0,0,0,0
366183033,350942,1,1,1,0,0,0,0,0
366691159,350942,1,1,1,0,0,0,0,0
367200075,350942,1,1,1,0,0,0,0,0
367706986,350942,1,1,1,0,0,0,0,0
368215451,350942,1,1,1,0,0,0,0,0
368723075,350942,1,1,1,0,0,0,0,0
369229984,350942,1,1,1,0,0,0,0,0
369738988,350942,1,1,1,0,0,0,0,0
370247125,350942,1,1,1,0,0,0,0,0
370753787,350942,1,1,1,0,0,0,0,0
371261983,350942,1,1,1,0,0,0,0,0
371771294,350942,1,1,1,0,0,0,0,0
372279048,350942,1,1,1,0,0,0,0,0
372786051,350942,1,1,1,0,0,0,0,0
373295062,350942,1,1,1,0,0,0,0,0
373802512,350942,1,1,1,0,0,0,0,0
374309984,350942,1,1,1,0,0,0,0,0
374819220,350942,1,1,1,0,0,0,0,0
375327984,350942,1,1,1,0,0,0,0,0
375838483,350942,1,1,1,0,0,0,0,0
376346077,350942,1,1,1,0,0,0,0,0
376854187,350942,1,1,1,0,0,0,0,0
377362023,350942,1,1,1,0,0,0,0,0
377872063,350942,1,1,1,0,0,0,0,0
378379026,350942,1,1,1,0,0,0,0,0
378886986,350942,1,1,1,0,0,0,0,0
379396161,350942,1,1,1,0,0,0,0,0
379901987,350942,1,1,1,0,0,0,0,0
380408983,350942,1,1,1,0,0,0,0,0
380916981,350942,1,1,1,0,0,0,0,0
381419144,350942,1,1,1,0,0,0,0,0
381929040,350942,1,1,1,0,0,0,0,0
382429093,350942,1,1,1,0,0,0,0,0
382930332,350942,1,1,1,0,0,0,0,0
383438983,350942,1,1,1,0,0,0,0,0
383948454,350942,1,1,1,0,0,0,0,0
384456017,350942,1,1,1,0,0,0,0,0
384964027,350942,1,1,1,0,0,0,0,0
385474053,350942,1,1,1,0,0,0,0,0
385981984,350942,1,1,1,0,0,0,0,0
386491302,350942,1,1,1,0,0,0,0,0
386999037,350942,1,1,1,0,0,0,0,0
387508043,350942,1,1,1,0,0,0,0,0
388017082,350942,1,1,1,0,0,0,0,0
388524982,350942,1,1,1,0,0,0,0,0
