timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
24894452,24893595,396825,0.155126,0.439009,0.749899,nan,0,0
24905621,24904755,396825,0.161339,0.349222,0.324562,nan,0,0
25888718,25887815,396825,0.152019,0.430031,0.318529,nan,0,0
26896841,26896007,396825,0.127168,0.400101,0.288363,nan,0,0
27891403,27890562,396825,0.120955,0.726328,0.276297,nan,0,0
28886050,28885086,396825,0.130275,0.361194,0.384894,nan,0,0
29892702,29891871,396825,0.152019,0.50186,0.955025,nan,0,0
30887297,30886441,396825,0.18619,0.322286,0.351711,nan,0,0
31892996,31892165,396825,0.217254,0.672456,0.264231,nan,0,0
32888565,32887732,396825,0.201722,0.421052,0.00480565,nan,0,0
33894298,33893430,396825,0.229679,0.657491,0.240098,nan,0,0
34888924,34888052,396825,0.251424,0.468938,-0.369249,nan,0,0
35895753,35894901,396825,0.251424,0.262428,0.312496,nan,0,0
36890118,36889262,396825,0.353935,0.561718,0.116419,nan,0,0
37885698,37884842,396825,0.313552,0.265421,0.336628,nan,0,0
38891505,38890669,396825,0.257637,0.421052,0.867545,nan,0,0
39886153,39885293,396825,0.344615,0.229506,0.28233,nan,0,0
40892678,40891847,396825,0.29802,0.651505,0.206916,nan,0,0
41887371,41886542,396825,0.266956,0.364187,-0.0344098,nan,0,0
42893027,42892186,396825,0.335296,0.609605,0.212949,nan,0,0
43888579,43887684,396825,0.319764,0.519818,-0.13999,nan,0,0
44894432,44893603,396825,0.316658,0.618583,0.212949,nan,0,0
45888961,45888100,396825,0.251424,0.603619,0.206916,nan,0,0
46895794,46894838,396825,0.301126,0.406087,0.825313,nan,0,0
47890274,47889443,396825,0.335296,0.624569,0.203899,nan,0,0
48884796,48883965,396825,0.338403,0.247463,0.303446,nan,0,0
49891635,49890804,396825,0.25453,0.271407,0.324562,nan,0,0
50897301,50896447,396825,0.248317,0.280385,0.333612,nan,0,0
51891746,51890890,396825,0.301126,0.259435,0.306463,nan,0,0
52887482,52886639,396825,0.350828,0.510839,-0.0585423,nan,0,0
53893149,53892253,396825,0.279381,0.24447,0.30043,nan,0,0
54887638,54886803,396825,0.282488,0.600626,0.161667,nan,0,0
55894642,55893812,396825,0.301126,0.373165,0.701633,nan,0,0
56889104,56888263,396825,0.307339,0.400101,0.882628,nan,0,0
57895343,57894514,396825,0.266956,0.630555,0.231048,nan,0,0
58890271,58889441,396825,0.273169,0.253449,0.315512,nan,0,0
59896093,59895262,396825,0.307339,0.232499,0.312496,nan,0,0
60891769,60890838,396825,0.33219,0.597633,0.209932,nan,0,0
