timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
23898030,1200.0,0.652002,0.0209365,0.977036,0.0,0,0,0,1,1,1,37,0,0,0,0,0,23894361,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24896108,1200.0,0.652002,0.0408717,1.24659,0.0,0,0,0,1,1,1,37,0,0,0,0,0,24895127,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25898079,1200.0,0.652002,0.0209506,1.26701,0.0,0,0,0,1,1,1,37,0,0,0,0,0,25894221,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26878996,1200.0,0.652002,0.0209506,1.26701,0.0,0,0,0,1,1,1,37,0,0,0,0,0,26874297,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27879007,1200.0,0.652002,0.020979,0.857143,0.0,0,0,0,1,1,1,37,0,0,0,0,0,26874297,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28879096,1200.0,0.652002,0.0209969,1.21782,0.0,0,0,0,1,1,1,37,0,0,0,0,0,28873263,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29889046,1200.0,0.652002,0.0207951,1.26157,0.0,0,0,0,1,1,1,37,0,0,0,0,0,28873263,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29898999,1200.0,0.652002,0.0207951,1.26157,0.0,0,0,0,1,1,1,37,0,0,0,0,0,29893429,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30898998,1200.0,0.652002,0.0207913,1.06828,0.0,0,0,0,1,1,1,37,0,0,0,0,0,30893383,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32881397,1200.0,0.652002,0.0469049,1.2824,0.0,0,0,0,1,1,1,37,0,0,0,0,0,32878266,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33890997,1200.0,0.652002,0.0209957,0.954802,0.0,0,0,0,1,1,1,37,0,0,0,0,0,32878266,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33900997,1200.0,0.652002,0.0209957,0.954802,0.0,0,0,0,1,1,1,37,0,0,0,0,0,33898387,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35873170,1200.0,0.652002,0.020796,1.17052,0.0,0,0,0,1,1,1,37,0,0,0,0,0,35872734,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36883039,1200.0,0.652002,0.0209592,1.00405,0.0,0,0,0,1,1,1,37,0,0,0,0,0,35872734,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36902998,1200.0,0.652002,0.0209592,1.00405,0.0,0,0,0,1,1,1,37,0,0,0,0,0,36898231,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37906227,1200.0,0.652002,0.0209977,1.20887,0.0,0,0,0,1,1,1,37,0,0,0,0,0,37898529,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38896027,1200.0,0.652002,0.0209372,1.22034,0.0,0,0,0,1,1,1,37,0,0,0,0,0,38892389,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39897355,1200.0,0.652002,0.0209945,0.869773,0.0,0,0,0,1,1,1,37,0,0,0,0,0,39892278,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40900001,1200.0,0.652002,0.0209867,1.34415,0.0,0,0,0,1,1,1,37,0,0,0,0,0,40897229,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41920060,1200.0,0.652002,0.0209346,0.965984,0.0,0,0,0,1,1,1,37,0,0,0,0,0,41915236,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43891328,1200.0,0.652002,0.0209936,1.16864,0.0,0,0,0,1,1,1,37,0,0,0,0,0,43891228,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44891494,1200.0,0.652002,0.0209861,1.00534,0.0,0,0,0,1,1,1,37,0,0,0,0,0,43891228,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45891996,1200.0,0.652002,0.0207921,1.20198,0.0,0,0,0,1,1,1,37,0,0,0,0,0,45891280,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
