timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
24894104,24893860,-0.524888,0.517015,-0.00401034,0.0,0.0,0.0,0.0,-1.0
24895351,24895100,-0.537,0.534404,-0.00539505,0.0,0.0,0.0,0.0,-1.0
24997174,24996909,-0.500375,0.522679,0.00248302,0.0,0.0,0.0,0.0,-1.0
25094114,25093871,-0.5154,0.529587,-0.00498895,0.0,0.0,0.0,0.0,-1.0
25195810,25195555,-0.518388,0.505171,-0.00500597,0.0,0.0,0.0,0.0,-1.0
25293879,25293633,-0.500896,0.539604,0.00413419,0.0,0.0,0.0,0.0,-1.0
25395684,25395439,-0.24554,0.0829577,0.000687992,0.0,0.0,0.0,0.0,-1.0
25497496,25497245,-0.0106117,0.0157657,-0.0033924,0.0,0.0,0.0,0.0,-1.0
25595573,25595333,0.0455614,-0.10832,0.0017776,0.0,0.0,0.0,0.0,-1.0
25696141,25695892,-0.0492457,0.0195,-0.00346153,0.0,0.0,0.0,0.0,-1.0
25794219,25793973,-0.00492208,0.0593689,0.0150229,0.0,0.0,0.0,0.0,-1.0
25896204,25895953,-0.0201942,0.0143113,0.01697,0.0,0.0,0.0,0.0,-1.0
25994126,25993880,-0.015121,0.0177818,-0.00795328,0.0,0.0,0.0,0.0,-1.0
26095913,26095668,0.106859,-0.0433698,-0.00563883,0.0,0.0,0.0,0.0,-1.0
26196474,26196232,0.136291,-0.112408,-0.00353962,0.0,0.0,0.0,0.0,-1.0
26294558,26294314,-0.0542884,0.0226103,-0.0138703,0.0,0.0,0.0,0.0,-1.0
26396367,26396120,-0.0268224,0.0697805,-0.0127613,0.0,0.0,0.0,0.0,-1.0
26494452,26494203,-0.00192721,0.0630795,0.00865036,0.0,0.0,0.0,0.0,-1.0
26596265,26596013,-0.0438185,0.0511808,0.00356704,0.0,0.0,0.0,0.0,-1.0
26694462,26694214,-0.0155725,0.0311862,-0.0185983,0.0,0.0,0.0,0.0,-1.0
26796150,26795896,0.0664929,-0.0256218,-0.0133499,0.0,0.0,0.0,0.0,-1.0
26896719,26896461,0.0290519,-0.0346332,-9.59469e-05,0.0,0.0,0.0,0.0,-1.0
26994789,26994543,-0.139539,0.107645,0.00608996,0.0,0.0,0.0,0.0,-1.0
27096597,27096349,-0.0619772,0.113799,0.00394814,0.0,0.0,0.0,0.0,-1.0
27194672,27194431,0.0769355,-0.1191,0.000942481,0.0,0.0,0.0,0.0,-1.0
27296532,27296279,0.0180749,-0.121149,-0.00331834,0.0,0.0,0.0,0.0,-1.0
