timestamp,load,ram_usage
24558689,0.466696,0.414977
25058689,0.572601,0.544766
25558778,0.492287,0.544766
26059123,0.495519,0.544766
26558691,0.492065,0.544766
27058806,0.492436,0.544766
27558875,0.4937,0.544766
28058739,0.494608,0.544766
28558919,0.490815,0.544766
29058690,0.49563,0.544766
29558773,0.493768,0.545403
30058716,0.499391,0.545403
30558740,0.496301,0.545403
31058725,0.497241,0.545403
31558728,0.496566,0.545403
32058689,0.498311,0.545403
32558689,0.493338,0.545403
33058691,0.497308,0.545403
33558726,0.493523,0.545403
34058985,0.495603,0.545403
34558691,0.495752,0.545403
35058690,0.496577,0.545403
35558742,0.482327,0.545403
36058741,0.499281,0.545403
36558690,0.497592,0.545403
37059136,0.495145,0.545403
37558788,0.496652,0.545403
38058690,0.495995,0.545403
38559031,0.498473,0.545403
39058693,0.493311,0.545403
39558689,0.498995,0.545403
40059346,0.496562,0.545403
40558889,0.49525,0.545403
41058858,0.496612,0.545403
41558691,0.498356,0.545403
42058871,0.495504,0.545403
42558690,0.500097,0.545403
43059020,0.494074,0.545403
43558737,0.497071,0.545403
44058817,0.496091,0.545403
44558774,0.496561,0.545403
45058691,0.493439,0.545403
45558766,0.499886,0.545403
46058699,0.496176,0.545403
46558773,0.496683,0.545403
47058689,0.493956,0.545403
47558693,0.499256,0.545403
48058732,0.497042,0.545403
48558689,0.495852,0.545403
49058691,0.497363,0.545403
49559087,0.496887,0.545403
50058690,0.495342,0.545403
50558691,0.49711,0.545403
51059548,0.495406,0.545403
51558998,0.496958,0.545403
52058693,0.496061,0.545403
52558712,0.499844,0.545403
53058823,0.494556,0.545403
53558706,0.501943,0.545403
54059066,0.495145,0.545403
54558760,0.497106,0.545403
55058974,0.49706,0.545403
55558803,0.499167,0.545403
56058691,0.495071,0.545403
56558690,0.496489,0.545403
57058690,0.49541,0.545403
57558821,0.493898,0.545403
58058689,0.495073,0.545403
58558891,0.493806,0.545403
59058742,0.495663,0.545403
59558727,0.495778,0.545403
60058692,0.497933,0.545403
60560064,0.493978,0.545403
61058689,0.498338,0.545403
