timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
24848604,3932170,3932170,0,0,0,0,0,0.000325659,9.15238e-06,3.32624e-10,801,801
24953000,3932170,3932170,0,0,0,0,0,0.000908119,0.000124545,3.63591e-08,801,801
25896006,3932170,3932170,0,0,0,0,0,0.00488615,0.000810458,2.83702e-07,801,801
26834277,3932170,3932170,0,0,0,0,0,0.00576618,0.000976012,3.94664e-07,801,801
27872244,3932170,3932170,0,0,0,0,0,0.00590272,0.00111406,6.39297e-07,801,801
28809623,3932170,3932170,0,0,0,0,0,0.00873083,0.00169343,1.08917e-06,801,801
29847476,3932170,3932170,0,0,0,0,0,0.0156179,0.00163722,7.52977e-07,801,801
30790465,3932170,3932170,0,0,0,0,0,0.0157597,0.00148793,5.26758e-07,801,801
31828092,3932170,3932170,0,0,0,0,0,0.0148195,0.00143101,4.6409e-07,801,801
32870837,3932170,3932170,0,0,0,0,0,0.0171531,0.00165081,5.73829e-07,801,801
33808859,3932170,3932170,0,0,0,0,0,0.0154191,0.00147787,4.68494e-07,801,801
34846659,3932170,3932170,0,0,0,0,0,0.0189073,0.00173782,6.73092e-07,801,801
35889517,3932170,3932170,0,0,0,0,0,0.0289921,0.00186803,2.70163e-06,801,801
36827265,3932170,3932170,0,0,0,0,0,0.02758,0.00164546,1.64858e-06,801,801
37865106,3932170,3932170,0,0,0,0,0,0.0227696,0.00181909,7.75781e-07,801,801
38808653,3932170,3932170,0,0,0,0,0,0.0258244,0.00199683,1.45064e-06,801,801
39850764,3932170,3932170,0,0,0,0,0,0.0277941,0.00157206,9.20699e-07,801,801
40893469,3932170,3932170,0,0,0,0,0,0.021596,0.00175281,1.60869e-06,801,801
41831761,3932170,3932170,0,0,0,0,0,0.02476,0.00183551,1.24336e-06,801,801
42869439,3932170,3932170,0,0,0,0,0,0.0262621,0.00180176,1.02141e-06,801,801
43802208,3932170,3932170,0,0,0,0,0,0.0282538,0.00181843,1.68801e-06,801,801
44839971,3932170,3932170,0,0,0,0,0,0.0267782,0.00180971,1.20419e-06,801,801
