timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
24891959,-2.83777,2.90201,-9.59205e-06,0.0,0.0,-0.0
24896962,-2.841,2.90469,6.60604e-05,0.0,0.0,-0.0
24916917,-2.84252,2.90235,0.0002153,0.0,0.0,-0.0
24936654,-2.84229,2.90141,0.000114138,0.0,0.0,-0.0
24951538,-2.84175,2.90542,0.00115596,0.0,0.0,-0.0
24976416,-2.84118,2.9061,0.000415281,0.0,0.0,-0.0
24996268,-2.84333,2.9057,0.000859177,0.0,0.0,-0.0
25011149,-2.84172,2.9062,0.0007095,0.0,0.0,-0.0
25035929,-2.84317,2.90467,0.00145043,0.0,0.0,-0.0
25055734,-2.84246,2.90768,3.66703e-05,0.0,0.0,-0.0
25075634,-2.84157,2.90323,0.00121534,0.0,0.0,-0.0
25090599,-2.84442,2.90581,-0.000304695,0.0,0.0,-0.0
25115390,-2.8408,2.90078,0.000674934,0.0,0.0,-0.0
25135280,-2.84608,2.90189,0.00057722,0.0,0.0,-0.0
25150250,-2.84678,2.90034,0.000144556,0.0,0.0,-0.0
25175071,-2.84587,2.90409,0.000824195,0.0,0.0,-0.0
25194992,-2.84644,2.89924,0.00104695,0.0,0.0,-0.0
25214765,-2.8457,2.90311,-0.000755114,0.0,0.0,-0.0
25234610,-2.85006,2.90168,-0.00041047,0.0,0.0,-0.0
25254443,-2.85612,2.89013,0.00114887,0.0,0.0,-0.0
25274258,-2.85224,2.89176,-0.000665286,0.0,0.0,-0.0
25294102,-2.86071,2.89376,-0.000322987,0.0,0.0,-0.0
25314035,-2.91475,2.83733,0.00128873,0.0,0.0,-0.0
25333948,-2.89168,2.79843,0.000703733,0.0,0.0,-0.0
25353887,-2.58173,2.55684,-0.000534291,0.0,0.0,-0.0
25373828,-2.21627,2.02452,0.00106869,0.0,0.0,-0.0
25393533,-0.909811,0.0234179,0.0033374,0.0,0.0,-0.0
25413461,0.56483,-0.221022,-0.00259076,0.0,0.0,-0.0
25433310,-0.210475,0.101777,-0.000311031,0.0,0.0,-0.0
25453225,-0.215308,0.106786,0.000421035,0.0,0.0,-0.0
25473006,0.363363,0.0681318,-0.00234442,0.0,0.0,-0.0
25497735,-0.107658,0.0465997,-0.000541123,0.0,0.0,-0.0
25512617,-0.0299804,0.0469166,-0.000277367,0.0,0.0,-0.0
25532492,-0.0179782,0.0509836,-0.000158182,0.0,0.0,-0.0
25557428,-0.0151648,0.0484688,-0.00063769,0.0,0.0,-0.0
25572204,-0.0102897,0.035476,-0.0012104,0.0,0.0,-0.0
25592065,-0.0176004,0.047651,-0.000806708,0.0,0.0,-0.0
25612090,-0.0150204,0.0403041,-0.000748066,0.0,0.0,-0.0
25637005,-0.0138724,0.0466157,-0.00100017,0.0,0.0,-0.0
25651779,-0.0127506,0.0359298,-0.00034081,0.0,0.0,-0.0
