timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
24742389,0.00885959,0.0378392,0.00173469,0
24946005,0.00885959,0.0378392,0.00173469,1
25154580,0.00885959,0.0378392,0.00173469,1
25353371,0.00885959,0.0378392,0.00173469,1
25546910,0.00885959,0.0378392,0.00173469,1
25755486,0.00885959,0.0378392,0.00173469,1
25954132,0.00885959,0.0378392,0.00173469,1
26152825,0.00885959,0.0378392,0.00173469,1
26356391,0.00885959,0.0378392,0.00173469,1
26555039,0.00885959,0.0378392,0.00173469,1
26743753,0.00885959,0.0378392,0.00173469,1
26952418,0.00885959,0.0378392,0.00173469,1
27150979,0.00885959,0.0378392,0.00173469,1
27344657,0.00885959,0.0378392,0.00173469,1
27553236,0.00885959,0.0378392,0.00173469,1
27751914,0.00885959,0.0378392,0.00173469,1
27950529,0.00885959,0.0378392,0.00173469,1
28154143,0.00885959,0.0378392,0.00173469,1
28357754,0.00885959,0.0378392,0.00173469,1
28556401,0.00885959,0.0378392,0.00173469,1
28745115,0.00885959,0.0378392,0.00173469,1
28953710,0.00885959,0.0378392,0.00173469,1
317747980,0.00885959,0.0378392,0.00173469,1
317956543,0.00885959,0.0378392,0.00173469,1
318145259,0.00885959,0.0378392,0.00173469,1
318353952,0.00885959,0.0378392,0.00173469,1
318552488,0.00885959,0.0378392,0.00173469,1
318741204,0.00885959,0.0378392,0.00173469,1
318944818,0.00885959,0.0378392,0.00173469,1
319153429,0.00885959,0.0378392,0.00173469,1
319352050,0.00885959,0.0378392,0.00173469,1
319545730,0.00885959,0.0378392,0.00173469,1
319749344,0.00885959,0.0378392,0.00173469,1
319957994,0.00885959,0.0378392,0.00173469,1
320146676,0.00885959,0.0378392,0.00173469,1
320355222,0.00885959,0.0378392,0.00173469,1
320548906,0.00885959,0.0378392,0.00173469,1
