timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
24817371,0.16552,0.0117831,0.0
319650417,0.193387,0.0176608,0.0
319655506,0.194259,0.0191433,0.0
319854081,0.162922,0.0131819,0.0
320052817,0.160637,0.0146166,0.0
320251533,0.160801,0.0129199,0.0
320450069,0.165841,0.0135288,0.0
