timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
26346869,26346688,3932170,0.020399814,-0.06727145,0.07062703,26.517748,0
26348108,26347928,3932170,0.0019174761,-0.02231729,0.07201187,26.517748,0
27346827,27346643,3932170,-0.047191214,-0.20575584,-0.20357205,26.713587,0
28349535,28349352,3932170,-0.34429348,0.19872509,-0.20271982,26.713587,0
29349808,29349631,3932170,-0.1588842,0.046392266,0.15435682,26.664627,0
30347467,30347292,3932170,-0.11531488,-0.06540724,-0.12719257,26.664627,0
31348934,31348757,3932170,0.09432917,-0.42525357,-0.22136195,26.664627,0
32349152,32348975,3932170,0.36533245,0.5711948,0.45657235,26.860466,0
33347147,33346952,3932170,-0.06684534,-0.18216023,-0.118457414,26.664627,0
34347090,34346915,3932170,0.09736517,-0.20250678,-0.016298546,26.811506,0
35348585,35348400,3932170,-0.21268006,0.24426514,0.25550368,26.713587,0
36350066,36349888,3932170,0.04261058,-0.05102617,-0.08223842,26.713587,0
37347746,37347570,3932170,-0.36362803,-0.019441076,0.16255936,26.713587,0
38348027,38347849,3932170,-0.1840777,0.021411816,0.17949706,26.664627,0
39349429,39349254,3932170,-0.18216023,0.087884314,0.02396845,26.615667,0
40347407,40347230,3932170,0.0045806374,0.065833345,0.17028253,26.860466,0
41347379,41347201,3932170,0.02908172,-0.042663842,-0.057577543,27.007343,0
42348857,42348682,3932170,0.1383246,0.08751148,-0.057737336,27.007343,0
43349097,43348914,3932170,0.16729979,0.015233282,-0.13938986,26.811506,0
44346788,44346608,3932170,0.0002663161,-0.036218993,-0.040746365,26.615667,0
45348253,45348076,3932170,0.10455571,-0.02711098,-0.017523602,26.860466,0
46350969,46350789,3932170,0.047404267,0.061519023,-0.067697555,26.909424,0
47346413,47346233,3932170,0.17124127,-0.058802597,-0.13502227,26.909424,0
48347664,48347488,3932170,-0.13337111,0.08117316,0.043303,26.860466,0
49349137,49348960,3932170,0.06886935,-0.23419839,-0.2336125,26.909424,0
50349387,50349210,3932170,-0.0052197957,0.09816412,0.013688649,26.713587,0
51347097,51346921,3932170,0.0018642128,0.21299963,-0.034301516,26.909424,0
52348552,52348372,3932170,-0.015925704,0.06844324,-0.018642128,27.154222,0
53348774,53348599,3932170,-0.15632756,0.27755466,0.15856463,26.860466,0
54346748,54346571,3932170,-0.20911142,-0.27654266,0.13736585,26.713587,0
55347962,55347784,3932170,-0.121866256,0.4305799,0.17917748,26.909424,0
56348184,56348007,3932170,0.1510545,-0.45220476,0.0012250541,26.909424,0
57349655,57349479,3932170,0.1387507,-0.07201187,-0.14429007,26.615667,0
58347380,58347202,3932170,0.01981392,-0.46711847,-0.20900488,26.909424,0
59347604,59347423,3932170,0.18439728,0.05933523,0.18706045,26.811506,0
60349072,60348891,3932170,-0.09070727,-0.1129713,0.15462315,26.860466,0
61346969,61346789,3932170,-0.2515622,0.088150635,-0.13432984,26.811506,0
62347015,62346840,3932170,0.5208611,-0.19307919,0.11733888,27.154222,0
63348486,63348310,3932170,-0.17449032,-0.13550164,0.04974785,26.909424,0
64350002,64349825,3932170,-0.049907643,0.1475924,-0.059867863,26.860466,0
65346443,65346260,3932170,0.48469532,-0.006764429,0.060400497,26.860466,0
66347906,66347728,3932170,-0.15680693,-0.5248025,0.072065145,26.909424,0
67349379,67349202,3932170,0.112438664,-0.05965481,0.020186761,27.056303,0
68348559,68348373,3932170,0.47681236,-0.35579833,0.10562097,27.154222,0
69347325,69347149,3932170,0.2548645,0.55718654,0.0839961,26.909424,0
70348799,70348620,3932170,-0.026951192,-0.5510613,-0.19813919,26.713587,0
71347771,71347594,3932170,0.16325177,-0.7895208,-0.04724448,26.811506,0
72346756,72346577,3932170,-0.12112057,-0.7182013,0.20245351,26.860466,0
73348218,73348041,3932170,0.33550507,-0.12128036,0.045220476,26.909424,0
74349692,74349514,3932170,0.4731372,0.28581047,-0.11946941,27.007343,0
75346327,75346149,3932170,-0.44970137,0.46339005,-0.10966898,27.056303,0
76347641,76347464,3932170,-0.13587448,0.3556918,0.1542503,26.909424,0
77349127,77348945,3932170,0.30418628,0.23046997,-0.032277513,27.007343,0
78349391,78349211,3932170,-0.26221487,-0.3614975,-0.1000816,26.909424,0
79347067,79346888,3932170,-0.022370555,0.26860645,0.18567559,27.154222,0
80348569,80348393,3932170,-0.33177662,-0.41545314,0.1252751,27.056303,0
81348762,81348583,3932170,0.19094865,0.2759035,0.029933931,27.056303,0
82346614,82346437,3932170,-0.20793962,-0.029720878,-0.1413606,26.860466,0
83347969,83347784,3932170,0.4417652,-0.13225259,-0.017523602,26.909424,0
84348183,84348008,3932170,0.23552997,0.04745753,0.03419499,26.909424,0
85350926,85350748,3932170,0.40490702,0.17001621,-0.07542073,27.007343,0
86347391,86347211,3932170,0.22381207,-0.6932741,-0.11105382,26.860466,0
87347610,87347435,3932170,0.13970944,0.21363878,0.06881608,26.909424,0
88349087,88348909,3932170,-0.11824436,-0.029667616,-0.05486112,26.860466,0
89346928,89346748,3932170,-0.12442289,-0.4484231,-0.1335309,26.909424,0
90347037,90346862,3932170,0.02066613,-0.017736653,-0.008681906,27.203182,0
91348509,91348334,3932170,0.35286885,0.0376571,-0.12863068,27.007343,0
92346248,92346068,3932170,-0.09912286,-0.021358553,-0.0015446335,26.909424,0
93346472,93346294,3932170,0.6550844,0.08452873,-0.019068234,26.811506,0
94347976,94347799,3932170,0.68885326,-0.26061696,-0.076752305,27.056303,0
95349416,95349237,3932170,-0.3314038,0.51782507,-0.14263892,26.860466,0
