timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
18197877,nan,nan,nan,-1.6874379,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
39957126,-0.41610977,0.05269804,-1.6575122,-1.4742643,-0.7853982,0.13766451,-0.08246221,-0.4995663,1.4832615e-05,-8.878112e-06,0.1399175,0.0,0.0,0.0,-0.0,-0.0,-0.5027235
39976992,-0.41357556,0.051181708,-1.6667194,-1.4742643,0.0,0.13653223,-0.08104896,-0.49498641,-0.025017641,0.09506423,0.28324372,0.0,0.0,0.0,-0.0012643659,0.0048044487,-0.49526975
40056638,-0.40318158,0.045040034,-1.7058668,-1.4742643,0.0,0.12241373,-0.06866633,-0.4632004,-0.030811623,0.18992044,0.7102227,0.0,0.0,0.0,-0.0014862994,0.009161433,-0.47306448
40150784,-0.39264262,0.038813088,-1.7487427,-1.4742643,0.0,0.10212577,-0.0553049,-0.3926328,-0.004690245,0.16478144,0.9230548,0.0,0.0,0.0,-0.00022101232,0.007764782,-0.46199605
40250097,-0.3836266,0.033464685,-1.7866548,-1.4742643,0.0,0.07767435,-0.044215523,-0.27852225,0.005401477,0.19127098,1.1231664,0.0,0.0,0.0,0.00024870373,0.008806814,-0.45158914
40349409,-0.3768842,0.02943737,-1.8129351,-1.4742643,0.0,0.05555675,-0.034309126,-0.13575368,0.0023296028,0.12938009,1.2946873,0.0,0.0,0.0,0.00010514365,0.0058394047,-0.4426691
40448734,-0.37241918,0.026732685,-1.8251623,-1.4742643,0.0,0.036714308,-0.028228823,0.003152363,-0.006412208,0.124078915,0.61792284,0.0,0.0,0.0,-0.0003124202,0.006045461,-0.4778646
40557995,-0.3702305,0.025339777,-1.8253094,-1.4742643,0.0,0.019103121,-0.017087162,0.101414174,0.06285809,0.10351047,-0.08915573,0.0,0.0,0.0,0.003298585,0.0054318877,-0.5146366
40657326,-0.37072212,0.025513384,-1.8175292,-1.4742643,0.0,0.0068262573,-0.002544541,0.14576569,0.11522116,0.11645214,-0.58855,0.0,0.0,0.0,0.0063525587,0.0064204275,-0.54060787
40756588,-0.37346563,0.027033878,-1.8061445,-1.4742643,0.0,0.00427825,0.009023878,0.1462911,0.41992283,-0.003729105,-1.0626436,0.0,0.0,0.0,0.024204545,-0.00021494731,-0.56526333
40856007,-0.37667814,0.028925812,-1.7949325,-1.4742643,0.0,0.026184414,0.007551742,0.11301261,0.52600217,0.00313,-1.1814525,0.0,0.0,0.0,0.03065087,0.00018238943,-0.57144207
40950247,-0.37934533,0.030553611,-1.7855518,-1.4742643,0.0,0.04891678,0.006273034,0.090131395,0.60140085,-0.024151728,-0.97697073,0.0,0.0,0.0,0.03439133,-0.0013811254,-0.5608079
41049559,-0.38196042,0.032140248,-1.7763655,-1.4742643,0.0,0.0787377,0.0079099145,0.07142462,0.6154316,0.034639344,-0.8944462,0.0,0.0,0.0,0.034925383,0.0019657623,-0.5565161
41148872,-0.3844088,0.033638418,-1.7677304,-1.4742643,0.0,0.10767294,0.009519609,0.055305444,0.7137379,0.029454146,-0.8168713,0.0,0.0,0.0,0.04021,0.0016593643,-0.55248183
41258115,-0.38690165,0.035167567,-1.7588798,-1.4742643,0.0,0.13892916,0.011322451,0.03915219,0.7196461,0.043482475,-0.82027394,0.0,0.0,0.0,0.040555693,0.0024504573,-0.5526588
41357483,-0.38901776,0.036456905,-1.7514204,-1.4742643,0.0,0.16133872,0.0139524555,0.02839318,0.70539516,0.03574873,-0.76360947,0.0,0.0,0.0,0.039541263,0.002003912,-0.5497119
41451804,-0.39089903,0.037606906,-1.7447443,-1.4742643,0.0,0.1753924,0.017708445,0.022186011,0.74087435,0.066819504,-0.7424179,0.0,0.0,0.0,0.041446745,0.0037380848,-0.5486098
41551088,-0.39276695,0.038745113,-1.7381749,-1.4742643,0.0,0.18933313,0.021857053,0.015792772,0.69456065,0.078896254,-0.70603347,0.0,0.0,0.0,0.038721286,0.0043984125,-0.54671764
41650449,-0.3944928,0.039799243,-1.7320683,-1.4742643,0.0,0.20295924,0.02627797,0.010130066,0.6839913,0.08181912,-0.7184901,0.0,0.0,0.0,0.03817758,0.0045668064,-0.5473654
41749725,-0.3961183,0.040782146,-1.7263261,-1.4742643,0.0,0.21760239,0.030985307,0.0025776997,0.7477788,0.12485629,-0.72261864,0.0,0.0,0.0,0.04175382,0.0069716168,-0.5475801
41849022,-0.39763933,0.041709464,-1.7209746,-1.4742643,0.0,0.23457623,0.035964187,-0.007309068,0.7590795,0.11356582,-0.7539723,0.0,0.0,0.0,0.042510923,0.006360056,-0.5492107
41928562,-0.39879367,0.042415533,-1.7168928,-1.4742643,0.0,0.24584413,0.03923766,-0.015154183,0.7644925,0.08197949,-0.7523457,0.0,0.0,0.0,0.04280792,0.004590459,-0.54912615
42052613,-0.40045172,0.043427818,-1.7110353,-1.4742643,0.0,0.26217765,0.041753117,-0.024596106,0.7794005,0.105266616,-0.77772707,0.0,0.0,0.0,0.043747757,0.005908615,-0.5504461
42151925,-0.4016942,0.044180628,-1.7066654,-1.4742643,0.0,0.27207142,0.04328353,-0.0323455,0.7647859,0.08112456,-0.7889813,0.0,0.0,0.0,0.042972628,0.004558315,-0.55103135
42251237,-0.40284958,0.04488161,-1.7026018,-1.4742643,0.0,0.27955377,0.044977274,-0.038173396,0.7516863,0.11825821,-0.78633803,0.0,0.0,0.0,0.042226493,0.006643236,-0.5508939
42350549,-0.4039367,0.045541517,-1.6987765,-1.4742643,0.0,0.2847254,0.046322033,-0.041093092,0.75125986,0.08540411,-0.7653551,0.0,0.0,0.0,0.042118452,0.004788076,-0.54980266
42449929,-0.40494496,0.046155844,-1.6952288,-1.4742643,0.0,0.2887452,0.048131246,-0.042454798,0.7344955,0.12513836,-0.74673736,0.0,0.0,0.0,0.041107044,0.007003539,-0.54883444
42554139,-0.40594056,0.046762634,-1.6917251,-1.4742643,0.0,0.2901505,0.049808312,-0.044768833,0.72616327,0.114112966,-0.72301376,0.0,0.0,0.0,0.040548824,0.0063720467,-0.5476007
42653451,-0.40682206,0.047299802,-1.6886227,-1.4742643,0.0,0.29070732,0.051964752,-0.0467031,0.69491243,0.10826079,-0.7142017,0.0,0.0,0.0,0.038771436,0.0060402225,-0.54714245
42752935,-0.4076459,0.047801893,-1.6857225,-1.4742643,0.0,0.28954798,0.053419292,-0.048354387,0.6981418,0.10101739,-0.7169111,0.0,0.0,0.0,0.038961112,0.005637465,-0.54728335
42852076,-0.40841362,0.048269752,-1.6830199,-1.4742643,0.0,0.28749964,0.053795114,-0.049782634,0.6717684,0.08054855,-0.6994233,0.0,0.0,0.0,0.037427366,0.004487737,-0.54637384
42951388,-0.4091326,0.048707962,-1.6804887,-1.4742643,0.0,0.28481176,0.053379048,-0.04813218,0.68340015,0.08240052,-0.67563057,0.0,0.0,0.0,0.037989132,0.004580515,-0.5451365
43050700,-0.40980837,0.049119823,-1.6781098,-1.4742643,0.0,0.28232306,0.051965557,-0.04460478,0.6512663,0.075438224,-0.65893835,0.0,0.0,0.0,0.03614518,0.00418681,-0.5442684
43150012,-0.41043258,0.049500313,-1.6759123,-1.4742643,0.0,0.2784719,0.050734717,-0.040735483,0.6600312,0.09807898,-0.64452314,0.0,0.0,0.0,0.036580667,0.005435795,-0.5435188
43249348,-0.4110197,0.049858127,-1.6738454,-1.4742643,0.0,0.2739796,0.049783926,-0.036845326,0.6292905,0.063061394,-0.642418,0.0,0.0,0.0,0.03487061,0.0034943942,-0.5434093
43358571,-0.41162047,0.050224278,-1.6717303,-1.4742643,0.0,0.26762453,0.048408553,-0.034975052,0.6203633,0.08339247,-0.6638385,0.0,0.0,0.0,0.03444639,0.004630463,-0.54452324
