timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
26348171,26348122,4259850,1.6472107,-0.2681506,-9.80665,23.5,0,0,0,0
26349408,26349361,4259850,1.532289,0.038307227,-9.940725,23.5,0,0,0,0
27348996,27348947,4259850,1.9153614,-0.91937345,-10.802638,23.5,0,0,0,0
28351830,28351785,4259850,1.8387469,1.340753,-6.3589997,23.5,0,0,0,0
29351707,29351659,4259850,-1.8387469,-0.22984336,-9.844957,23.5,0,0,0,0
30348777,30348729,4259850,2.1643584,1.6280571,-11.3964,23.5,0,0,0,0
31351543,31351499,4259850,-3.1794999,3.964798,-13.426683,23.5,0,0,0,0
32350736,32350688,4259850,1.9153614,0.1340753,-9.902418,23.5,0,0,0,0
33349073,33349027,4259850,5.171476,-0.842759,-8.178593,23.5,0,0,0,0
34349175,34349130,4259850,-0.7469909,1.340753,-10.630256,23.5,0,0,0,0
35350629,35350580,4259850,4.7884035,4.1180267,-9.844957,23.5,0,0,0,0
36352047,36351999,4259850,1.6089035,-0.038307227,-12.373235,23.5,0,0,0,0
37349458,37349411,4259850,1.934515,0.2873042,-7.603985,23.5,0,0,0,0
38349839,38349792,4259850,-0.2681506,1.3982137,-11.568783,23.5,0,0,0,0
39350740,39350694,4259850,2.5091233,-1.9728222,-9.959879,23.5,0,0,0,0
40348023,40347978,4259850,-0.019153614,-1.2449849,-9.308656,23.5,0,0,0,0
41349346,41349298,4259850,2.5091233,0.24899697,-9.32781,23.5,0,0,0,0
42350877,42350830,4259850,3.86903,-2.3175871,-10.151415,23.5,0,0,0,0
43351445,43351398,4259850,1.283292,-1.8004397,-11.051635,23.5,0,0,0,0
44349346,44349299,4259850,-0.05746084,0.842759,-8.714894,23.5,0,0,0,0
45349558,45349513,4259850,-1.2258313,-0.9576807,-9.825804,23.5,0,0,0,0
46352288,46352237,4259850,1.1875241,2.3558946,-8.90643,23.5,0,0,0,0
