timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
26351868,26351016,396825,0.12082984,0.83446527,-0.68553203,nan,0,0
26363078,26362180,396825,0.120081946,0.75422984,-0.68923575,nan,0,0
27346503,27345674,396825,0.10961155,0.77049375,-0.6836802,nan,0,0
28352919,28352057,396825,0.11709042,0.80790085,-0.6564723,nan,0,0
29358652,29357796,396825,0.11933407,0.76127744,-0.6836802,nan,0,0
30352938,30352108,396825,0.10362847,0.83609164,-0.6913724,nan,0,0
31348571,31347742,396825,0.10662001,0.77049375,-0.70775414,nan,0,0
32354170,32353303,396825,0.12232561,0.83609164,-0.69293934,nan,0,0
33348469,33347616,396825,0.12830868,0.7639882,-0.7107455,nan,0,0
34355112,34354278,396825,0.1335439,0.8230805,-0.6943639,nan,0,0
35349591,35348760,396825,0.14551006,0.79976887,-0.7214292,nan,0,0
36355136,36354291,396825,0.16345932,0.73254454,-0.6922271,nan,0,0
37350875,37350007,396825,0.11858618,0.83067036,-0.6947912,nan,0,0
38356660,38355830,396825,0.16271143,0.7976003,-0.6776973,nan,0,0
39352176,39351312,396825,0.1485016,0.82416475,-0.69650066,nan,0,0
40347511,40346684,396825,0.12905657,0.7732043,-0.71160024,nan,0,0
41353088,41352255,396825,0.14625795,0.8192856,-0.6947912,nan,0,0
42348456,42347626,396825,0.14476219,0.79326326,-0.7296913,nan,0,0
43354144,43353316,396825,0.16046779,0.80139524,-0.67399365,nan,0,0
44348414,44347459,396825,0.14102274,0.7943475,-0.72442067,nan,0,0
45355262,45354431,396825,0.1597199,0.7379659,-0.6926545,nan,0,0
46349602,46348772,396825,0.16121566,0.80410594,-0.6742785,nan,0,0
47355194,47354348,396825,0.16196354,0.7710359,-0.6603185,nan,0,0
48350797,48349941,396825,0.17318185,0.7526034,-0.6718569,nan,0,0
49356309,49355479,396825,0.15897201,0.8144064,-0.6970704,nan,0,0
50350701,50349864,396825,0.14326642,0.7683252,-0.67100215,nan,0,0
51346290,51345446,396825,0.15672834,0.76669884,-0.7168709,nan,0,0
52351967,52351139,396825,0.14476219,0.8219963,-0.6950761,nan,0,0
53357543,53356669,396825,0.16869453,0.738508,-0.6917998,nan,0,0
54352993,54352163,396825,0.16345932,0.80302167,-0.67442095,nan,0,0
55347433,55346602,396825,0.13728333,0.8062744,-0.7103182,nan,0,0
56352828,56351967,396825,0.16869453,0.80302167,-0.67442095,nan,0,0
57348526,57347695,396825,0.13728333,0.8295861,-0.6950761,nan,0,0
58353949,58353056,396825,0.15448469,0.7379659,-0.6922271,nan,0,0
59349566,59348708,396825,0.13503966,0.820912,-0.6943639,nan,0,0
60355285,60354458,396825,0.16869453,0.7363395,-0.6913724,nan,0,0
61349546,61348687,396825,0.14102274,0.82416475,-0.6949337,nan,0,0
62355881,62355052,396825,0.15897201,0.7412187,-0.68937814,nan,0,0
63350533,63349704,396825,0.14700584,0.82416475,-0.6950761,nan,0,0
64356291,64355446,396825,0.1649551,0.738508,-0.69165736,nan,0,0
65351773,65350815,396825,0.16046779,0.80464804,-0.6742785,nan,0,0
66346355,66345522,396825,0.123073496,0.8214541,-0.6970704,nan,0,0
67351776,67350938,396825,0.17542548,0.7905526,-0.6621703,nan,0,0
68347353,68346452,396825,0.14326642,0.83067036,-0.6955035,nan,0,0
69353241,69352412,396825,0.15822412,0.8219963,-0.69521856,nan,0,0
70348481,70347652,396825,0.15224104,0.83067036,-0.6943639,nan,0,0
71355337,71354433,396825,0.16196354,0.7374237,-0.69037527,nan,0,0
72349682,72348851,396825,0.16719875,0.8285018,-0.6957884,nan,0,0
73355321,73354431,396825,0.15224104,0.7374237,-0.69165736,nan,0,0
74350873,74350045,396825,0.14251852,0.82362264,-0.6947912,nan,0,0
75345192,75344329,396825,0.14551006,0.8263333,-0.69735533,nan,0,0
76350845,76349974,396825,0.1642072,0.77971,-0.6517715,nan,0,0
77357488,77356659,396825,0.17093816,0.7374237,-0.69123,nan,0,0
78351875,78351025,396825,0.1597199,0.7379659,-0.69108754,nan,0,0
79347417,79346560,396825,0.14251852,0.8301282,-0.6956459,nan,0,0
80353084,80352251,396825,0.16196354,0.82036984,-0.69521856,nan,0,0
81347378,81346550,396825,0.1485016,0.8225384,-0.69422144,nan,0,0
82353924,82353063,396825,0.1642072,0.72712326,-0.69165736,nan,0,0
83348413,83347582,396825,0.1440143,0.82362264,-0.6949337,nan,0,0
84354257,84353383,396825,0.16121566,0.7981425,-0.67028993,nan,0,0
85349513,85348611,396825,0.16271143,0.78133637,-0.6529111,nan,0,0
86355275,86354394,396825,0.15224104,0.78079426,-0.6568997,nan,0,0
87349761,87348904,396825,0.13653544,0.7753729,-0.6590364,nan,0,0
88356331,88355502,396825,0.1746776,0.7401344,-0.6902329,nan,0,0
89350736,89349882,396825,0.15747623,0.7629039,-0.6680107,nan,0,0
90356305,90355451,396825,0.16046779,0.7379659,-0.69080263,nan,0,0
91351379,91350548,396825,0.15224104,0.8214541,-0.6950761,nan,0,0
92346177,92345322,396825,0.1485016,0.8290439,-0.6957884,nan,0,0
93351766,93350883,396825,0.16645086,0.73579735,-0.6909451,nan,0,0
94347273,94346444,396825,0.14625795,0.8160328,-0.6949337,nan,0,0
95352935,95352106,396825,0.15598047,0.7417608,-0.69251204,nan,0,0
96347357,96346485,396825,0.18290435,0.80464804,-0.67413604,nan,0,0
97353941,97353003,396825,0.15897201,0.7374237,-0.69151485,nan,0,0
98348459,98347629,396825,0.15672834,0.8230805,-0.69607323,nan,0,0
99354765,99353937,396825,0.17168607,0.73905015,-0.6878112,nan,0,0
100349656,100348740,396825,0.14999737,0.82362264,-0.6949337,nan,0,0
101355024,101354177,396825,0.15672834,0.73037595,-0.6909451,nan,0,0
102350726,102349897,396825,0.15672834,0.81982774,-0.6947912,nan,0,0
103345186,103344347,396825,0.1649551,0.8257912,-0.6949337,nan,0,0
104350841,104350012,396825,0.16196354,0.7401344,-0.69165736,nan,0,0
105357291,105356394,396825,0.16121566,0.7363395,-0.69080263,nan,0,0
106352165,106351337,396825,0.1694424,0.73579735,-0.6919422,nan,0,0
107347444,107346616,396825,0.16794664,0.7639882,-0.6719993,nan,0,0
108354227,108353383,396825,0.16046779,0.7401344,-0.6919422,nan,0,0
109348598,109347758,396825,0.16570298,0.8257912,-0.6943639,nan,0,0
110354209,110353337,396825,0.16794664,0.7347131,-0.69108754,nan,0,0
111349804,111348966,396825,0.16794664,0.7347131,-0.68994796,nan,0,0
112355399,112354568,396825,0.16345932,0.7249547,-0.6902329,nan,0,0
113349625,113348791,396825,0.17318185,0.82036984,-0.69464874,nan,0,0
114356480,114355590,396825,0.14924948,0.73525524,-0.69165736,nan,0,0
115350763,115349933,396825,0.15822412,0.73525524,-0.69251204,nan,0,0
116356317,116355488,396825,0.14177063,0.73254454,-0.6919422,nan,0,0
