timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
26267920,inf,0,1,1,1,0
27271288,inf,0,1,1,1,0
27832295,inf,0,1,0,0,0
28840143,inf,0,1,0,0,0
29853133,inf,0,1,0,0,0
30861276,inf,0,1,0,0,0
31109689,inf,0,0,0,0,0
32112521,inf,0,0,0,0,0
33120837,inf,0,0,0,0,0
34129516,inf,0,0,0,0,0
35131953,inf,0,0,0,0,0
36135415,inf,0,0,0,0,0
37138014,inf,0,0,0,0,0
38140659,inf,0,0,0,0,0
39143788,inf,0,0,0,0,0
40151877,inf,0,0,0,0,0
41159843,inf,0,0,0,0,0
42162873,inf,0,0,0,0,0
43171193,inf,0,0,0,0,0
44179045,inf,0,0,0,0,0
45181914,inf,0,0,0,0,0
46190231,inf,0,0,0,0,0
47193153,inf,0,0,0,0,0
48200948,inf,0,0,0,0,0
49209234,inf,0,0,0,0,0
50212209,inf,0,0,0,0,0
51220170,inf,0,0,0,0,0
52228289,inf,0,0,0,0,0
53231423,inf,0,0,0,0,0
54239385,inf,0,0,0,0,0
55242273,inf,0,0,0,0,0
56250482,inf,0,0,0,0,0
57253489,inf,0,0,0,0,0
58261484,inf,0,0,0,0,0
59269481,inf,0,0,0,0,0
60272676,inf,0,0,0,0,0
61280438,inf,0,0,0,0,0
62288618,inf,0,0,0,0,0
63291742,inf,0,0,0,0,0
64299671,inf,0,0,0,0,0
65302686,inf,0,0,0,0,0
66310783,inf,0,0,0,0,0
67319017,inf,0,0,0,0,0
68321862,inf,0,0,0,0,0
69330174,inf,0,0,0,0,0
70333574,inf,0,0,0,0,0
71336068,inf,0,0,0,0,0
72339250,inf,0,0,0,0,0
73347061,inf,0,0,0,0,0
74355135,inf,0,0,0,0,0
75363010,inf,0,0,0,0,0
76366161,inf,0,0,0,0,0
77369262,inf,0,0,0,0,0
78377757,inf,0,0,0,0,0
79385262,inf,0,0,0,0,0
80393367,inf,0,0,0,0,0
81401345,inf,0,0,0,0,0
82404419,inf,0,0,0,0,0
83412519,inf,0,0,0,0,0
84420274,inf,0,0,0,0,0
85428941,inf,0,0,0,0,0
86436528,inf,0,0,0,0,0
87439826,inf,0,0,0,0,0
88447570,inf,0,0,0,0,0
89450662,inf,0,0,0,0,0
90453753,inf,0,0,0,0,0
91456803,inf,0,0,0,0,0
