timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
23528964,34.03474222681255,108.75704603436532,424.61465,-0.16381097,0.18746077,-0.14868645,-1.639298,1,1,0
27835296,34.03474104464837,108.75704812909262,424.57254,-0.29526162,0.38048372,-0.10657263,-1.5998285,1,1,0
37059200,34.03474104464837,108.75704812909262,424.57254,-0.29526162,0.38048372,-0.10657263,-1.5863686,1,1,0
359362354,34.03473138347255,108.7571852557038,425.62912,-1.3695264,13.016298,-1.1631532,1.5148085,1,1,0
