timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
16189938,16189748,3932170,0.49847278,-0.6378153,-10.149021,28.231335,0,0,0,0
16191193,16191001,3932170,0.7283162,-0.46112326,-10.140881,28.231335,0,0,0,0
17191448,17191259,3932170,-1.472434,-0.19584571,-10.440156,28.329254,0,0,0,0
18191868,18191681,3932170,1.8516756,-4.1280828,-5.8691463,28.476131,0,0,0,0
19193223,19193032,3932170,-0.47453076,0.19584571,-11.853693,28.329254,0,0,0,0
20190998,20190805,3932170,-1.2531252,0.12689269,-8.628224,28.231335,0,0,0,0
21192507,21192317,3932170,-2.3415294,3.4447775,-12.255441,28.476131,0,0,0,0
22192767,22192579,3932170,-1.1994951,2.0475214,-11.055945,28.133415,0,0,0,0
23194305,23194115,3932170,0.5899313,-3.1948228,-9.668265,28.329254,0,0,0,0
24190802,24190616,3932170,1.4585477,2.300349,-11.057381,28.133415,0,0,0,0
25192451,25192260,3932170,-2.0973208,2.057577,-10.080546,28.280294,0,0,0,0
26193836,26193642,3932170,0.65888435,3.0104692,-9.937853,28.329254,0,0,0,0
27190359,27190167,3932170,0.851857,-1.7501614,-11.106702,28.427172,0,0,0,0
28191913,28191721,3932170,0.4060566,0.2882619,-11.41699,28.476131,0,0,0,0
29192140,29191947,3932170,1.94074,-2.3501484,-6.6539655,28.476131,0,0,0,0
30193652,30193461,3932170,0.6842629,-2.2816741,-10.172485,28.427172,0,0,0,0
31191425,31191234,3932170,3.602795,0.02825158,-10.875422,28.476131,0,0,0,0
32193156,32192970,3932170,-2.0556617,-2.0532675,-12.497733,28.476131,0,0,0,0
33193215,33193025,3932170,1.4312538,0.6172252,-8.944259,28.427172,0,0,0,0
34190978,34190789,3932170,2.5105598,-2.0140026,-8.583213,28.62301,0,0,0,0
35192518,35192328,3932170,1.9632454,-1.4618996,-8.336132,28.476131,0,0,0,0
36193038,36192846,3932170,1.5667657,0.78098863,-10.42244,28.476131,0,0,0,0
37194269,37194084,3932170,1.0692505,0.12976573,-10.669999,28.476131,0,0,0,0
38190808,38190615,3932170,2.1543026,3.0669725,-10.158119,28.525091,0,0,0,0
39192404,39192217,3932170,-0.51666874,-3.169923,-10.006327,28.329254,0,0,0,0
40193846,40193659,3932170,-1.6462532,-1.2291832,-12.129025,28.476131,0,0,0,0
41191609,41191421,3932170,3.2470164,-1.3848063,-10.315178,28.476131,0,0,0,0
42191882,42191691,3932170,-2.4909275,1.8962077,-7.861122,28.62301,0,0,0,0
43193597,43193439,3932170,-0.034117375,-5.871181,-10.171766,28.67197,0,0,0,0
