timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
44533454,44531468,0.53236246,0.0006547482,-0.92091954,4.6346226,0.0203323,4.364806,0
44552919,44551327,0.5337931,0.0006231908,-0.54532653,4.585868,0.007205252,4.3255424,0
44632123,44630781,0.5337693,0.0005209805,0.74742705,4.3993416,0.014109364,4.1817026,0
44731663,44730098,0.5464398,0.00042579768,-2.6389556,4.2295313,0.18294874,4.0869956,0
44830524,44829417,0.56184864,0.00036039206,-1.3275406,4.1647625,0.04701786,4.007379,0
44930349,44928732,0.56843245,0.0003128082,-1.1886122,3.9665973,0.039574895,3.832063,0
45029155,45028056,0.56820947,0.0002766538,-0.030281901,3.7901416,2.6882417e-05,3.6652353,0
45133672,45132333,0.56795627,0.00024753294,-0.052473247,3.6003034,8.497561e-05,3.4957898,0
45232784,45231649,0.56368816,0.00022714952,1.6990639,3.444489,0.09312196,3.39319,0
45333010,45331128,0.5620786,0.00020887918,-0.9798689,3.3623142,0.03172891,3.2786272,0
45431568,45430283,0.56749374,0.0001909686,-0.11700709,3.2795937,0.0004638332,3.1892118,0
45530990,45529601,0.56248695,0.00017595109,0.19370615,3.1952946,0.0013047684,3.1164076,0
45630316,45628936,0.5648563,0.00016249107,-1.2408369,3.056563,0.05596977,2.99022,0
45729850,45728234,0.5676407,0.00015069991,1.0018821,2.9733133,0.037510257,2.915338,0
45849109,45847577,0.5611001,0.00013817097,-0.0958835,2.9641006,0.0003446294,2.8931112,0
45932935,45931835,0.5588796,0.00013057691,0.37602198,2.931368,0.0053593684,2.8637006,0
46032499,46031151,0.56188893,0.00012197128,0.2159351,2.8396282,0.0018244941,2.775653,0
46131962,46130594,0.55863154,0.00011423788,-0.6332231,2.7755163,0.016051928,2.7170048,0
46231054,46229813,0.55867606,0.00010716797,0.80098057,2.6640613,0.026758222,2.6105866,0
46330404,46329106,0.5582128,0.00010066246,0.6433558,2.5467505,0.01805816,2.4943762,0
46434772,46433386,0.55821574,9.466871e-05,-0.2597311,2.4427898,0.0030684522,2.3850627,0
46544958,46542634,0.5582689,8.808411e-05,1.0102781,2.337708,0.048511993,2.30323,0
46633389,46632021,0.5609299,8.400328e-05,-1.232772,2.2834933,0.07394746,2.2482543,0
46747651,46746233,0.56167954,7.854089e-05,0.8756665,2.240345,0.03802945,2.2029917,0
46847123,46845551,0.5588406,7.446563e-05,0.8199544,2.215208,0.033722702,2.1766026,0
46886559,46885278,0.5593785,7.292332e-05,-0.20228212,2.183063,0.0020826017,2.1396954,0
49151271,49149720,0.55858946,7.220079e-05,1.3600299,2.1612551,0.09509297,2.1358218,0
49171245,49169571,0.5583861,7.150057e-05,0.35565045,2.1568866,0.0065159374,2.1159976,0
49250340,49249024,0.5579383,6.890884e-05,1.1277586,2.0739906,0.068137005,2.0464847,0
49349839,49348419,0.556725,6.604104e-05,0.16966659,2.0268924,0.0015780452,1.990662,0
49454061,49452624,0.55632555,6.3532534e-05,-0.5642723,1.9423437,0.018214146,1.9130803,0
49553324,49551941,0.5556189,6.1285915e-05,1.1330483,1.8745823,0.0760939,1.8528773,0
49652467,49651258,0.5571045,5.8989608e-05,-0.24341369,1.8331054,0.003591369,1.8017935,0
49752125,49750580,0.55898,5.6554974e-05,-1.0431786,1.7715474,0.06825305,1.7488756,0
49851529,49849894,0.5604954,5.4013934e-05,-0.15197116,1.7231092,0.001489248,1.6902518,0
49946284,49944244,0.5595805,5.141032e-05,0.44676387,1.6690042,0.0132878935,1.6382262,0
50055095,50053493,0.5610876,4.8856735e-05,-1.071063,1.6187742,0.078741066,1.5931427,0
50134924,50132947,0.5593525,4.7017846e-05,1.2278495,1.5782555,0.10613789,1.5631567,0
50253576,50252127,0.5593816,4.4455403e-05,-0.6070255,1.5265018,0.026820945,1.5008495,0
50352632,50351444,0.5587384,4.248812e-05,0.8359392,1.4730949,0.05270795,1.4522597,0
50452123,50450813,0.55992246,4.0630493e-05,-0.61004037,1.4282871,0.028950702,1.4049062,0
50551343,50550078,0.5586349,3.888791e-05,0.95690596,1.3751934,0.07398305,1.3584536,0
50651030,50649395,0.5604598,3.7232883e-05,-0.80163294,1.3523872,0.052796792,1.3329806,0
50749842,50748713,0.5588929,3.570802e-05,-0.5801507,1.3447666,0.02780944,1.3237802,0
50849330,50848031,0.5603843,3.428732e-05,0.15569372,1.3132685,0.002050908,1.2903123,0
50949284,50947429,0.5598917,3.2948792e-05,-1.9830128,1.2906522,0.33853167,1.3046054,0
51052921,51051630,0.5621767,3.1787764e-05,-1.8583407,1.3926055,0.2755371,1.3983955,0
51152376,51150971,0.5621251,3.0738807e-05,1.4057316,1.3645456,0.16090673,1.3642274,0
51251870,51250436,0.5619036,2.9738601e-05,-1.1623694,1.3528308,0.11096917,1.3417121,0
51350999,51349581,0.5614698,2.8799577e-05,0.7897336,1.346696,0.051457554,1.331816,0
51450290,51448898,0.5619717,2.7895132e-05,-1.603151,1.3095374,0.21806622,1.310827,0
51534440,51533318,0.56262815,2.721948e-05,-0.8187714,1.3154637,0.056624446,1.2974504,0
51653785,51652498,0.56265324,2.62453e-05,1.4544814,1.2636458,0.1860152,1.2668651,0
51753160,51751822,0.56245613,2.5474988e-05,-0.088689834,1.2486986,0.0006999186,1.2288817,0
51852531,51851142,0.56144524,2.4723538e-05,1.6877548,1.2242196,0.2585335,1.2330384,0
