timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
16191418,0,0.0,0.0,0.0,0.0,0.23363462,-1.51623035e-05,6.356867e-06,0.0,0.030237349,-0.0039133374,0.10903394,0.055185597,-0.0030556838,0.0012811098,0.0,-0.36361164,0.3988928,0.11865785,-1.4305261,-0.026109992,0.0,0.1,0.39102423,0.6853744,0.36693195,0.2646139,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16201350,0,0.0,0.0,0.0,0.0,0.23414019,-1.51623035e-05,6.356867e-06,0.0,0.029539147,-0.009464978,0.10902704,0.055208288,-0.0030556838,0.0012811098,0.0,0.18316792,-0.53982794,-0.049825646,-1.4311761,-0.026109992,0.0,0.1,0.39392832,0.67471415,0.36918393,0.26150265,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16295698,0,0.0,0.0,0.0,0.0,0.23936106,-1.51623035e-05,6.356867e-06,0.0,0.043254502,-0.009379436,0.109628364,0.056108788,-0.0030556838,0.0012811098,0.0,0.33640644,-0.82181776,0.0057712486,-1.4309287,-0.026109992,0.0,0.1,0.36258972,0.68176055,0.35557738,0.2618504,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16395018,0,0.0,0.0,0.0,0.0,0.24380718,-1.51623035e-05,6.356867e-06,0.0,0.022729287,0.004954907,0.113762654,0.059547264,-0.0030556838,0.0012811098,0.0,-2.6459422,2.0160577,-0.4090736,-1.4298747,-0.026109992,0.0,0.1,0.391075,0.6781613,0.37867904,0.25914493,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16494333,0,0.0,0.0,0.0,0.0,0.24510184,-1.51623035e-05,6.356867e-06,0.0,0.033863045,-0.007021865,0.11446549,0.05656705,-0.0030556838,0.0012811098,0.0,0.5418185,-0.47582638,0.769726,-1.430908,-0.026109992,0.0,0.1,0.36330268,0.6746844,0.36810404,0.25649709,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16593648,0,0.0,0.0,0.0,0.0,0.24644111,-1.51623035e-05,6.356867e-06,0.0,0.034073435,-0.010730284,0.10884366,0.047730528,-0.0030556838,0.0012811098,0.0,-0.398752,0.3187071,-0.58583903,-1.4299117,-0.026109992,0.0,0.1,0.39287725,0.6712324,0.39200297,0.25387058,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16692985,0,0.0,0.0,0.0,0.0,0.24647869,-1.51623035e-05,6.356867e-06,0.0,0.032449327,-0.006268851,0.1136524,0.048375648,-0.0030556838,0.0012811098,0.0,0.48239824,-1.2921658,0.27008268,-1.429551,-0.026109992,0.0,0.1,0.36448678,0.6677191,0.37824237,0.25118515,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16792341,0,0.0,0.0,0.0,0.0,0.24661125,-1.51623035e-05,6.356867e-06,0.0,0.032571312,0.002844553,0.11253176,0.04368412,-0.0030556838,0.0012811098,0.0,-0.62321377,1.7797419,0.42950413,-1.4287581,-0.026109992,0.0,0.1,0.3950662,0.66433173,0.40287846,0.24865372,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16901531,0,0.0,0.0,0.0,0.0,0.24710235,-1.51623035e-05,6.356867e-06,0.0,0.031353965,0.0036192131,0.110965475,0.03897046,-0.0030556838,0.0012811098,0.0,-0.7558697,1.2731836,-0.026614044,-1.4279299,-0.026109992,0.0,0.1,0.36876774,0.6629334,0.38897893,0.24637976,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
16990915,0,0.0,0.0,0.0,0.0,0.24710932,-1.51623035e-05,6.356867e-06,0.0,0.032279786,-0.00638121,0.11120942,0.03650142,-0.0030556838,0.0012811098,0.0,0.46231383,-1.3473858,0.15302248,-1.4275273,-0.026109992,0.0,0.1,0.39723212,0.6694622,0.4112805,0.24666667,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
17100165,0,0.0,0.0,0.0,0.0,0.2435842,-1.51623035e-05,6.356867e-06,0.0,0.032625142,-0.00815773,0.111276254,0.03016662,-0.0030556838,0.0012811098,0.0,0.20775735,-1.8677146,-0.02951769,-1.4268292,-0.026109992,0.0,0.1,0.43543476,0.66787773,0.4396177,0.24448787,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
17199478,0,0.0,0.0,0.0,0.0,0.24215738,-1.51623035e-05,6.356867e-06,0.0,0.030206468,0.005410211,0.111267395,0.02691769,-0.0030556838,0.0012811098,0.0,-0.57367647,0.7921032,0.4100669,-1.4257092,-0.026109992,0.0,0.1,0.4024031,0.6641878,0.4196676,0.24179615,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
17298795,0,0.0,0.0,0.0,0.0,0.24140805,-1.51623035e-05,6.356867e-06,0.0,0.03181753,-0.00047764223,0.11001704,0.02335678,-0.0030556838,0.0012811098,0.0,-0.2872127,1.8778936,0.64803165,-1.4243119,-0.026109992,0.0,0.1,0.43803027,0.6606881,0.44533706,0.23933595,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
