timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
16197027,16197027,38,0,0,0,1503,1498,1932,1923,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
16219312,16219312,38,0,0,0,1503,1498,1932,1923,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
16685949,16685949,38,0,0,0,1503,1498,1932,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
17185851,17185851,38,0,0,0,1503,1498,1932,1498,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
17692755,17692755,38,0,0,0,1503,1498,1932,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
18183469,18183469,38,0,0,0,1503,1498,1792,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
18695022,18695022,38,0,0,0,1503,1498,1775,1504,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
19184043,19184043,38,0,0,0,1503,1498,1775,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
19697940,19697940,38,0,0,0,1503,1498,1775,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
20187035,20187035,38,0,0,0,1503,1498,1749,1502,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
20698371,20698371,38,0,0,0,1572,1498,1708,1498,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
21188392,21188392,38,0,0,0,1569,1498,1654,1501,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
21696456,21696456,38,0,0,0,1599,1499,1572,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
22186001,22186001,38,0,0,0,1615,1508,1506,1507,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
22699553,22699553,38,0,0,0,1600,1513,1422,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
23191169,23191169,38,0,0,0,1567,1487,1441,1457,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
23682779,23682779,38,0,0,0,1651,1495,1456,1509,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
24192527,24192527,38,0,0,0,1590,1499,1460,1497,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
24680906,24680906,38,0,0,0,1505,1498,1487,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
25192483,25192483,38,0,0,0,1503,1498,1485,1501,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
25684392,25684392,38,0,0,0,1630,1498,1505,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
26198580,26198580,38,0,0,0,1680,1498,1472,1498,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
26690537,26690537,38,0,0,0,1595,1498,1468,1501,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
27182224,27182224,38,0,0,0,1504,1498,1469,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
27693684,27693684,38,0,0,0,1503,1498,1470,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
28181877,28181877,38,0,0,0,1739,1498,1472,1509,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
28691537,28691537,38,0,0,0,1700,1498,1421,1497,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
29183496,29183496,38,0,0,0,1628,1428,1505,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
29694433,29694433,38,0,0,0,1506,1467,1506,1505,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
30185700,30185700,38,0,0,0,1504,1498,1444,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
30699424,30699424,38,0,0,0,1508,1498,1444,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
31191110,31191110,38,0,0,0,1622,1499,1445,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
31682725,31682725,38,0,0,0,1505,1498,1445,1508,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
32194360,32194360,38,0,0,0,1503,1498,1445,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
32683725,32683725,38,0,0,0,1688,1498,1501,1496,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
33197612,33197612,38,0,0,0,1731,1502,1510,1497,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
33686704,33686704,38,0,0,0,1550,1597,1508,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
34178264,34178264,38,0,0,0,1708,1498,1508,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
34692028,34692028,38,0,0,0,1560,1499,1445,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
35181527,35181527,38,0,0,0,1506,1498,1447,1511,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
35695158,35695158,38,0,0,0,1514,1498,1446,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
36185602,36185602,38,0,0,0,1622,1498,1447,1497,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
36698241,36698241,38,0,0,0,1593,1498,1458,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
37189931,37189931,38,0,0,0,1596,1498,1484,1507,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
37688215,37688215,38,0,0,0,1508,1498,1483,1506,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
38192983,38192983,38,0,0,0,1504,1498,1483,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
38684656,38684656,38,0,0,0,1787,1498,1482,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
39196061,39196061,38,0,0,0,1565,1497,1444,1506,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
39685663,39685663,38,0,0,0,1648,1493,1444,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
40199270,40199270,38,0,0,0,1608,1362,1447,1499,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
40690971,40690971,38,0,0,0,1507,1497,1446,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
41180572,41180572,38,0,0,0,1504,1499,1445,1504,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
