timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
85848064,0.308542,-0.00859544,0.42724
85856088,0.310964,-0.00977875,0.424722
86047514,0.307331,-0.00741213,0.420945
86254464,0.308542,-0.00504551,0.423463
86445467,0.312175,-0.0133287,0.422204
86644302,0.307331,-0.0109621,0.422204
86851316,0.308542,-0.00622882,0.422204
87051153,0.308542,-0.00504551,0.420945
87250216,0.307331,0.00205436,0.42724
87449079,0.312175,-0.000312264,0.423463
87648573,0.323076,-0.0180619,0.419686
87847407,0.327921,-0.0310784,0.409614
88046881,0.320654,-0.0322617,0.41465
88253787,0.314598,-0.0381782,0.417168
88453126,0.312175,-0.0346283,0.425981
88643713,0.314598,-0.0429115,0.415909
88842750,0.312175,-0.0275284,0.413391
89050495,0.324287,-0.0287117,0.412132
89249403,0.318231,-0.0216119,0.41465
89448421,0.314598,-0.0417282,0.423463
89647287,0.310964,-0.00622882,0.420945
89846709,0.312175,-0.0582945,0.417168
90046128,0.312175,-0.00504551,0.425981
90245109,0.329132,-0.033445,0.408355
90444019,0.330343,-0.00741213,0.408355
90651433,0.363045,-0.0251618,0.380658
90850320,0.361834,-0.0322617,0.384435
91049682,0.364257,-0.0263451,0.383176
91249123,0.321865,-0.0298951,0.415909
91448141,0.307331,-0.0168786,0.419686
91647011,0.301275,-0.0653944,0.425981
91846074,0.313386,-0.0310784,0.417168
92045838,0.307331,-0.033445,0.419686
92252707,0.309753,-0.0322617,0.420945
92451733,0.310964,-0.0133287,0.422204
92651208,0.312175,-0.0251618,0.418427
92850031,0.306119,0.0162541,0.425981
93041522,0.303697,0.0138875,0.424722
93248408,0.315809,-0.0180619,0.423463
93447835,0.327921,-0.0227952,0.410873
93654747,0.355778,-0.00504551,0.394507
93853657,0.348511,-0.0559279,0.391989
94045338,0.358201,-0.0204286,0.389471
94244122,0.303697,-0.0559279,0.423463
94443082,0.314598,-0.0393615,0.420945
94649923,0.315809,-0.0429115,0.417168
94849390,0.303697,-0.0606612,0.431017
95048803,0.304908,-0.0275284,0.424722
95247691,0.319442,-0.0275284,0.419686
95447192,0.330343,-0.0227952,0.409614
95646102,0.338822,-0.0535613,0.399543
95845095,0.348511,-0.0239785,0.393248
96051871,0.335188,-0.0559279,0.398284
96251363,0.332766,-0.0429115,0.409614
96449813,0.307331,-0.0346283,0.428499
96648886,0.306119,-0.0464614,0.417168
96848274,0.306119,-0.0346283,0.424722
97047229,0.298852,-0.0298951,0.42724
97246541,0.302486,-0.0239785,0.422204
97453390,0.338822,-0.014512,0.409614
97652896,0.336399,-0.0322617,0.40332
97851868,0.333977,0.00915423,0.402061
98050792,0.333977,-0.0476447,0.413391
98241814,0.325498,-0.0310784,0.410873
98449211,0.31702,-0.0310784,0.415909
98648197,0.301275,-0.014512,0.428499
98854987,0.300063,0.0257206,0.428499
99054400,0.309753,0.0162541,0.425981
99245728,0.308542,0.0056043,0.42724
99444848,0.318231,0.019804,0.418427
99643317,0.338822,-0.0393615,0.402061
99850740,0.327921,-0.0298951,0.413391
100049741,0.341244,-0.0156953,0.407096
100249062,0.330343,-0.0287117,0.407096
100448513,0.320654,-0.0358116,0.418427
100647453,0.32671,-0.0476447,0.41465
100846389,0.331554,-0.0287117,0.404579
101045221,0.359412,-0.0180619,0.388212
101253200,0.376369,-0.0511947,0.368069
101452093,0.378791,-0.0405449,0.369328
101651125,0.324287,-0.0192452,0.422204
101850535,0.315809,0.0434703,0.422204
102049432,0.312175,0.023354,0.425981
102248347,0.312175,-0.0322617,0.420945
102447323,0.320654,-0.0216119,0.412132
102646745,0.315809,-0.0251618,0.415909
102845817,0.319442,-0.00859544,0.422204
103052446,0.310964,-0.0239785,0.428499
103252440,0.325498,-0.014512,0.417168
103451425,0.333977,-0.0275284,0.410873
103650287,0.343666,-0.0133287,0.408355
103849376,0.349722,-0.014512,0.395766
104048791,0.346089,-0.0227952,0.404579
104248106,0.327921,0.00678761,0.409614
104447044,0.313386,-0.0121454,0.423463
104646540,0.309753,-0.00504551,0.419686
104845494,0.300063,-0.0121454,0.425981
105052358,0.310964,-0.0216119,0.420945
105251680,0.309753,-0.0263451,0.42724
105450718,0.309753,-0.00741213,0.431017
105649615,0.308542,0.00323767,0.428499
105848627,0.308542,-0.000312264,0.422204
106048062,0.329132,-0.0156953,0.413391
106247030,0.336399,-0.0227952,0.408355
106446394,0.335188,-0.0275284,0.404579
106653230,0.333977,-0.0121454,0.405838
106844681,0.332766,-0.0322617,0.404579
107043678,0.329132,-0.0192452,0.415909
107250633,0.346089,-0.00977875,0.404579
107450500,0.314598,-0.0121454,0.428499
107649381,0.301275,0.0316372,0.424722
107848292,0.306119,0.0186207,0.424722
108047284,0.304908,-0.0322617,0.420945
108246764,0.300063,-0.00977875,0.434794
108445590,0.327921,-0.0216119,0.413391
108644699,0.341244,-0.00622882,0.402061
108843520,0.340033,-0.0204286,0.402061
109050917,0.364257,-0.0180619,0.393248
109249865,0.364257,-0.0121454,0.393248
109449202,0.361834,0.00797092,0.39073
109648659,0.341244,0.00678761,0.404579
109847635,0.327921,-0.0156953,0.415909
110046594,0.320654,-0.00267889,0.413391
110245402,0.318231,-0.0287117,0.422204
110453377,0.340033,-0.0121454,0.405838
110652274,0.327921,-0.0298951,0.412132
110851302,0.320654,-0.0180619,0.420945
111050695,0.312175,0.0269039,0.420945
111249243,0.314598,-0.0216119,0.422204
111448132,0.319442,0.0056043,0.42724
111647152,0.324287,0.00797092,0.423463
111854321,0.323076,0.0221707,0.417168
112053422,0.304908,-0.0440948,0.422204
112244445,0.309753,-0.0192452,0.425981
112444380,0.318231,-0.0263451,0.41465
112643254,0.32671,-0.0369949,0.415909
112850106,0.343666,-0.0227952,0.408355
113049021,0.36789,-0.0192452,0.389471
113248453,0.358201,-0.0322617,0.388212
113447815,0.365468,-0.0192452,0.391989
113646815,0.342455,-0.0180619,0.400802
113846265,0.320654,0.042287,0.413391
114045197,0.309753,0.0150708,0.42724
114252001,0.318231,0.0411036,0.417168
114451430,0.313386,0.0328205,0.420945
114650864,0.312175,-0.00741213,0.423463
114849804,0.321865,-0.0204286,0.417168
115048699,0.327921,-0.0381782,0.410873
115248186,0.359412,-0.0216119,0.386953
115447532,0.364257,-0.0369949,0.386953
115646515,0.361834,-0.0133287,0.389471
115853349,0.359412,-0.0263451,0.394507
116052842,0.3473,-0.0287117,0.398284
116251639,0.344878,-0.0287117,0.402061
116442724,0.313386,-0.0393615,0.422204
116650109,0.306119,-0.0417282,0.422204
116849063,0.312175,-0.0500113,0.42724
117047862,0.336399,-0.0417282,0.402061
117254918,0.340033,-0.033445,0.40332
117446370,0.330343,-0.033445,0.407096
117645416,0.325498,-0.0156953,0.415909
117844293,0.294007,-0.0109621,0.434794
118051684,0.309753,0.0150708,0.42724
118250599,0.315809,0.0446536,0.419686
118449581,0.308542,0.0351871,0.424722
118648942,0.307331,0.0280872,0.42724
118848377,0.332766,-0.0393615,0.412132
119047272,0.331554,-0.0204286,0.412132
119246312,0.333977,-0.0038622,0.409614
119445149,0.330343,-0.0287117,0.409614
119652908,0.335188,-0.00267889,0.405838
119851980,0.331554,-0.0571112,0.408355
120050441,0.348511,-0.0156953,0.40332
120249904,0.342455,-0.0476447,0.397025
120448744,0.3473,-0.0275284,0.398284
120648247,0.346089,-0.033445,0.40332
