timestamp,timestamp_sample,device_id,error_count,pressure,temperature
85851271,85851258,3997706,0,960.24,41.34
85871382,85871371,3997706,0,960.16,41.35
86857840,86857829,3997706,0,960.23,41.37
87854344,87854334,3997706,0,960.19,41.4
88850868,88850857,3997706,0,960.22,41.42
89838291,89838277,3997706,0,960.21,41.45
90844716,90844705,3997706,0,960.11,41.48
91851208,91851197,3997706,0,960.14,41.5
92847650,92847639,3997706,0,960.11,41.52
93855120,93855109,3997706,0,960.16,41.55
94851621,94851610,3997706,0,960.17,41.56
95838105,95838094,3997706,0,960.11,41.58
96844713,96844702,3997706,0,960.06,41.59
97852192,97852181,3997706,0,960.06,41.61
98848724,98848713,3997706,0,960.05,41.62
99845189,99845178,3997706,0,959.97,41.63
100851693,100851682,3997706,0,960.15,41.65
101839155,101839144,3997706,0,960.11,41.66
102845785,102845774,3997706,0,960.12,41.68
103852293,103852280,3997706,0,960.13,41.7
104849623,104849612,3997706,0,959.96,41.72
105856315,105856301,3997706,0,959.97,41.73
106852763,106852749,3997706,0,959.93,41.74
107839342,107839331,3997706,0,959.95,41.73
108846706,108846695,3997706,0,960.07,41.72
109853190,109853179,3997706,0,960.18,41.72
110849704,110849693,3997706,0,960.13,41.71
111856246,111856228,3997706,0,960.13,41.71
112853737,112853726,3997706,0,960.17,41.71
113840131,113840120,3997706,0,960.08,41.7
114846897,114846886,3997706,0,960.09,41.7
115854391,115854380,3997706,0,960.07,41.71
116850815,116850804,3997706,0,960.01,41.7
117847439,117847428,3997706,0,959.94,41.72
118853798,118853787,3997706,0,959.88,41.72
119841127,119841116,3997706,0,959.83,41.73
120847645,120847634,3997706,0,959.8,41.73
121854286,121854275,3997706,0,959.79,41.74
122850799,122850788,3997706,0,959.79,41.74
123848344,123848333,3997706,0,959.85,41.74
124834832,124834821,3997706,0,959.91,41.75
125841363,125841344,3997706,0,959.9,41.75
126848911,126848900,3997706,0,960.03,41.76
127845390,127845376,3997706,0,960.24,41.76
128851982,128851971,3997706,0,960.15,41.76
129848473,129848462,3997706,0,960.06,41.76
130835902,130835888,3997706,0,960.05,41.76
131842388,131842377,3997706,0,960.02,41.76
132848778,132848767,3997706,0,960.0,41.77
133855387,133855376,3997706,0,960.07,41.77
134852821,134852810,3997706,0,960.22,41.77
135849342,135849331,3997706,0,960.15,41.77
136835657,136835646,3997706,0,960.07,41.77
137842296,137842280,3997706,0,960.07,41.77
138849767,138849753,3997706,0,960.07,41.77
139856408,139856397,3997706,0,960.14,41.76
140852900,140852889,3997706,0,960.13,41.74
141850254,141850243,3997706,0,960.13,41.74
142836873,142836862,3997706,0,960.2,41.73
143843294,143843283,3997706,0,960.09,41.73
144849759,144849748,3997706,0,960.09,41.71
145847155,145847141,3997706,0,959.98,41.7
146853821,146853808,3997706,0,960.02,41.69
147850346,147850335,3997706,0,960.03,41.69
148837779,148837768,3997706,0,960.02,41.68
149844488,149844477,3997706,0,960.03,41.65
150850936,150850925,3997706,0,960.16,41.63
151848447,151848436,3997706,0,960.1,41.6
152854945,152854934,3997706,0,959.99,41.59
153851516,153851505,3997706,0,959.79,41.56
154838068,154838057,3997706,0,959.76,41.53
155845584,155845569,3997706,0,959.64,41.49
156852073,156852059,3997706,0,959.69,41.45
157848477,157848466,3997706,0,959.65,41.42
158845887,158845877,3997706,0,959.64,41.39
159852382,159852371,3997706,0,959.66,41.35
160838858,160838844,3997706,0,959.82,41.29
161845441,161845430,3997706,0,959.94,41.21
162852775,162852764,3997706,0,959.95,41.16
163849294,163849280,3997706,0,960.09,41.12
164845625,164845614,3997706,0,960.09,41.08
165852290,165852279,3997706,0,959.96,41.06
166839714,166839703,3997706,0,960.09,41.04
167846366,167846355,3997706,0,960.05,41.02
168852833,168852822,3997706,0,960.12,41.0
169850215,169850202,3997706,0,960.17,40.98
170846738,170846727,3997706,0,960.13,40.95
171853201,171853190,3997706,0,960.06,40.93
172839691,172839680,3997706,0,960.01,40.92
173847162,173847151,3997706,0,960.16,40.91
174853682,174853671,3997706,0,960.07,40.91
175850082,175850071,3997706,0,960.11,40.9
176847493,176847479,3997706,0,960.06,40.9
177854151,177854140,3997706,0,960.15,40.9
178840756,178840745,3997706,0,960.06,40.89
179848344,179848333,3997706,0,960.03,40.9
180844869,180844858,3997706,0,960.2,40.89
181851353,181851342,3997706,0,960.09,40.89
182848813,182848802,3997706,0,959.98,40.87
183835262,183835251,3997706,0,959.93,40.86
184841827,184841816,3997706,0,959.84,40.85
185848352,185848341,3997706,0,959.85,40.85
186845788,186845777,3997706,0,959.83,40.85
187852393,187852382,3997706,0,959.91,40.84
188848782,188848771,3997706,0,960.04,40.84
189856421,189856404,3997706,0,960.19,40.85
190842853,190842842,3997706,0,960.05,40.85
191849481,191849470,3997706,0,959.99,40.85
192855936,192855920,3997706,0,959.96,40.85
193853390,193853379,3997706,0,959.87,40.84
194849948,194849937,3997706,0,959.95,40.84
195856541,195856530,3997706,0,959.94,40.84
196843950,196843939,3997706,0,960.06,40.83
197850475,197850464,3997706,0,960.03,40.84
198847005,198846994,3997706,0,960.2,40.83
199854491,199854480,3997706,0,960.17,40.83
200850917,200850906,3997706,0,960.13,40.83
201837471,201837460,3997706,0,960.15,40.83
202844981,202844970,3997706,0,960.12,40.82
203851732,203851721,3997706,0,960.03,40.81
204848160,204848149,3997706,0,959.88,40.82
205845620,205845609,3997706,0,959.84,40.82
206852158,206852147,3997706,0,959.8,40.83
207838599,207838588,3997706,0,959.75,40.83
208845286,208845275,3997706,0,960.05,40.83
209852637,209852626,3997706,0,960.07,40.83
210849158,210849143,3997706,0,960.15,40.82
211845581,211845571,3997706,0,960.04,40.83
212852107,212852096,3997706,0,959.83,40.84
213839344,213839333,3997706,0,959.61,40.85
214845949,214845938,3997706,0,959.39,40.86
215852540,215852529,3997706,0,959.31,40.87
216849837,216849826,3997706,0,959.22,40.88
217856327,217856311,3997706,0,959.03,40.9
218852815,218852804,3997706,0,959.2,40.91
219839342,219839331,3997706,0,959.25,40.92
220846724,220846713,3997706,0,959.43,40.93
221853198,221853187,3997706,0,959.62,40.94
222849766,222849755,3997706,0,959.86,40.95
223857407,223857396,3997706,0,959.88,40.97
224853978,224853967,3997706,0,960.09,40.98
225840435,225840424,3997706,0,960.17,41.0
226847007,226846996,3997706,0,960.14,41.02
227854544,227854533,3997706,0,960.07,41.04
