timestamp,main_state
85458357,0
85965364,0
86475310,0
86983353,0
87491391,0
88002313,0
88510137,0
89019361,0
89527381,0
90037407,0
90546814,0
91055368,0
91565309,0
92072313,0
92585028,0
93092463,0
93601390,0
94112355,0
94621492,0
95130311,0
95638414,0
96149347,0
96656483,0
97165367,0
97673519,0
98183322,0
98691511,0
99198463,0
99708357,0
100216396,0
100725431,0
101234331,0
101743313,0
102247002,0
102754311,0
103262317,0
103770427,0
104282029,0
104792692,0
105293352,0
105800480,0
106310370,0
106817357,0
107326643,0
107834311,0
108342303,0
108854417,0
109364314,0
109864385,0
110371536,0
110879416,0
111389970,0
111890543,0
112400856,0
112907331,0
113407681,0
113915313,0
114425387,0
114932364,0
115440451,0
115940525,0
116452167,0
116952315,0
117453707,0
117963316,0
118469358,0
118979352,0
119489344,0
119998309,0
120507432,0
121014315,0
121523391,0
122033790,0
122544524,0
123051305,0
123560324,0
124060910,0
124571381,0
125072312,0
125579312,0
126079564,0
126587361,0
127097348,0
127605444,0
128114374,0
128622365,0
129133354,0
129633406,0
130134428,0
130646546,0
131147177,0
131659120,0
132165353,0
132674580,0
133182353,0
133692331,0
134198408,0
134707525,0
135218312,0
135727312,0
136237136,0
136742957,0
137255336,0
137755731,0
138256396,0
138756821,0
139267533,0
139776695,0
140284309,0
140794389,0
141302412,0
141803368,0
142311314,0
142820335,0
143328365,0
143837418,0
144344308,0
144852311,0
145352624,0
145860312,0
146370391,0
146876527,0
147377486,0
147886402,0
148396473,0
148896481,0
149405311,0
149914486,0
150424559,0
150934306,0
151442397,0
151952369,0
152460449,0
152968341,0
153476396,0
153984370,0
154492450,0
155001309,0
155510361,0
156020543,0
156521418,0
157021624,0
157522361,0
158033309,0
158534311,0
159038934,0
159541315,0
160042592,0
160545423,0
161047363,0
161552356,0
162054691,0
162556643,0
163057312,0
163564422,0
164075432,0
164586561,0
165087313,0
165594194,0
166103315,0
166612311,0
167122324,0
167630579,0
168140312,0
168648335,0
169158105,0
169665364,0
170173354,0
170683999,0
171190233,0
171699316,0
172208357,0
172718407,0
173225356,0
173735435,0
174243246,0
174754152,0
175261480,0
175769312,0
176278352,0
176778384,0
177279407,0
177790326,0
178291792,0
178800318,0
179310316,0
179819389,0
180328308,0
180836439,0
181346448,0
181856060,0
182363378,0
182865428,0
183375376,0
183886395,0
184397314,0
184898768,0
185406596,0
185917317,0
186423363,0
186923512,0
187433315,0
187933395,0
188442820,0
188953687,0
189455365,0
189966558,0
190472059,0
190974312,0
191484316,0
191993515,0
192502905,0
193010308,0
193519356,0
194028731,0
194537312,0
195046400,0
195555703,0
196063308,0
196571364,0
197080480,0
197589587,0
198099322,0
198605704,0
199106439,0
199608308,0
200110652,0
200612718,0
201116406,0
201620348,0
202122678,0
202624956,0
203127316,0
203630310,0
204137352,0
204647514,0
205156871,0
205658107,0
206164361,0
206675314,0
207183312,0
207692944,0
