timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
85757456,34.034854945,108.756742629,418.959,0.46091,5.69734,-0.513778,0.0152943,1,1,0
97662236,34.034854945,108.756742629,418.959,0.46091,5.69734,-0.513778,0.00928521,1,1,0
379942293,34.0348392283,108.756690437,419.173,-1.28671,0.887997,-0.727319,2.76206,1,1,0
