timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
17677315,17676988,3670026,3670026,4.61759e-05,-4.84373e-05,-0.000257117,0.00106142,-0.000554876,-0.0477692,4994,4994,0
17682304,17681920,3670026,3670026,-8.79406e-05,-0.000104042,-0.000247026,-0.0010322,-0.00122561,-0.0482876,4932,4932,0
18179006,18178622,3670026,3670026,-0.000212896,0.000424818,-0.000151365,0.000868018,-0.00433573,-0.0445808,4967,4967,0
18680706,18680313,3670026,3670026,8.02661e-05,0.00085816,0.000239107,0.00553506,-0.00174873,-0.0460587,4925,4925,0
19182320,19181974,3670026,3670026,-0.000702625,3.37133e-05,9.44702e-05,-0.00595214,0.0039314,-0.0474529,4960,4960,0
19679231,19678815,3670026,3670026,0.000259228,-0.000852571,-0.00026995,0.00222243,0.00530622,-0.0478723,4987,4987,0
20180777,20180406,3670026,3670026,-0.000401397,0.000316613,-0.000526278,0.00344071,0.000369799,-0.0445856,4997,4997,0
20682441,20682036,3670026,3670026,0.000200768,-0.000509106,-8.70959e-05,0.00466076,-0.000567906,-0.0528947,4967,4967,0
21184080,21183713,3670026,3670026,-0.000753602,0.00021676,-0.000115239,-0.00446155,0.00183116,-0.0493791,4967,4967,0
21680832,21680423,3670026,3670026,6.52781e-05,-0.000573318,-0.000602195,-0.000832837,-0.00135083,-0.0460748,4968,4968,0
22182484,22182099,3670026,3670026,-0.000162189,0.000327682,0.000469379,-0.000706917,-0.00879031,-0.0525608,4967,4967,0
22679211,22678809,3670026,3670026,-0.000194499,0.000129649,0.000439964,-0.00851906,0.00120754,-0.0447304,4910,4910,0
23181010,23180642,3670026,3670026,0.000675625,-0.000818334,0.000356551,0.00485205,-0.0043994,-0.0476335,4990,4990,0
23682481,23682161,3670026,3670026,-0.000439482,0.00056068,0.000209358,0.00522948,-0.00764963,-0.0460082,4932,4932,0
24184226,24183841,3670026,3670026,-0.000701986,-0.00053293,-0.000142331,-0.00386101,0.00639269,-0.0484715,4968,4968,0
24680873,24680553,3670026,3670026,-0.000679611,-0.00135895,0.000385083,-4.13028e-05,-0.000987439,-0.0525124,4942,4942,0
25177626,25177260,3670026,3670026,-0.000505022,-0.00118736,-0.000969859,0.00302146,-0.00442267,-0.0513138,4948,4948,0
25679312,25678939,3670026,3670026,0.0021441,-0.00232168,-0.000690759,0.029398,0.00540041,-0.030686,4966,4966,0
26180962,26180615,3670026,3670026,-0.0017851,0.000210901,-0.000568448,-0.00750019,-0.00740976,-0.0490477,4947,4947,0
26682846,26682471,3670026,3670026,-0.00201794,0.00192809,0.000495295,-0.00681445,0.00447323,-0.0545683,4993,4993,0
27184458,27184036,3670026,3670026,0.000118252,-0.000348649,-0.000289916,0.00213256,-0.00615498,-0.0433271,4991,4991,0
27681007,27680682,3670026,3670026,0.00234637,-0.00240121,-0.000835133,0.0138769,0.0108591,-0.0395047,4955,4955,0
28177753,28177428,3670026,3670026,-0.00123727,-9.47305e-05,-0.000855109,0.0118762,0.00941758,-0.0368264,5004,5004,0
28679395,28679068,3670026,3670026,-0.00130995,-0.000644838,-8.9486e-05,0.0153744,0.0118701,-0.0332217,4967,4967,0
29181139,29180747,3670026,3670026,0.0003732,-0.000385753,0.000779902,0.0118073,0.012175,-0.0395597,4967,4967,0
29682866,29682424,3670026,3670026,-0.00322672,0.00116526,0.000442493,-0.00769931,0.00581011,-0.0509398,4967,4967,0
30179686,30179320,3670026,3670026,-0.00262942,0.000101344,6.76158e-05,0.0172988,0.0023849,-0.0409183,4989,4989,0
30681206,30680862,3670026,3670026,-0.00185457,5.94151e-05,-0.000231549,0.00539384,-0.0104861,-0.050323,4948,4948,0
31182820,31182491,3670026,3670026,-0.00122748,0.000183443,0.000208619,0.00239848,0.0116116,-0.0493261,4966,4966,0
31679583,31679202,3670026,3670026,-0.00168677,0.000802907,0.000257027,-0.00223003,0.00209324,-0.0484389,4966,4966,0
32181209,32180879,3670026,3670026,0.000137123,0.000889227,-0.000577203,-0.0101873,-0.00923489,-0.0587407,4967,4967,0
32682895,32682558,3670026,3670026,-2.69808e-05,-8.30918e-05,0.000815757,0.00173327,0.00914523,-0.0539936,4967,4967,0
33179608,33179269,3670026,3670026,0.00019948,0.00022597,0.000815628,-0.00689415,0.00815568,-0.0556467,4967,4967,0
33681304,33680947,3670026,3670026,-0.000920613,0.00121405,0.000509463,-0.0153074,0.00282058,-0.0562234,4783,4783,0
34182986,34182660,3670026,3670026,-0.00203322,0.000379479,0.000548589,-0.00150938,-0.00311444,-0.0483382,4980,4980,0
34684673,34684304,3670026,3670026,0.00324304,-0.000707366,9.97813e-05,0.00185029,0.00772063,-0.0426493,4967,4967,0
35181395,35181017,3670026,3670026,-0.00122687,-0.000448509,-3.18738e-05,0.00477034,0.000791368,-0.042469,4969,4969,0
35678049,35677726,3670026,3670026,0.000643522,0.000420812,0.000362653,-0.00687155,-0.00017143,-0.0557578,4967,4967,0
36179733,36179407,3670026,3670026,-0.000431457,0.000313403,0.00071446,-0.00147594,0.00524674,-0.0495818,4969,4969,0
36681426,36681084,3670026,3670026,-0.000942029,-0.000913076,-0.000808737,-0.00348859,-0.00444242,-0.0473399,4968,4968,0
37183104,37182762,3670026,3670026,-0.00031644,0.000572454,6.93639e-05,-0.00700165,-0.0153444,-0.0503722,4967,4967,0
37679835,37679514,3670026,3670026,0.0011739,-0.000744086,5.2822e-05,0.00820157,-0.00499344,-0.028556,4987,4987,0
38181526,38181152,3670026,3670026,0.00131947,-0.00067307,0.000314427,0.011603,0.00055032,-0.0349663,4967,4967,0
38678227,38677860,3670026,3670026,-0.000144242,0.00101095,-0.000677678,0.00169404,0.0164596,-0.037631,4963,4963,0
39179867,39179543,3670026,3670026,0.000517784,-0.000227335,-5.38305e-05,-0.00259606,0.00899412,-0.0531492,4967,4967,0
39681594,39681222,3670026,3670026,0.00123146,-0.000768838,-0.000135178,0.0131462,0.0117972,-0.035709,4966,4966,0
40183266,40182901,3670026,3670026,0.00103347,-0.000794322,-0.00026768,-0.00896004,-0.0183397,-0.0624689,4968,4968,0
40679971,40679612,3670026,3670026,-0.00201591,0.000318708,0.0007589,-0.00386387,-0.00439987,-0.05196,4967,4967,0
41181734,41181358,3670026,3670026,-0.000131483,-0.000754928,-0.000306478,-0.00201995,0.00534596,-0.0436846,4998,4998,0
41683310,41682971,3670026,3670026,-0.000509198,-3.47119e-05,0.00068339,-0.00483507,6.71037e-06,-0.0580008,4968,4968,0
42180097,42179682,3670026,3670026,0.00479543,-0.000385119,0.000153436,0.0034484,0.0219555,-0.0440013,4967,4967,0
42681686,42681361,3670026,3670026,-0.00146341,0.000368231,0.000286877,-0.0106164,0.0198699,-0.0625587,4966,4966,0
43178405,43178074,3670026,3670026,-0.00077546,-0.000615479,0.000343976,-0.00801417,0.00580848,-0.0555285,4967,4967,0
43680146,43679754,3670026,3670026,0.00114194,-0.000614861,-0.000173693,0.0113536,-0.00756675,-0.0304049,4969,4969,0
44181775,44181432,3670026,3670026,-0.0017625,0.000473213,0.000267014,0.0023592,0.00919963,-0.0461826,4967,4967,0
44683523,44683199,3670026,3670026,0.00369794,-0.00103392,0.000127686,0.00265107,-0.006207,-0.0481391,4977,4977,0
45180148,45179825,3670026,3670026,-5.08441e-05,-0.000547006,-0.000310186,0.00738854,0.0036231,-0.0353298,4968,4968,0
45681832,45681503,3670026,3670026,1.37421e-05,-0.000646731,0.000463249,0.00158276,0.00278542,-0.0439375,4967,4967,0
46178582,46178215,3670026,3670026,0.00112172,-0.000334008,-0.000728816,-0.000511419,-0.0272451,-0.0423522,4967,4967,0
46680266,46679894,3670026,3670026,-0.000816896,-0.000148815,0.000270291,0.000892225,-0.00490753,-0.0466913,4966,4966,0
47181920,47181575,3670026,3670026,0.0026138,-0.000287664,-4.91727e-05,0.00529798,0.0178018,-0.0411042,4968,4968,0
47683597,47683249,3670026,3670026,-0.000660888,0.000694572,0.00069424,-0.00448415,-0.00555627,-0.0499909,4962,4962,0
48180433,48180110,3670026,3670026,0.00128101,0.000556073,0.000931712,-0.00174627,0.0109583,-0.0508547,5000,5000,0
48682015,48681646,3670026,3670026,9.74215e-05,-0.00041439,0.000143354,0.0105538,0.00920436,-0.0368523,4967,4967,0
49178732,49178359,3670026,3670026,-0.000903545,0.000266456,0.000387206,-0.00702677,0.00473622,-0.0562616,4967,4967,0
