timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
25245168,34.0356465228,108.757428562,420.646,0.0803756,-0.012758,-0.088012,-1.56661,1,1,0
43455950,34.0356465228,108.757428562,420.646,0.0803756,-0.012758,-0.088012,-1.59709,1,1,0
431000975,34.0356265416,108.75744243,422.012,-2.14143,1.2652,-1.4541,-1.4217,1,1,0
