timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
17470943,1603343576400043,340356487,1087574334,419603,391688,0.226,0.771522,1.308,2.116,0.63,1.09,117,12,0.023,0.002,-0.023,0.035,3.40949,0,nan,0.0,3,1,18
17683798,1603343576600042,340356487,1087574331,419627,391712,0.228,0.77153,1.286,2.079,0.6,1.0,117,12,0.023,0.008,-0.021,0.083,3.40949,0,nan,0.0,3,1,19
18677566,1603343577600042,340356478,1087574325,419541,391627,0.231,0.771568,1.19,1.915,0.6,1.0,117,8,0.02,0.004,-0.019,0.096,3.40949,0,nan,0.0,3,1,19
19676964,1603343578600041,340356474,1087574322,419662,391747,0.237,0.771604,1.117,1.803,0.59,0.98,117,9,0.019,0.015,-0.011,0.039,3.40949,0,nan,0.0,3,1,20
20673324,1603343579600041,340356471,1087574316,419885,391970,0.227,0.771639,1.056,1.705,0.59,0.98,117,6,0.015,0.008,-0.012,0.123,3.40949,0,nan,0.0,3,1,20
21671368,1603343580600040,340356466,1087574304,420239,392324,0.166,0.771674,1.001,1.608,0.59,0.98,117,12,0.035,-0.029,-0.018,0.037,3.40949,0,nan,0.0,3,1,20
22674015,1603343581600040,340356461,1087574292,420591,392676,0.216,0.771707,0.955,1.529,0.59,0.98,117,6,0.034,0.0,-0.034,0.097,3.40949,0,nan,0.0,3,1,20
23672023,1603343582600039,340356455,1087574283,420816,392901,0.221,0.771744,0.917,1.465,0.59,0.98,117,11,0.014,0.009,0.011,0.058,3.40949,0,nan,0.0,3,1,20
24676656,1603343583600038,340356450,1087574275,421020,393105,0.217,0.771782,0.884,1.411,0.59,0.98,117,8,0.018,-0.015,-0.01,0.074,3.40949,0,nan,0.0,3,1,20
25673170,1603343584600038,340356445,1087574267,421167,393253,0.154,0.771818,0.855,1.365,0.59,0.98,117,12,0.016,-0.016,0.003,0.016,3.40949,0,nan,0.0,3,1,20
26671974,1603343585600037,340356440,1087574260,421292,393378,0.175,0.771853,0.83,1.321,0.59,0.98,117,9,0.021,-0.001,0.021,0.033,3.40949,0,nan,0.0,3,1,20
27673942,1603343586600037,340356435,1087574256,421435,393520,0.193,0.771886,0.806,1.28,0.59,0.98,117,11,0.016,-0.015,-0.003,-0.022,3.40949,0,nan,0.0,3,1,20
28663996,1603343587600036,340356432,1087574250,421537,393623,0.212,0.771923,0.785,1.244,0.59,0.98,117,9,0.023,0.009,-0.021,0.098,3.40949,0,nan,0.0,3,1,20
29671941,1603343588600035,340356427,1087574248,421583,393669,0.227,0.771959,0.768,1.217,0.59,0.97,116,11,0.005,0.001,0.005,0.115,3.40949,0,nan,0.0,3,1,20
30474088,1603343589400035,340356424,1087574246,421611,393696,0.112,0.771982,0.754,1.193,0.59,0.97,116,7,0.033,-0.033,0.001,0.009,3.40949,0,nan,0.0,3,1,20
31672114,1603343590600034,340356419,1087574243,421621,393706,0.123,0.772021,0.736,1.163,0.59,0.97,116,6,0.07,-0.07,-0.01,0.001,3.40949,0,nan,0.0,3,1,20
32673986,1603343591600034,340356415,1087574241,421611,393697,0.186,0.772055,0.722,1.144,0.59,0.97,116,7,0.042,-0.042,-0.005,0.077,3.40949,0,nan,0.0,3,1,20
33673006,1603343592600033,340356412,1087574240,421537,393622,0.217,0.772092,0.709,1.128,0.59,0.97,116,7,0.017,0.01,0.014,0.092,3.40949,0,nan,0.0,3,1,20
34676947,1603343593600033,340356407,1087574239,421453,393539,0.137,0.772124,0.698,1.115,0.59,0.97,116,6,0.063,0.049,0.04,0.015,3.40949,0,nan,0.0,3,1,20
35673947,1603343594600032,340356407,1087574239,421433,393518,0.213,0.68437,0.686,1.098,0.59,0.97,116,6,0.018,0.018,0.002,0.035,4.83742,0,nan,0.0,3,1,20
36674944,1603343595600031,340356405,1087574237,421395,393480,0.217,0.684413,0.675,1.085,0.59,0.97,116,7,0.046,0.037,-0.028,0.089,4.83742,0,nan,0.0,3,1,20
37673989,1603343596600031,340356402,1087574235,421326,393412,0.203,0.684453,0.666,1.074,0.59,0.97,116,7,0.007,-0.005,0.005,0.045,4.83742,0,nan,0.0,3,1,20
