timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
17672269,17671994,3670026,1.27707,0.108218,-9.6448,38.6842,0,0,0,0
17673502,17673223,3670026,1.14347,0.154187,-9.53802,38.6793,0,0,0,0
18673129,18672848,3670026,2.10163,0.18579,-10.6786,38.7625,0,0,0,0
19674101,19673828,3670026,-0.0416591,0.391213,-10.9712,38.787,0,0,0,0
20676100,20675827,3670026,2.67959,0.669898,-9.09318,38.7234,0,0,0,0
21673244,21672971,3670026,-0.0737414,1.20428,-9.13771,38.836,0,0,0,0
22674171,22673899,3670026,-2.08152,0.752737,-8.98831,38.8458,0,0,0,0
23674988,23674712,3670026,1.69701,-1.32304,-9.64384,38.8262,0,0,0,0
24672132,24671858,3670026,0.582749,-0.298796,-9.66922,38.7821,0,0,0,0
25674245,25673973,3670026,6.902,2.57137,-3.01813,38.8752,0,0,0,0
26675306,26675034,3670026,-1.15831,0.810198,-10.0738,38.9388,0,0,0,0
27673505,27673236,3670026,2.06189,-2.6839,-9.28232,38.8898,0,0,0,0
28673130,28672860,3670026,2.83378,-4.89183,-11.4036,38.8654,0,0,0,0
29674006,29673735,3670026,0.201113,-7.03416,-9.53132,38.8605,0,0,0,0
30674917,30674646,3670026,-1.584,5.20978,-10.241,38.8996,0,0,0,0
31673264,31672992,3670026,0.299275,-2.27976,-12.3881,38.8996,0,0,0,0
32674153,32673868,3670026,2.33866,-2.5005,-7.79313,38.9486,0,0,0,0
33675187,33674915,3670026,-1.7085,-3.62674,-14.0822,38.9682,0,0,0,0
34677123,34676853,3670026,6.1349,-3.05883,-10.6236,38.978,0,0,0,0
35673051,35672759,3670026,2.10498,2.50481,-8.71777,38.9682,0,0,0,0
36673900,36673633,3670026,2.98605,-3.4534,-7.21277,38.9339,0,0,0,0
37674800,37674527,3670026,-2.08248,15.5379,-5.44777,38.9584,0,0,0,0
38673170,38672897,3670026,1.04579,-2.18495,-9.74105,39.022,0,0,0,0
39674039,39673771,3670026,-0.471658,-4.10797,-14.5998,38.9339,0,0,0,0
40674925,40674645,3670026,-0.651223,-4.40773,-10.7935,38.9731,0,0,0,0
41675783,41675520,3670026,2.18016,-0.558807,-8.15178,38.9976,0,0,0,0
42672949,42672669,3670026,4.73429,-2.1294,-3.51708,38.978,0,0,0,0
43673819,43673544,3670026,-0.0986411,6.79139,-12.3775,38.9878,0,0,0,0
44674750,44674471,3670026,1.90339,0.416591,-7.14909,38.9976,0,0,0,0
45673079,45672811,3670026,-3.52857,4.7884,-11.699,39.0514,0,0,0,0
46673960,46673686,3670026,-1.20045,7.71508,-9.96946,39.0465,0,0,0,0
47674847,47674573,3670026,-0.394564,6.01567,-6.15789,39.0269,0,0,0,0
48675702,48675437,3670026,-1.89286,3.86759,-13.2701,39.0367,0,0,0,0
