timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
17483229,0.0161645,0.0654411,0.00105416,0
17691847,0.0161645,0.0654411,0.00105416,1
17880596,0.0161645,0.0654411,0.00105416,1
18084255,0.0161645,0.0654411,0.00105416,1
18272998,0.0161645,0.0654411,0.00105416,1
18481616,0.0161645,0.0654411,0.00105416,1
18685265,0.0161645,0.0654411,0.00105416,1
18884140,0.0161645,0.0654411,0.00105416,1
19092566,0.0161645,0.0654411,0.00105416,1
19286283,0.0161645,0.0654411,0.00105416,1
19484967,0.0161645,0.0654411,0.00105416,1
19683864,0.0161645,0.0654411,0.00105416,1
19877367,0.0161645,0.0654411,0.00105416,1
20085985,0.0161645,0.0654411,0.00105416,1
20284670,0.0161645,0.0654411,0.00105416,1
20483503,0.0161645,0.0654411,0.00105416,1
20682036,0.0161645,0.0654411,0.00105416,1
20885695,0.0161645,0.0654411,0.00105416,1
21094307,0.0161645,0.0654411,0.00105416,1
21283202,0.0161645,0.0654411,0.00105416,1
21476771,0.0161645,0.0654411,0.00105416,1
21685390,0.0161645,0.0654411,0.00105416,1
21884073,0.0161645,0.0654411,0.00105416,1
22082843,0.0161645,0.0654411,0.00105416,1
22281441,0.0161645,0.0654411,0.00105416,1
22475159,0.0161645,0.0654411,0.00105416,1
22683777,0.0161645,0.0654411,0.00105416,1
22882528,0.0161645,0.0654411,0.00105416,1
23081146,0.0161645,0.0654411,0.00105416,1
23279828,0.0161645,0.0654411,0.00105416,1
23473544,0.0161645,0.0654411,0.00105416,1
23682161,0.0161645,0.0654411,0.00105416,1
23880847,0.0161645,0.0654411,0.00105416,1
24084512,0.0161645,0.0654411,0.00105416,1
24283182,0.0161645,0.0654411,0.00105416,1
24481866,0.0161645,0.0654411,0.00105416,1
24685543,0.0161645,0.0654411,0.00105416,1
24884245,0.0161645,0.0654411,0.00105416,1
25082885,0.0161645,0.0654411,0.00105416,1
430279349,0.0161645,0.0654411,0.00105416,1
430483007,0.0161645,0.0654411,0.00105416,1
430681856,0.0161645,0.0654411,0.00105416,1
430880377,0.0161645,0.0654411,0.00105416,1
431093967,0.0161645,0.0654411,0.00105416,1
431277750,0.0161645,0.0654411,0.00105416,1
431476548,0.0161645,0.0654411,0.00105416,1
431685093,0.0161645,0.0654411,0.00105416,1
431888711,0.0161645,0.0654411,0.00105416,1
