timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
29856423,0.313386,-0.014512,0.407096
29864724,0.313386,-0.014512,0.410873
30063491,0.313386,-0.014512,0.412132
30262599,0.315809,-0.0156953,0.413391
30462126,0.313386,-0.014512,0.409614
30660962,0.314598,-0.0133287,0.413391
30859901,0.313386,-0.014512,0.417168
31059240,0.313386,-0.00977875,0.408355
31258622,0.313386,-0.00741213,0.410873
31457647,0.313386,-0.0121454,0.409614
31664455,0.315809,-0.00977875,0.408355
31863896,0.315809,-0.00859544,0.412132
32055369,0.314598,-0.00977875,0.412132
32254314,0.312175,-0.0121454,0.405838
32460629,0.313386,-0.0156953,0.409614
32659735,0.314598,-0.0156953,0.412132
32866406,0.313386,-0.0109621,0.407096
33058013,0.314598,-0.00504551,0.410873
33257031,0.315809,-0.0180619,0.41465
33456355,0.314598,-0.0121454,0.407096
33655283,0.315809,-0.0038622,0.410873
33862093,0.315809,-0.00149557,0.412132
34062077,0.315809,-0.0109621,0.415909
34260943,0.318231,-0.00504551,0.412132
34459891,0.312175,-0.00267889,0.412132
34658904,0.313386,-0.0133287,0.41465
34858278,0.318231,-0.0133287,0.409614
35057585,0.314598,-0.00977875,0.409614
35256576,0.314598,-0.00504551,0.412132
35463856,0.318231,-0.0109621,0.410873
35662857,0.315809,-0.0168786,0.409614
35861747,0.314598,0.00205436,0.409614
36061172,0.318231,0.00205436,0.408355
36260530,0.313386,-0.00267889,0.407096
36459447,0.31702,0.0103375,0.409614
36658382,0.318231,0.0138875,0.410873
36865814,0.318231,0.0209873,0.407096
37065131,0.315809,0.0127042,0.417168
37263668,0.31702,0.0115209,0.410873
37454737,0.31702,-0.00504551,0.405838
37654122,0.318231,-0.0239785,0.413391
37860911,0.315809,-0.0239785,0.413391
38059978,0.314598,-0.0287117,0.410873
38267256,0.312175,-0.0251618,0.409614
38458293,0.313386,-0.0287117,0.412132
38657111,0.314598,-0.0322617,0.413391
38856224,0.319442,-0.0216119,0.407096
39055977,0.31702,-0.0204286,0.408355
39262771,0.325498,-0.0133287,0.402061
39461836,0.321865,-0.0216119,0.402061
39660870,0.327921,-0.033445,0.399543
39859746,0.298852,-0.00859544,0.418427
40059156,0.315809,-0.0180619,0.409614
40258062,0.314598,-0.0121454,0.404579
40457407,0.320654,-0.0405449,0.410873
40664227,0.331554,-0.0298951,0.395766
40863306,0.336399,-0.0263451,0.393248
41062647,0.340033,-0.0263451,0.386953
41261582,0.341244,-0.00267889,0.388212
41460394,0.350934,-0.00149557,0.379399
41659207,0.325498,0.023354,0.398284
41858515,0.301275,-0.0121454,0.409614
42057483,0.314598,0.000871049,0.40332
42264776,0.33761,-0.0535613,0.394507
42464111,0.3473,-0.0630278,0.379399
42663046,0.330343,-0.0298951,0.394507
42862045,0.308542,-0.0287117,0.407096
43060978,0.312175,-0.000312264,0.405838
43260825,0.318231,-0.00859544,0.400802
43459628,0.321865,0.0150708,0.402061
43666589,0.333977,-0.0287117,0.39073
43857564,0.309753,-0.014512,0.405838
44057095,0.325498,-0.0192452,0.395766
44256234,0.312175,0.0103375,0.40332
44462896,0.330343,0.00442098,0.395766
44662299,0.310964,0.019804,0.408355
44861171,0.310964,-0.0109621,0.404579
45060216,0.320654,-0.00149557,0.400802
45259547,0.308542,0.00797092,0.408355
45458917,0.321865,0.0257206,0.395766
45657880,0.331554,-0.00977875,0.39073
45864507,0.324287,0.0150708,0.402061
46063285,0.33761,0.00205436,0.384435
46254713,0.338822,0.0269039,0.391989
46461703,0.335188,0.0138875,0.394507
46660508,0.324287,0.0600366,0.391989
46859808,0.342455,0.0221707,0.380658
47066502,0.332766,0.073053,0.388212
47257881,0.336399,0.0683198,0.384435
47457450,0.321865,0.0706864,0.386953
47656204,0.333977,0.0517534,0.384435
47863163,0.327921,0.0553034,0.39073
48061972,0.32671,0.0399203,0.391989
48261523,0.330343,0.0209873,0.395766
48460426,0.338822,0.0138875,0.385694
48659364,0.329132,0.0446536,0.388212
48858867,0.321865,0.0340038,0.395766
49057710,0.32671,0.0600366,0.398284
49257132,0.320654,0.0458369,0.394507
49464009,0.331554,0.0588533,0.385694
49663349,0.327921,0.0351871,0.394507
49862283,0.336399,0.0280872,0.384435
50061230,0.333977,0.0328205,0.386953
50261187,0.335188,0.0375537,0.39073
50460081,0.338822,0.0340038,0.389471
50658615,0.333977,0.019804,0.394507
50865448,0.329132,0.0209873,0.397025
51064779,0.318231,0.019804,0.407096
51263749,0.327921,0.0375537,0.398284
51462700,0.336399,0.0221707,0.395766
51653829,0.341244,0.0399203,0.398284
51861023,0.344878,0.0434703,0.383176
52060081,0.346089,0.0588533,0.376882
52266932,0.32671,0.0718697,0.400802
52458855,0.330343,0.0564867,0.397025
52657751,0.336399,0.0505701,0.398284
52856692,0.314598,0.0529368,0.407096
53055724,0.330343,0.0517534,0.397025
53263018,0.330343,0.0659532,0.395766
53461918,0.324287,0.0742364,0.400802
53660889,0.313386,0.0837029,0.405838
53859821,0.314598,0.0671365,0.400802
54058634,0.303697,0.0884361,0.407096
54257748,0.330343,0.0529368,0.405838
54456768,0.329132,0.0848862,0.395766
54664013,0.304908,0.0505701,0.413391
54862593,0.327921,0.023354,0.399543
55061518,0.323076,0.0150708,0.40332
55260951,0.330343,0.0328205,0.407096
55460111,0.336399,0.0600366,0.389471
55659208,0.319442,0.0647699,0.40332
55858204,0.306119,0.0837029,0.408355
56057527,0.321865,0.0825195,0.399543
56264491,0.323076,0.0860695,0.395766
56463898,0.32671,0.0848862,0.402061
56663308,0.325498,0.0979026,0.397025
56854293,0.327921,0.0837029,0.393248
57061176,0.318231,0.112102,0.398284
57260118,0.327921,0.0718697,0.395766
57459928,0.310964,0.102636,0.413391
57658829,0.321865,0.0399203,0.412132
57857877,0.31702,0.0458369,0.407096
58057244,0.310964,0.0351871,0.413391
58256123,0.327921,0.0872528,0.394507
58462960,0.329132,0.0754197,0.402061
58662029,0.318231,0.101453,0.407096
58861398,0.32671,0.0908027,0.395766
59060333,0.325498,0.0931693,0.393248
59259295,0.325498,0.0635866,0.40332
59459125,0.336399,0.0979026,0.39073
59658082,0.321865,0.0884361,0.402061
59864976,0.314598,0.0884361,0.400802
60063850,0.308542,0.0801529,0.408355
60255378,0.302486,0.0896194,0.412132
60462505,0.325498,0.0848862,0.399543
60661195,0.331554,0.095536,0.394507
60860631,0.318231,0.102636,0.405838
61059544,0.32671,0.076603,0.395766
61258438,0.324287,0.0896194,0.397025
61457462,0.312175,0.0872528,0.405838
61657207,0.329132,0.106186,0.398284
61856140,0.330343,0.0837029,0.397025
62063120,0.306119,0.0908027,0.410873
62262488,0.306119,0.114469,0.405838
62461384,0.306119,0.0718697,0.413391
62660786,0.295219,0.109736,0.408355
62859693,0.321865,0.0896194,0.397025
63059164,0.332766,0.0884361,0.394507
63258037,0.331554,0.0860695,0.402061
63457085,0.332766,0.0896194,0.397025
63656418,0.333977,0.091986,0.39073
63863606,0.329132,0.105002,0.394507
64062198,0.323076,0.0967193,0.40332
64261177,0.315809,0.112102,0.402061
64460705,0.33761,0.110919,0.380658
64660027,0.331554,0.073053,0.397025
64858887,0.338822,0.0967193,0.391989
65057379,0.304908,0.0399203,0.419686
65264723,0.318231,0.106186,0.400802
65463355,0.315809,0.0837029,0.407096
65654731,0.31702,0.127485,0.389471
65854306,0.336399,0.113286,0.384435
66060950,0.324287,0.119202,0.395766
66260025,0.32671,0.123935,0.39073
66466889,0.302486,0.0813362,0.41465
66658377,0.312175,0.0884361,0.409614
66857285,0.313386,0.0600366,0.41465
67056207,0.31702,0.0825195,0.407096
67255786,0.341244,0.0896194,0.386953
67462444,0.325498,0.119202,0.395766
67661834,0.320654,0.106186,0.398284
67860315,0.323076,0.118019,0.395766
68059855,0.321865,0.116836,0.395766
68258782,0.32671,0.112102,0.39073
68457707,0.333977,0.114469,0.384435
68657587,0.31702,0.0872528,0.405838
68864402,0.315809,0.103819,0.404579
69063328,0.324287,0.0990859,0.398284
69261797,0.31702,0.107369,0.398284
69461250,0.321865,0.102636,0.400802
69660592,0.327921,0.100269,0.393248
69859563,0.310964,0.107369,0.402061
70059010,0.327921,0.0837029,0.394507
70265864,0.350934,0.101453,0.379399
70464803,0.340033,0.0848862,0.386953
70664226,0.315809,0.128669,0.397025
70863579,0.319442,0.101453,0.402061
71054608,0.310964,0.116836,0.395766
71261427,0.314598,0.0837029,0.412132
71460989,0.338822,0.118019,0.386953
71660198,0.350934,0.100269,0.381917
71867025,0.331554,0.110919,0.391989
72057818,0.319442,0.0789696,0.409614
72257196,0.312175,0.115652,0.40332
72456050,0.304908,0.106186,0.407096
72662894,0.329132,0.107369,0.386953
72862850,0.343666,0.113286,0.381917
73061728,0.333977,0.100269,0.388212
73260644,0.344878,0.100269,0.389471
73459642,0.329132,0.0872528,0.391989
73659068,0.329132,0.0801529,0.394507
73858369,0.323076,0.0967193,0.400802
74057380,0.353356,0.0931693,0.375623
74264764,0.342455,0.0742364,0.389471
74463201,0.336399,0.0659532,0.393248
74662196,0.32671,0.0884361,0.394507
74861587,0.352145,0.0884361,0.37814
75060982,0.342455,0.0990859,0.380658
75259842,0.346089,0.110919,0.379399
75458848,0.327921,0.131035,0.385694
75657819,0.33761,0.0908027,0.385694
75857683,0.33761,0.106186,0.391989
76064477,0.342455,0.0825195,0.389471
76255543,0.324287,0.0967193,0.400802
76454892,0.318231,0.095536,0.407096
76661729,0.338822,0.131035,0.384435
76861204,0.32671,0.142868,0.384435
77059992,0.314598,0.170085,0.379399
77259100,0.304908,0.151152,0.394507
77457974,0.289163,0.176001,0.395766
77657019,0.303697,0.184284,0.374364
77856877,0.314598,0.179551,0.374364
78063581,0.324287,0.187834,0.371846
78262659,0.308542,0.174818,0.383176
78461504,0.294007,0.187834,0.388212
78660759,0.292796,0.183101,0.391989
78859444,0.28674,0.206767,0.383176
79058494,0.29643,0.158251,0.397025
79257832,0.308542,0.183101,0.379399
79464655,0.300063,0.183101,0.393248
79655805,0.290374,0.207951,0.385694
79855141,0.280684,0.176001,0.397025
80062043,0.29643,0.212684,0.373105
80260896,0.26615,0.178368,0.405838
80459958,0.280684,0.223334,0.376882
80659318,0.278262,0.189018,0.399543
80858671,0.294007,0.186651,0.389471
81057689,0.294007,0.191384,0.391989
81256196,0.291585,0.148785,0.40332
81463499,0.28674,0.199667,0.384435
81662316,0.279473,0.142868,0.41465
81861784,0.281895,0.167718,0.407096
82061098,0.279473,0.154702,0.410873
82260091,0.300063,0.200851,0.376882
82459126,0.297641,0.190201,0.381917
82658071,0.284318,0.2399,0.369328
82857474,0.267361,0.216234,0.385694
83056824,0.240715,0.2399,0.393248
83263644,0.241926,0.194934,0.417168
83463092,0.239504,0.248183,0.381917
83661976,0.231025,0.23635,0.395766
83861016,0.224969,0.26475,0.386953
84060382,0.221336,0.219784,0.405838
84259812,0.208013,0.2399,0.404579
84458718,0.192267,0.238717,0.410873
84665492,0.174099,0.271849,0.402061
84865096,0.181366,0.297882,0.375623
85056499,0.195901,0.281316,0.37814
85255356,0.166832,0.333382,0.35422
85454401,0.102639,0.325098,0.381917
85661608,0.111117,0.323915,0.37814
85860615,0.0784148,0.303799,0.397025
86059976,0.0759924,0.325098,0.384435
86258903,0.0105879,0.327465,0.395766
86458284,0.0190662,0.315632,0.399543
86657245,-0.0536054,0.335748,0.381917
86856197,-0.116588,0.297882,0.397025
87056083,-0.162613,0.268299,0.397025
87262899,-0.237707,0.242267,0.391989
87461881,-0.25103,0.190201,0.407096
87660764,-0.287366,0.168901,0.391989
87860238,-0.307956,0.136952,0.395766
88059388,-0.316435,0.108552,0.397025
88258510,-0.326124,0.118019,0.395766
88458068,-0.35277,0.0848862,0.384435
88664732,-0.35277,0.0612199,0.39073
88863791,-0.369727,0.0742364,0.375623
89062628,-0.366094,0.0683198,0.380658
89262082,-0.353982,0.0825195,0.39073
89461090,-0.367305,0.101453,0.381917
89659974,-0.36246,0.113286,0.375623
89859515,-0.367305,0.133402,0.369328
90066203,-0.358826,0.0470202,0.393248
90265304,-0.353982,0.140502,0.374364
90456217,-0.355193,0.113286,0.379399
90655477,-0.343081,0.128669,0.379399
90861984,-0.350348,0.107369,0.379399
91061435,-0.360038,0.091986,0.37814
91260464,-0.345503,0.076603,0.389471
91459354,-0.340658,0.100269,0.393248
91658370,-0.358826,0.113286,0.375623
91857291,-0.349137,0.103819,0.380658
92057225,-0.334602,0.165351,0.370587
92264013,-0.329758,0.183101,0.368069
92462925,-0.317646,0.207951,0.357997
92662478,-0.295844,0.190201,0.385694
92861281,-0.264353,0.198484,0.394507
93060203,-0.272832,0.198484,0.398284
93259206,-0.282521,0.198484,0.388212
93458621,-0.305534,0.173635,0.388212
93665477,-0.307956,0.180734,0.386953
93856515,-0.315223,0.207951,0.37814
94063911,-0.303111,0.191384,0.386953
94263093,-0.283732,0.2399,0.365551
94462153,-0.243763,0.22215,0.394507
94661028,-0.236496,0.258833,0.385694
94860449,-0.248608,0.230433,0.395766
95058970,-0.231651,0.26475,0.376882
95257982,-0.22075,0.2612,0.385694
95465327,-0.207427,0.278949,0.386953
95664225,-0.205005,0.290782,0.369328
95855301,-0.196526,0.288416,0.368069
96062114,-0.172302,0.270666,0.391989
96261939,-0.14929,0.295516,0.37814
96460920,-0.156557,0.317999,0.36681
96659802,-0.163824,0.336932,0.350443
96858784,-0.133544,0.317999,0.369328
97057778,-0.10932,0.342848,0.361774
97256752,-0.106898,0.321548,0.37814
97463537,-0.110532,0.309715,0.386953
97662994,-0.132333,0.281316,0.40332
97861849,-0.137178,0.284866,0.391989
98060901,-0.142023,0.284866,0.395766
98260263,-0.126277,0.313265,0.380658
98459570,-0.157768,0.331015,0.363033
98658222,-0.138389,0.335748,0.359256
98864610,-0.128699,0.345215,0.357997
99063945,-0.0984196,0.346398,0.356738
99255398,-0.0681397,0.367698,0.359256
99454378,-0.0245367,0.325098,0.391989
99661234,-0.0184808,0.364148,0.357997
99860668,-0.0209032,0.327465,0.386953
100059434,-0.0281703,0.329832,0.391989
100258937,-0.0402823,0.328648,0.384435
100458391,-0.0523942,0.327465,0.385694
100657259,-0.0402823,0.329832,0.384435
100856301,-0.0402823,0.312082,0.39073
101063154,-0.0209032,0.352315,0.368069
101262996,-0.0342263,0.320365,0.399543
101461926,0.00332073,0.364148,0.35422
101660771,0.0311782,0.349948,0.374364
101860349,0.0638804,0.344031,0.364292
102059255,0.0699364,0.348765,0.363033
102258507,0.0820483,0.338115,0.375623
102457454,0.0663028,0.336932,0.37814
102664855,0.0772036,0.355865,0.364292
102863733,0.0820483,0.328648,0.379399
103062783,0.0832596,0.339298,0.376882
103262616,0.0868931,0.320365,0.383176
