timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
29563241,0.0,0.0,0.0
176436544,0.0,0.0,0.0
176441475,0.0,0.0,0.0
176636686,0.0,0.0,0.0
176836897,0.0,0.0,0.0
177037105,0.0,0.0,0.0
177237324,0.0,0.0,0.0
