timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
29633634,1599713472800282,340348347,1087567127,418232,390317,0.2,0.260384,1.063,1.788,0.82,1.06,106,7,0.013,0.001,-0.013,0.035,0.548173,0,nan,0.0,3,1,14
29837272,1599713473000282,340348345,1087567127,418226,390311,0.216,0.260386,1.058,1.782,0.82,1.06,106,7,0.013,0.006,0.011,0.024,0.548173,0,nan,0.0,3,1,14
30845272,1599713474000282,340348338,1087567129,418256,390341,0.204,0.260397,1.037,1.753,0.8,1.02,113,13,0.012,0.0,-0.012,-0.014,0.548173,0,nan,0.0,3,1,15
31836327,1599713475000283,340348332,1087567135,418367,390452,0.219,0.260409,1.019,1.725,0.8,1.02,113,13,0.006,-0.006,-0.003,-0.062,0.548173,0,nan,0.0,3,1,15
32837284,1599713476000283,340348328,1087567139,418457,390542,0.181,0.26042,1.002,1.699,0.8,1.02,113,11,0.027,0.011,-0.025,0.009,0.548173,0,nan,0.0,3,1,15
33842259,1599713477000283,340348324,1087567142,418526,390611,0.214,0.260431,0.989,1.68,0.8,1.02,114,8,0.009,0.0,-0.009,0.027,0.548173,0,nan,0.0,3,1,15
34836279,1599713478000283,340348321,1087567147,418635,390720,0.194,0.260443,0.978,1.665,0.82,1.06,114,8,0.02,0.013,-0.016,0.012,0.548173,0,nan,0.0,3,1,14
35832361,1599713479000283,340348318,1087567155,418705,390790,0.226,0.260453,0.966,1.649,0.82,1.06,114,10,0.045,0.013,0.043,0.013,0.548173,0,nan,0.0,3,1,14
36838313,1599713480000284,340348318,1087567161,418751,390836,0.243,0.260466,0.961,1.641,0.8,1.02,114,11,0.041,0.019,0.036,0.026,0.548173,0,nan,0.0,3,1,15
37830372,1599713481000284,340348316,1087567162,418812,390897,0.222,0.260477,0.953,1.629,0.8,1.02,114,5,0.026,0.013,0.022,0.037,0.548173,0,nan,0.0,3,1,15
38837282,1599713482000284,340348315,1087567165,418897,390982,0.219,0.260489,0.941,1.615,0.8,1.02,114,17,0.03,-0.028,-0.01,-0.003,0.548173,0,nan,0.0,3,1,15
39838274,1599713483000284,340348308,1087567178,419310,391395,0.22,0.260507,0.93,1.602,0.8,1.02,114,20,0.126,-0.046,0.118,-0.531,0.548173,0,nan,0.0,3,1,15
40839363,1599713484000284,340348290,1087567191,420067,392152,0.228,0.759956,0.924,1.588,0.8,1.02,113,8,0.172,-0.162,0.056,-0.708,0.815901,0,nan,0.0,3,1,15
41843273,1599713485000285,340348284,1087567185,420672,392757,0.226,0.759967,0.922,1.578,0.8,1.02,113,7,0.108,0.077,-0.076,-0.524,0.815901,0,nan,0.0,3,1,15
42843205,1599713486000285,340348289,1087567188,420779,392864,0.225,0.759973,0.914,1.563,0.77,1.0,106,5,0.096,0.096,-0.003,0.19,0.815901,0,nan,0.0,3,1,16
43839406,1599713487000285,340348298,1087567198,420884,392969,0.217,0.759978,0.905,1.548,0.77,1.0,105,12,0.222,0.011,0.221,-0.313,0.815901,0,nan,0.0,3,1,16
44840592,1599713488000285,340348296,1087567199,421524,393609,0.229,0.759987,0.89,1.526,0.77,1.0,105,10,0.144,-0.061,-0.13,-0.446,0.815901,0,nan,0.0,3,1,16
