timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
29862530,-0.0864195,0.338354,-0.0522212,5005,0,-6.87566,1.51317,-12.4516,5005,0
29867532,-0.0935578,0.255197,0.0246259,5002,0,-1.03688,4.65723,-9.59186,5002,0
29872537,-0.0898984,0.233346,0.1502,5005,0,6.34302,4.09386,-11.5274,5005,0
29877542,0.455863,0.0436206,0.13535,5005,0,8.61353,-1.39359,-8.41242,5005,0
29882547,0.342709,-0.376607,-0.0425627,5005,0,4.20288,-4.94438,-4.99409,5005,0
29887563,-0.171305,-0.665986,-0.134087,5016,0,-3.66047,-4.63683,-7.38235,5016,0
29892558,-0.385017,0.0631196,-0.176613,4995,0,-9.73797,-2.22261,-16.7284,4995,0
29897579,-0.076494,0.69346,-0.0190832,5021,0,-7.18009,4.22755,-13.3802,5021,0
29902568,-0.32168,0.252899,0.0886065,4989,0,2.58924,5.59809,-9.47411,4989,0
29907579,0.0903089,0.0394969,0.204101,5011,0,9.96334,3.15202,-10.6569,5011,0
29912579,0.764031,-0.0734985,0.0930579,5000,0,8.34834,-2.94417,-6.82511,5000,0
29917585,0.0728602,-0.648651,-0.124803,5006,0,-0.530253,-6.19397,-3.55547,5006,0
29922589,-0.454111,-0.479724,-0.260779,5004,0,-9.07143,-4.84548,-11.5017,5004,0
29927596,-0.250159,0.585225,-0.100739,5007,0,-9.28205,2.28308,-18.6927,5007,0
29932612,-0.19589,0.568111,0.0679151,5016,0,-0.366385,5.40704,-11.1549,5016,0
29937613,-0.158639,0.0890923,0.158611,5001,0,8.65406,4.44105,-9.25693,5001,0
29942610,0.617326,-0.121264,0.128597,4997,0,9.41736,-1.08267,-7.57118,4997,0
29947615,0.373989,-0.508107,-0.112961,5005,0,0.564677,-5.89921,-4.0196,5005,0
29952626,-0.379508,-0.510914,-0.250113,5011,0,-8.37581,-4.58893,-9.22745,5011,0
29957625,-0.491482,0.375175,-0.110377,4999,0,-8.55789,0.928194,-18.352,4999,0
29962630,-0.0415474,0.621401,0.0579885,5005,0,-0.152419,4.77496,-13.5351,5005,0
